TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
STAT2	PathwayCommons	Interferon_Signaling	44	up	123	12	6.32196184291e-10	0.000113089150035	APBB1IP IFI35 IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 MT2A STAT2 USP18 XAF1
ARID3A	PathwayCommons	Interferon_alpha/beta_signaling	33	down	32	7	1.29342514477e-09	0.000231370476746	IFI27 IFI35 IFI6 IFIT1 IFIT3 ISG15 XAF1
IRF8	PathwayCommons	Interferon_Signaling	44	up	39	8	1.52242030094e-09	0.000272332065852	GBP2 IFI6 IFIT1 IFIT3 ISG15 ISG20 USP18 XAF1
ARID3A	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	down	32	10	1.82798454151e-09	0.000326989874786	CASP1 IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 ISG15 SQSTM1 XAF1
IRF5	PathwayCommons	Interferon_alpha/beta_signaling	33	up	79	9	1.91443039199e-09	0.000342451394089	IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 STAT2 USP18 XAF1
ATF4	PathwayCommons	Interferon_Signaling	44	up	47	8	7.37619898494e-09	0.00131943972203	IFI35 IFIT2 IFIT3 IFITM2 IFITM3 ISG15 PTAFR XAF1
STAT1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	184	20	8.73973693416e-09	0.00156333792357	APBB1IP CASP1 IFI27 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 ISG20 PTAFR SOCS3 SQSTM1 STAT2 USP18 XAF1
IRF8	PathwayCommons	Immune_System	365	up	39	16	9.38502486836e-09	0.00167875570835	C1QC DDX58 GBP2 HLA-E IFI6 IFIH1 IFIT1 IFIT3 IRF7 ISG15 ISG20 PSMB9 PSME1 TAP1 USP18 XAF1
ZNF394	PathwayCommons	Interferon_Signaling	44	up	72	9	1.3084255901e-08	0.00234044627428	IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 IFNGR2 ISG15 PTAFR
JUNB	PathwayCommons	Interferon_alpha/beta_signaling	33	up	68	8	1.33285914528e-08	0.00238413846752	IFI27 IFI35 IFI6 IFIT3 IFITM3 ISG15 ISG20 USP18
PLSCR1	PathwayCommons	Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.	91	down	17	7	1.36225973835e-08	0.00243671486177	MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9
ASCL2	PathwayCommons	Interferon_Signaling	44	down	33	7	1.3833269974e-08	0.00247438466678	IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 MT2A XAF1
ATF4	PathwayCommons	Interferon_alpha/beta_signaling	33	up	47	7	2.23917865361e-08	0.00400524124949	IFI35 IFIT2 IFIT3 IFITM2 IFITM3 ISG15 XAF1
CUX1	PathwayCommons	Interferon_alpha/beta_signaling	33	up	14	5	2.40504091087e-08	0.00430189667727	IFI27 IFIT2 IFITM1 IFITM2 IFITM3
PPARG	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	158	18	2.53513218196e-08	0.00453456558255	APBB1IP GBP2 IFI27 IFI35 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 ISG20 MT2A PRKACB PTAFR SOCS3 USP18
IRF5	PathwayCommons	Interferon_Signaling	44	up	79	9	3.01788798396e-08	0.00539803587915	IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 STAT2 USP18 XAF1
YBX1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	down	66	12	3.50364169899e-08	0.00626685879773	IFI27 IFI6 IFITM1 IFITM3 IL1B IL3RA ISG15 LYN MAP3K8 MT2A PTPN1 XAF1
HMGA1	PathwayCommons	Immune_System	365	down	111	27	4.98398317061e-08	0.00891465133795	AIM2 C1QA C1QB C2 CD14 CD80 CFD CSF2RA CTSS GBP2 HERC5 HLA-A IFI6 IFIT3 IFITM1 IFITM3 IL1B IL2RA ISG15 LY86 NFKBIA PSMB9 PSME2 PTAFR TLR2 TXNIP UBE2D1
YBX1	PathwayCommons	Immune_System	365	down	66	20	5.74941436682e-08	0.0102836900072	CD80 CD86 HLA-E IFI27 IFI6 IFITM1 IFITM3 IL1B IL3RA IRF7 ISG15 LYN MAP3K8 MT2A NFKBIA PSME1 PSME2 PTPN1 TXN XAF1
PLSCR1	PathwayCommons	The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport	114	down	17	7	6.62490399206e-08	0.0118495682764	MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9
NFKB2	PathwayCommons	Immune_System	365	up	121	28	8.86355899787e-08	0.0158536275304	CALR CD80 FYB HCST HERC5 HLA-A HLA-E IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG20 LYN MT2A NFKB1 NFKBIA PSMA4 PSMB9 PSME1 PSME2 PTAFR PTPN1 SOCS3 SQSTM1 TAP1 TXN XAF1
NFKB2	PathwayCommons	Interferon_Signaling	44	up	121	10	1.06247569631e-07	0.0190036527994	IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG20 MT2A PTAFR PTPN1 XAF1
CUX1	PathwayCommons	Interferon_Signaling	44	up	14	5	1.08112308217e-07	0.01933707556	IFI27 IFIT2 IFITM1 IFITM2 IFITM3
STAT4	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	137	16	1.1568594771e-07	0.0206915886075	IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 IFNGR2 IL1B IL1RN IL2RA ISG15 ISG20 LYN MAP3K8 MT2A PRKACB PTPN1
YBX1	PathwayCommons	Interferon_Signaling	44	down	66	8	1.18163711926e-07	0.0211346433514	IFI27 IFI6 IFITM1 IFITM3 ISG15 MT2A PTPN1 XAF1
RELA	PathwayCommons	Interferon_Signaling	44	up	123	10	1.24282629743e-07	0.0222289425906	IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 ISG15 ISG20 PTAFR XAF1
RELA	PathwayCommons	Immune_System	365	up	123	28	1.2870583499e-07	0.0230199395288	C2 CALR CD80 DDX58 HCST HERC5 HLA-A HLA-E IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 IRF7 ISG15 ISG20 NFKBIA PSMA4 PSMA7 PSMB9 PSME1 PSME2 PTAFR SOCS3 SQSTM1 TXN XAF1
SOX4	PathwayCommons	PERK_regulated_gene_expression	6	down	48	4	1.42678195147e-07	0.0255188512713	ASNS ATF3 ATF4 HSPA5
BATF3	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	105	14	1.44404699309e-07	0.025827502495	CSF2RA IFI27 IFI35 IFITM3 IFNGR2 IL1B IL1RN IL2RA ISG20 LYN NFKB1 PTPN1 SOCS3 USP18
JUNB	PathwayCommons	Interferon_Signaling	44	up	68	8	1.49993973797e-07	0.0268270221895	IFI27 IFI35 IFI6 IFIT3 IFITM3 ISG15 ISG20 USP18
PLSCR1	PathwayCommons	Respiratory_electron_transport	76	down	17	6	1.5917232854e-07	0.0284684484763	MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9
STAT2	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	123	15	1.67571258425e-07	0.0299704547118	APBB1IP CASP1 IFI35 IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 MT2A PRKACB SQSTM1 STAT2 USP18 XAF1
PLSCR1	PathwayCommons	Immune_System	365	up	27	12	2.45428152579e-07	0.0438950705169	CASP1 CSF2RA GBP2 IFI27 IFI35 IFI6 IFITM1 IFITM2 IFITM3 IL3RA ISG15 PSMA4
BATF3	PathwayCommons	Immune_System	365	up	105	25	2.48550588222e-07	0.0444532727035	C1QB CD86 CSF2RA HLA-E HSP90AB1 IFI27 IFI35 IFIH1 IFITM3 IFNGR2 IL1B IL1RN IL2RA ISG20 LYN NFKB1 NFKBIA PSME1 PTPN1 RIPK2 SOCS3 TLR2 TXN UBE2D1 USP18
YBX1	PathwayCommons	Interferon_alpha/beta_signaling	33	down	66	7	2.52592993966e-07	0.0451760043778	IFI27 IFI6 IFITM1 IFITM3 ISG15 PTPN1 XAF1
NFKB2	PathwayCommons	IL12-mediated_signaling_events	104	up	121	14	3.04418470209e-07	0.05444463456	CCL3 CCL4 EBI3 GADD45G HLA-A HLA-DRA IL27 IRF1 NFKB1 NFKB2 NFKBIA RAN STAT1 STAT4
PKNOX1	PathwayCommons	IL12-mediated_signaling_events	104	down	161	16	3.41037358242e-07	0.0609935084096	CCL3 CCL4 EBI3 GADD45G HLA-A IL18 IL1B IL27 IL2RA IRF1 NFKB1 NFKB2 NFKBIA RIPK2 STAT2 STAT4
NFE2L2	PathwayCommons	Interferon_alpha/beta_signaling	33	up	142	9	3.44112173201e-07	0.0615430857282	GBP2 IFI27 IFI35 IFI6 IFIT1 IFIT3 ISG15 ISG20 PTPN1
STAT4	PathwayCommons	Interferon_Signaling	44	up	137	10	3.45714837646e-07	0.0618293701388	IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 IFNGR2 ISG15 ISG20 MT2A PTPN1
CUX1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	14	6	4.39126163765e-07	0.0785350796324	CASP1 IFI27 IFIT2 IFITM1 IFITM2 IFITM3
ZNF394	PathwayCommons	Interferon_alpha/beta_signaling	33	up	72	7	4.63934749284e-07	0.0829714823662	IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 ISG15
HIF1A	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	68	11	4.70038976741e-07	0.0840622406393	GBP2 IFITM1 IFNGR2 IL1B IL2RA IL3RA LYN MT2A PTPN1 SOCS3 STAT2
JUNB	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	68	11	4.70038976741e-07	0.0840622406393	CASP1 IFI27 IFI35 IFI6 IFIT3 IFITM3 ISG15 ISG20 SOCS3 SQSTM1 USP18
ASCL2	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	down	33	8	7.43280027526e-07	0.132928200123	IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 MT2A SOCS3 XAF1
ZNF394	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	72	11	8.54611022616e-07	0.152837780674	IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 IFNGR2 IL3RA ISG15 PTAFR SOCS3
NFKB2	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	121	14	8.63097462611e-07	0.154354624018	IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG20 LYN MT2A NFKB1 PTAFR PTPN1 SOCS3 SQSTM1 XAF1
FOS	PathwayCommons	Interferon_Signaling	44	down	37	6	8.95938365053e-07	0.160226033453	GBP2 IFI27 IFIT2 IFITM3 ISG15 MT2A
ZNF274	PathwayCommons	Interferon_Signaling	44	up	37	6	8.95938365053e-07	0.160226033453	IFI35 IFITM1 IFITM2 IFITM3 IFNGR2 ISG20
HIF1A	PathwayCommons	AP-1_transcription_factor_network	545	up	68	23	1.01815229436e-06	0.182081265562	ADM BATF3 BHLHE41 BNIP3 CCND2 EGR2 FKBP1A GBP3 GSN HCK HSPA8 ID2 IL2RA LSP1 MMP9 MT2A PCK2 PLAUR PTPN1 RAN SOCS3 STAT4 TNFRSF4
ATF4	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	47	9	1.25587391198e-06	0.224592955174	CASP1 IFI35 IFIT2 IFIT3 IFITM2 IFITM3 ISG15 PTAFR XAF1
NR3C1	PathwayCommons	Innate_Immune_System	121	up	70	11	1.27360911983e-06	0.227763339727	C1QA C1QB C1QC CD14 DDX58 FOS HSP90AB1 IRF7 JUN TLR2 TXNIP
ETS2	PathwayCommons	Immune_System	365	up	114	25	1.31365392786e-06	0.234923359227	AIM2 C1QA C1QB C1QC C2 CD14 CD80 CD86 CSF2RA CYBB HLA-A IFITM3 IFNGR1 IFNGR2 IL1B IL2RA IL3RA IRF7 MAP3K8 MT2A NFKB1 NFKBIA SOCS3 TLR2 UBE2D1
RELA	PathwayCommons	Interferon_alpha/beta_signaling	33	up	123	8	1.42544585424e-06	0.25491390756	IFI27 IFI35 IFI6 IFIT1 IFIT3 ISG15 ISG20 XAF1
IRF5	PathwayCommons	Immune_System	365	up	79	20	1.45275773555e-06	0.259796665849	CASP1 DDX58 DHX58 HLA-E IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IRF7 ISG15 ISG20 PSMA4 PSMB9 PSME1 PSME2 STAT2 TAP1 USP18 XAF1
MXD4	PathwayCommons	Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.	91	up	6	4	1.93084833877e-06	0.345291677574	MT-ATP6 MT-ND2 MT-ND4 MT-ND5
FOS	PathwayCommons	Immune_System	365	down	37	13	1.9743666051e-06	0.353072031256	AIM2 GBP2 HERC5 HLA-A IFI27 IFIH1 IFIT2 IFITM3 ISG15 MT2A NFKBIA PSMB9 PSME1
ARID3A	PathwayCommons	Immune_System	365	down	32	12	2.22595502419e-06	0.398060859111	C1QC CASP1 IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 ISG15 PSMB9 SQSTM1 XAF1
HIF1A	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	up	68	10	2.40535467444e-06	0.430139955011	BATF3 EGR2 FKBP1A GBP3 IL2RA MMP9 PLAUR PTPN1 STAT4 TNFRSF4
DBP	PathwayCommons	prostanoid_biosynthesis	9	up	58	4	2.53291910179e-06	0.452949258378	HPGDS PTGDS PTGES TBXAS1
ASCL2	PathwayCommons	Interferon_alpha/beta_signaling	33	down	33	5	2.59283270287e-06	0.463660715259	IFITM1 IFITM2 IFITM3 ISG15 XAF1
BATF3	PathwayCommons	IL12-mediated_signaling_events	104	up	105	12	2.61142517122e-06	0.466982883393	CCL3 CCL4 EBI3 GADD45G IL18 IL1B IL2RA IRF1 NFKB1 NFKBIA RIPK2 STAT4
IRF3	PathwayCommons	Classical_antibody-mediated_complement_activation	6	up	25	3	2.64726512544e-06	0.473389244262	C1QA C1QB C1QC
IRF8	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	up	39	8	2.91964763632e-06	0.522094309975	GBP2 IFI6 IFIT1 IFIT3 ISG15 ISG20 USP18 XAF1
HIF1A	PathwayCommons	Integrin-linked_kinase_signaling	579	up	68	23	2.9673662636e-06	0.530624435256	ADM BATF3 BHLHE41 BNIP3 CCND2 EGR2 FKBP1A GBP3 GSN HCK HSPA8 ID2 IL2RA LSP1 MMP9 MT2A PCK2 PLAUR PTPN1 RAN SOCS3 STAT4 TNFRSF4
STAT4	PathwayCommons	Interferon_alpha/beta_signaling	33	up	137	8	3.23300933314e-06	0.578123495942	IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 ISG15 ISG20 PTPN1
NR3C1	PathwayCommons	Immune_System	365	up	70	18	3.86707939937e-06	0.691503404036	C1QA C1QB C1QC CD14 CD86 CYBB DDX58 FOS HSP90AB1 IFI27 IFNGR2 IL1B IRF7 JUN MT2A NFKBIA TLR2 TXNIP
TCF4	PathwayCommons	Immune_System	365	up	57	16	3.89681018031e-06	0.696815906013	AIM2 C1QB C2 DDX58 DHX58 GBP2 HLA-E IFI27 IFI35 IFITM1 IFITM3 NFKBIA PSMA4 PSMB9 PSME1 SQSTM1
ARID5B	PathwayCommons	IL27-mediated_signaling_events	26	up	21	4	4.16514380064e-06	0.744794353855	IL18 IL1B IL27 STAT4
