TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
IRF1	PathwayCommons	Interferon_alpha/beta_signaling	33	0	143	13	6.7762462308e-12	9.38103528192e-07	APBB1IP GBP2 IFI35 IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 PTPN1 STAT2 USP18 XAF1
PKNOX1	PathwayCommons	Immune_System	365	0	265	59	6.89548418364e-12	9.546039349e-07	AIM2 APBB1IP C1QA C1QB C1QC C2 C3 CALR CD14 CD80 CD86 CSF2RA CYBB DDX58 DHX58 GBP2 HCST HERC5 HLA-A HLA-E IFI27 IFI35 IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR1 IFNGR2 IL1B IL2RA IL3RA IRF7 ISG15 ISG20 LAT LYN MAP3K8 MT2A NFKB1 NFKBIA PRKACB PSMA4 PSMA7 PSME1 PTAFR PTPN1 PTPRC PYCARD RIPK2 SOCS3 STAT2 TAP1 TLR2 TXN UBE2D1
IRF9	PathwayCommons	Immune_System	365	0	94	31	7.222666909e-12	9.99891561548e-07	CASP1 CD86 DDX58 DHX58 HCST HERC5 HLA-E IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IFNGR2 IL1RN IRF7 ISG15 ISG20 MT2A PRKACB PSMB9 PSME1 PSME2 PTPN1 PYCARD RIPK2 SOCS3 STAT2 TAP1 TXN USP18 XAF1
IRF7	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	137	21	7.62090390793e-12	1.0550074534e-06	CASP1 GBP2 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM3 IFNGR2 IL2RA ISG15 ISG20 MT2A PRKACB PTAFR PTPN1 SOCS3 SQSTM1 STAT2 USP18 XAF1
STAT3	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	137	21	7.62090390793e-12	1.0550074534e-06	APBB1IP GBP2 IFI27 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 IL1B IL2RA ISG20 MAP3K8 MT2A PTAFR SOCS3 SQSTM1 STAT2
PKNOX1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	265	28	8.49342818299e-12	1.17578773051e-06	APBB1IP CSF2RA GBP2 IFI27 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR1 IFNGR2 IL1B IL2RA IL3RA ISG15 ISG20 LYN MAP3K8 MT2A NFKB1 PRKACB PTAFR PTPN1 SOCS3 STAT2
IRF7	PathwayCommons	Immune_System	365	0	137	38	1.01443298206e-11	1.40431001006e-06	AIM2 C2 CASP1 CD86 DDX58 DHX58 GBP2 HERC5 HLA-A HLA-E IFI35 IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IFITM3 IFNGR2 IL2RA IRF7 ISG15 ISG20 MT2A PRKACB PSMA4 PSMB9 PSME1 PSME2 PTAFR PTPN1 RIPK2 SOCS3 SQSTM1 STAT2 TAP1 TXN USP18 XAF1
STAT3	PathwayCommons	Immune_System	365	0	137	38	1.01443298206e-11	1.40431001006e-06	AIM2 APBB1IP C3 CALR CD80 CD86 DDX58 DHX58 GBP2 HERC5 HLA-A HLA-E IFI27 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 IL1B IL2RA IRF7 ISG20 MAP3K8 MT2A PSMA4 PTAFR PYCARD SOCS3 SQSTM1 STAT2 TAP1 TLR2 TXN UBE2D1
PPARG	PathwayCommons	Interferon_alpha/beta_signaling	33	0	158	13	1.22243326572e-11	1.69223881841e-06	APBB1IP GBP2 IFI27 IFI35 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 ISG15 ISG20 USP18
IRF1	PathwayCommons	Immune_System	365	0	143	38	1.24183996419e-11	1.71909148083e-06	AIM2 APBB1IP CASP1 CD80 CFD DDX58 DHX58 GBP2 HCST HERC5 HLA-A IFI35 IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IFNGR2 IRF7 ISG15 ISG20 MT2A PSMA4 PSMB9 PSME1 PSME2 PTAFR PTPN1 PYCARD RIPK2 SOCS3 SQSTM1 STAT2 TAP1 TXN UBE2D1 USP18 XAF1
IRF9	PathwayCommons	Interferon_Signaling	44	0	94	12	2.45672371335e-11	3.40084263639e-06	IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG15 ISG20 MT2A PTPN1 STAT2 USP18 XAF1
PPARG	PathwayCommons	Immune_System	365	0	158	39	3.29948290911e-11	4.56744119626e-06	AIM2 APBB1IP C3 CD80 DDX58 DHX58 FOS GBP2 HCST HERC5 HLA-A HLA-E IFI27 IFI35 IFIH1 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 IRF7 ISG15 ISG20 MT2A NFKBIA PRKACB PSMA7 PSMB9 PSME1 PTAFR PYCARD RIPK2 SOCS3 TAP1 TXN UBE2D1 USP18
PKNOX1	PathwayCommons	Interferon_alpha/beta_signaling	33	0	265	15	5.4157345275e-11	7.49689299173e-06	APBB1IP GBP2 IFI27 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 ISG15 ISG20 PTPN1 STAT2
STAT1	PathwayCommons	Immune_System	365	0	184	42	7.08427760898e-11	9.80655296579e-06	AIM2 APBB1IP C3 CASP1 CD80 CFD DDX58 DHX58 FOS HCST HERC5 HLA-A HLA-E IFI27 IFI35 IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 IRF7 ISG15 ISG20 NFKBIA PSMA4 PSMB9 PSME2 PTAFR PYCARD RIPK2 SOCS3 SQSTM1 STAT2 TAP1 TXN UBE2D1 USP18 XAF1
STAT2	PathwayCommons	Immune_System	365	0	123	33	9.33445543083e-11	1.29213132747e-05	AIM2 APBB1IP CASP1 CD80 DDX58 DHX58 HERC5 HLA-A IFI35 IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IRF7 ISG15 ISG20 LY86 MT2A NFKBIA PRKACB PSMA4 PSMB9 PSME1 PSME2 PYCARD RIPK2 SQSTM1 STAT2 TAP1 TXN USP18 XAF1
STAT4	PathwayCommons	Immune_System	365	0	137	35	1.15400689005e-10	1.59743403755e-05	AIM2 C1QB C3 CALR DDX58 DHX58 HCST HERC5 HLA-E HSP90AB1 IFIH1 IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 IFNGR2 IL1B IL1RN IL2RA IRF7 ISG15 ISG20 JUN LAT LYN MAP3K8 MT2A NFKBIA PRKACB PTPN1 TAP1 TLR2 TXN UBE2D1
STAT2	PathwayCommons	Interferon_alpha/beta_signaling	33	0	123	11	3.0098890047e-10	4.16640875587e-05	APBB1IP IFI35 IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 STAT2 USP18 XAF1
PLSCR1	PathwayCommons	Interferon_alpha/beta_signaling	33	0	44	8	3.49257067711e-10	4.83452110838e-05	GBP2 IFI27 IFI35 IFI6 IFITM1 IFITM2 IFITM3 ISG15
IRF9	PathwayCommons	Interferon_alpha/beta_signaling	33	0	94	10	4.08834188725e-10	5.65916460717e-05	IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 PTPN1 STAT2 USP18 XAF1
IRF9	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	94	16	4.30648849914e-10	5.96108444539e-05	CASP1 IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 IL1RN ISG15 ISG20 MT2A PRKACB PTPN1 SOCS3 STAT2 USP18 XAF1
STAT2	PathwayCommons	Interferon_Signaling	44	0	123	12	6.32196184291e-10	8.75085958296e-05	APBB1IP IFI35 IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 MT2A STAT2 USP18 XAF1
IRF1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	143	19	7.11144698684e-10	9.84359380471e-05	APBB1IP CASP1 GBP2 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG15 ISG20 MT2A PTAFR PTPN1 SOCS3 SQSTM1 STAT2 USP18 XAF1
IRF8	PathwayCommons	Interferon_alpha/beta_signaling	33	0	48	8	7.53545004173e-10	0.000104304192388	GBP2 IFI6 IFIT1 IFIT3 ISG15 ISG20 USP18 XAF1
IRF5	PathwayCommons	Interferon_alpha/beta_signaling	33	0	79	9	1.91443039199e-09	0.000264989711568	IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 STAT2 USP18 XAF1
PLSCR1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	44	11	3.81384024362e-09	0.00052789651116	CASP1 CSF2RA GBP2 IFI27 IFI35 IFI6 IFITM1 IFITM2 IFITM3 IL3RA ISG15
PLSCR1	PathwayCommons	Interferon_Signaling	44	0	44	8	4.22944568257e-09	0.000585418724153	GBP2 IFI27 IFI35 IFI6 IFITM1 IFITM2 IFITM3 ISG15
ATF4	PathwayCommons	Interferon_Signaling	44	0	47	8	7.37619898494e-09	0.0010209692063	IFI35 IFIT2 IFIT3 IFITM2 IFITM3 ISG15 PTAFR XAF1
STAT1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	184	20	8.73973693416e-09	0.00120969320827	APBB1IP CASP1 IFI27 IFI35 IFI6 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 ISG20 PTAFR SOCS3 SQSTM1 STAT2 USP18 XAF1
IRF8	PathwayCommons	Interferon_Signaling	44	0	48	8	8.78758765754e-09	0.00121630758286	GBP2 IFI6 IFIT1 IFIT3 ISG15 ISG20 USP18 XAF1
NFE2L2	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	223	22	8.85322304356e-09	0.00122538345468	CSF2RA GBP2 IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR1 IFNGR2 IL2RA IL3RA ISG15 ISG20 LYN MAP3K8 MT2A NFKB1 PRKACB PTAFR PTPN1 SOCS3 SQSTM1
ZNF394	PathwayCommons	Interferon_Signaling	44	0	72	9	1.3084255901e-08	0.00181099185925	IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 IFNGR2 ISG15 PTAFR
ARID3A	PathwayCommons	Interferon_Signaling	44	0	53	8	1.99412160118e-08	0.00276004376698	IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 ISG15 XAF1
ATF4	PathwayCommons	Interferon_alpha/beta_signaling	33	0	47	7	2.23917865361e-08	0.00309920239088	IFI35 IFIT2 IFIT3 IFITM2 IFITM3 ISG15 XAF1
CUX1	PathwayCommons	Interferon_alpha/beta_signaling	33	0	14	5	2.40504091087e-08	0.00332874497351	IFI27 IFIT2 IFITM1 IFITM2 IFITM3
PPARG	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	158	18	2.53513218196e-08	0.00350877504776	APBB1IP GBP2 IFI27 IFI35 IFIT1 IFIT2 IFIT3 IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 ISG20 MT2A PRKACB PTAFR SOCS3 USP18
JUNB	PathwayCommons	Interferon_Signaling	44	0	105	10	2.69724754753e-08	0.00373312546816	IFI27 IFI30 IFI35 IFI6 IFIT3 IFITM3 IFNGR1 ISG15 ISG20 USP18
IRF5	PathwayCommons	Interferon_Signaling	44	0	79	9	3.01788798396e-08	0.00417687768532	IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 STAT2 USP18 XAF1
BATF3	PathwayCommons	Immune_System	365	0	138	31	3.67857037054e-08	0.00509125174993	APBB1IP C1QB CD86 CSF2RA FYB HCST HLA-E HSP90AB1 IFI27 IFI35 IFIH1 IFITM3 IFNGR2 IL1B IL1RN IL2RA ISG20 LY86 LYN NFKB1 NFKBIA PRKACB PSMA7 PSME1 PTPN1 RIPK2 SOCS3 TLR2 TXN UBE2D1 USP18
ARID3A	PathwayCommons	Interferon_alpha/beta_signaling	33	0	53	7	5.3285841517e-08	0.00737486703763	IFI27 IFI35 IFI6 IFIT1 IFIT3 ISG15 XAF1
NFE2L2	PathwayCommons	Interferon_Signaling	44	0	223	13	6.25472489357e-08	0.00865660179995	GBP2 IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR1 IFNGR2 ISG15 ISG20 MT2A PTAFR PTPN1
NFKB2	PathwayCommons	Immune_System	365	0	121	28	8.86355899787e-08	0.0122671656531	CALR CD80 FYB HCST HERC5 HLA-A HLA-E IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG20 LYN MT2A NFKB1 NFKBIA PSMA4 PSMB9 PSME1 PSME2 PTAFR PTPN1 SOCS3 SQSTM1 TAP1 TXN XAF1
NFKB2	PathwayCommons	Interferon_Signaling	44	0	121	10	1.06247569631e-07	0.0147045573894	IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG20 MT2A PTAFR PTPN1 XAF1
CUX1	PathwayCommons	Interferon_Signaling	44	0	14	5	1.08112308217e-07	0.0149625272326	IFI27 IFIT2 IFITM1 IFITM2 IFITM3
STAT4	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	137	16	1.1568594771e-07	0.0160105881053	IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 IFNGR2 IL1B IL1RN IL2RA ISG15 ISG20 LYN MAP3K8 MT2A PRKACB PTPN1
RELA	PathwayCommons	Interferon_Signaling	44	0	123	10	1.24282629743e-07	0.0172002188259	IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 ISG15 ISG20 PTAFR XAF1
BATF3	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	138	16	1.28257668486e-07	0.0177502200301	APBB1IP CSF2RA IFI27 IFI35 IFITM3 IFNGR2 IL1B IL1RN IL2RA ISG20 LYN NFKB1 PRKACB PTPN1 SOCS3 USP18
RELA	PathwayCommons	Immune_System	365	0	123	28	1.2870583499e-07	0.0178121153276	C2 CALR CD80 DDX58 HCST HERC5 HLA-A HLA-E IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 IRF7 ISG15 ISG20 NFKBIA PSMA4 PSMA7 PSMB9 PSME1 PSME2 PTAFR SOCS3 SQSTM1 TXN XAF1
STAT2	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	123	15	1.67571258425e-07	0.0231906891672	APBB1IP CASP1 IFI35 IFI6 IFIT1 IFIT2 IFIT3 ISG15 ISG20 MT2A PRKACB SQSTM1 STAT2 USP18 XAF1
IRF8	PathwayCommons	Immune_System	365	0	48	16	2.91594162483e-07	0.0403542993343	C1QC DDX58 GBP2 HLA-E IFI6 IFIH1 IFIT1 IFIT3 IRF7 ISG15 ISG20 PSMB9 PSME1 TAP1 USP18 XAF1
NFKB2	PathwayCommons	IL12-mediated_signaling_events	104	0	121	14	3.04418470209e-07	0.0421287765108	CCL3 CCL4 EBI3 GADD45G HLA-A HLA-DRA IL27 IRF1 NFKB1 NFKB2 NFKBIA RAN STAT1 STAT4
STAT4	PathwayCommons	Interferon_Signaling	44	0	137	10	3.45714837646e-07	0.0478434763819	IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 IFNGR2 ISG15 ISG20 MT2A PTPN1
ARID3A	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	53	10	3.6044231766e-07	0.0498812518986	CASP1 IFI27 IFI35 IFI6 IFIT1 IFIT3 IFNGR2 ISG15 SQSTM1 XAF1
JUNB	PathwayCommons	Interferon_alpha/beta_signaling	33	0	105	8	4.20911238974e-07	0.0582490645392	IFI27 IFI35 IFI6 IFIT3 IFITM3 ISG15 ISG20 USP18
CUX1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	14	6	4.39126163765e-07	0.0607693524249	CASP1 IFI27 IFIT2 IFITM1 IFITM2 IFITM3
ZNF394	PathwayCommons	Interferon_alpha/beta_signaling	33	0	72	7	4.63934749284e-07	0.0642020742144	IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 ISG15
HIF1A	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	68	11	4.70038976741e-07	0.0650463437963	GBP2 IFITM1 IFNGR2 IL1B IL2RA IL3RA LYN MT2A PTPN1 SOCS3 STAT2
ZNF394	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	72	11	8.54611022616e-07	0.118264491754	IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 IFNGR2 IL3RA ISG15 PTAFR SOCS3
NFKB2	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	121	14	8.63097462611e-07	0.119438016169	IFI6 IFIT1 IFIT2 IFIT3 IFNGR2 ISG20 LYN MT2A NFKB1 PTAFR PTPN1 SOCS3 SQSTM1 XAF1
ZNF274	PathwayCommons	Interferon_Signaling	44	0	37	6	8.95938365053e-07	0.123981742833	IFI35 IFITM1 IFITM2 IFITM3 IFNGR2 ISG20
YBX1	PathwayCommons	Immune_System	365	0	127	27	9.40562403851e-07	0.130155966007	C3 CALR CD80 CD86 FYB HCST HLA-E IFI27 IFI6 IFITM1 IFITM3 IL1B IL3RA IRF7 ISG15 LY86 LYN MAP3K8 MT2A NFKBIA PRKACB PSMA7 PSME1 PSME2 PTPN1 TXN XAF1
JUNB	PathwayCommons	Immune_System	365	0	105	24	9.72202872651e-07	0.134533433517	C1QC CASP1 CD14 DDX58 FOS IFI27 IFI30 IFI35 IFI6 IFIT3 IFITM3 IFNGR1 ISG15 ISG20 LY86 PSMA4 PSMB9 PSME2 PTPRC SOCS3 SQSTM1 TAP1 TXN USP18
JUNB	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	105	13	1.00002354808e-06	0.13838225856	CASP1 IFI27 IFI30 IFI35 IFI6 IFIT3 IFITM3 IFNGR1 ISG15 ISG20 SOCS3 SQSTM1 USP18
HIF1A	PathwayCommons	AP-1_transcription_factor_network	545	0	68	23	1.01815229436e-06	0.140889878189	ADM BATF3 BHLHE41 BNIP3 CCND2 EGR2 FKBP1A GBP3 GSN HCK HSPA8 ID2 IL2RA LSP1 MMP9 MT2A PCK2 PLAUR PTPN1 RAN SOCS3 STAT4 TNFRSF4
SOX4	PathwayCommons	PERK_regulated_gene_expression	6	0	78	4	1.03515389527e-06	0.143241490565	ASNS ATF3 ATF4 HSPA5
ASCL2	PathwayCommons	Interferon_Signaling	44	0	60	7	1.03706212407e-06	0.14350450848	IFITM1 IFITM2 IFITM3 IFNGR2 ISG15 MT2A XAF1
ATF4	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	47	9	1.25587391198e-06	0.17378155257	CASP1 IFI35 IFIT2 IFIT3 IFITM2 IFITM3 ISG15 PTAFR XAF1
RELA	PathwayCommons	Interferon_alpha/beta_signaling	33	0	123	8	1.42544585424e-06	0.197244644635	IFI27 IFI35 IFI6 IFIT1 IFIT3 ISG15 ISG20 XAF1
IRF5	PathwayCommons	Immune_System	365	0	79	20	1.45275773555e-06	0.201022446142	CASP1 DDX58 DHX58 HLA-E IFI6 IFIH1 IFIT1 IFIT2 IFIT3 IRF7 ISG15 ISG20 PSMA4 PSMB9 PSME1 PSME2 STAT2 TAP1 USP18 XAF1
MXD4	PathwayCommons	Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.	91	0	6	4	1.93084833877e-06	0.267175346332	MT-ATP6 MT-ND2 MT-ND4 MT-ND5
HIF1A	PathwayCommons	Validated_transcriptional_targets_of_AP1_family_members_Fra1_and_Fra2	107	0	68	10	2.40535467444e-06	0.332831331657	BATF3 EGR2 FKBP1A GBP3 IL2RA MMP9 PLAUR PTPN1 STAT4 TNFRSF4
DBP	PathwayCommons	prostanoid_biosynthesis	9	0	58	4	2.53291910179e-06	0.350480016115	HPGDS PTGDS PTGES TBXAS1
IRF3	PathwayCommons	Classical_antibody-mediated_complement_activation	6	0	25	3	2.64726512544e-06	0.366299428143	C1QA C1QB C1QC
HIF1A	PathwayCommons	Integrin-linked_kinase_signaling	579	0	68	23	2.9673662636e-06	0.410588535161	ADM BATF3 BHLHE41 BNIP3 CCND2 EGR2 FKBP1A GBP3 GSN HCK HSPA8 ID2 IL2RA LSP1 MMP9 MT2A PCK2 PLAUR PTPN1 RAN SOCS3 STAT4 TNFRSF4
STAT4	PathwayCommons	Interferon_alpha/beta_signaling	33	0	137	8	3.23300933314e-06	0.447341802398	IFIT1 IFIT2 IFIT3 IFITM1 IFITM3 ISG15 ISG20 PTPN1
ZEB2	PathwayCommons	Validated_targets_of_C-MYC_transcriptional_repression	61	0	53	7	4.27120397917e-06	0.590989409781	CDKN1A CEBPD CLU FTH1 ID2 NDRG2 ZFP36L1
ZNF274	PathwayCommons	Interferon_alpha/beta_signaling	33	0	37	5	4.66781999953e-06	0.645862914234	IFI35 IFITM1 IFITM2 IFITM3 ISG20
HIF1A	PathwayCommons	IFN-gamma_pathway	1155	0	68	34	4.70041032263e-06	0.650367573881	ADM BATF3 BHLHE41 BNIP3 CCL5 CCND2 DDIT4 EGR2 FKBP1A FTH1 GBP3 GSN HCK HSPA8 ID2 IL1B IL2RA LSP1 LYN MMP9 MT2A NBN PCK2 PLAUR PTPN1 PTPRC PYCARD RAN RNF144B SLC11A1 SOCS3 SOD2 STAT4 TNFRSF4
MXD4	PathwayCommons	The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport	114	0	6	4	4.78246187496e-06	0.661715772406	MT-ATP6 MT-ND2 MT-ND4 MT-ND5
HMGA1	PathwayCommons	Immune_System	365	0	248	40	4.8818775612e-06	0.675466343123	AIM2 APBB1IP C1QA C1QB C1QC C2 C3 CALR CD14 CD80 CFD CSF2RA CTSS CYBB GBP2 HERC5 HLA-A HSP90AB1 IFI30 IFI6 IFIT3 IFITM1 IFITM3 IFNGR1 IL1B IL1RN IL2RA ISG15 LAT LY86 NFKBIA PRKACB PSMA7 PSMB9 PSME2 PTAFR PTPRC TLR2 TXNIP UBE2D1
HIF1A	PathwayCommons	IL3-mediated_signaling_events	1158	0	68	34	5.00095244993e-06	0.691936781925	ADM BATF3 BHLHE41 BNIP3 CCL5 CCND2 DDIT4 EGR2 FKBP1A FTH1 GBP3 GSN HCK HSPA8 ID2 IL2RA IL3RA LSP1 LYN MMP9 MT2A NBN PCK2 PLAUR PTPN1 PTPRC PYCARD RAN RNF144B SLC11A1 SOCS3 SOD2 STAT4 TNFRSF4
ETV5	PathwayCommons	C-MYC_pathway	139	0	71	11	5.81656835286e-06	0.804780397301	CCND1 CDKN1A CLU DDIT3 FTH1 HMGA1 HSP90AA1 HSPD1 LDHA MMP9 SLC11A1
ZNF394	PathwayCommons	Immune_System	365	0	72	18	5.97229749255e-06	0.826321108772	AIM2 CALR CD80 CD86 HCST HERC5 HLA-A IFI27 IFI35 IFIT2 IFIT3 IFITM1 IFITM2 IFNGR2 IL3RA ISG15 PTAFR SOCS3
IRF3	PathwayCommons	Creation_of_C4_and_C2_activators	8	0	25	3	7.36026875092e-06	1	C1QA C1QB C1QC
HIF1A	PathwayCommons	Integrin_family_cell_surface_interactions	1237	0	68	35	7.78339669194e-06	1	ADM BATF3 BHLHE41 BNIP3 CCL5 CCND2 CD14 DDIT4 EGR2 FKBP1A FTH1 GBP3 GSN HCK HSPA8 ID2 IL2RA ITGB8 LSP1 LYN MMP9 MT2A NBN PCK2 PLAUR PTPN1 PTPRC PYCARD RAN RNF144B SLC11A1 SOCS3 SOD2 STAT4 TNFRSF4
YBX1	PathwayCommons	Cytokine_Signaling_in_Immune_system	113	0	127	13	8.73325556294e-06	1	IFI27 IFI6 IFITM1 IFITM3 IL1B IL3RA ISG15 LYN MAP3K8 MT2A PRKACB PTPN1 XAF1
FOS	PathwayCommons	Immune_System	365	0	81	19	9.02465314745e-06	1	AIM2 CD14 CYBB GBP2 HERC5 HLA-A IFI27 IFIH1 IFIT2 IFITM3 ISG15 JUN MT2A NFKBIA PSMA7 PSMB9 PSME1 PTPRC TXNIP
HIF1A	PathwayCommons	Immune_System	365	0	68	17	1.08733613819e-05	1	C1QC CD14 DHX58 GBP2 IFITM1 IFNGR2 IL1B IL2RA IL3RA LYN MT2A PTPN1 PTPRC PYCARD SOCS3 STAT2 TLR2
HIF1A	PathwayCommons	Class_I_PI3K_signaling_events	1148	0	68	33	1.27460648408e-05	1	ADM BATF3 BHLHE41 BNIP3 CCL5 CCND2 DDIT4 EGR2 FKBP1A FTH1 GBP3 GSN HCK HSPA8 ID2 IL2RA LSP1 LYN MMP9 MT2A NBN PCK2 PLAUR PTPN1 PTPRC PYCARD RAN RNF144B SLC11A1 SOCS3 SOD2 STAT4 TNFRSF4
