TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Hsf1	Smyd5	0.99905	50.76	0.763	rgb(225, 71, 73)	1.997	None
Irf1	Igtp	0.99905	50.76	0.761	rgb(225, 72, 73)	1.997	2,2
Nfkb2	Psd	0.99905	50.76	0.762	rgb(225, 71, 73)	1.997	None
Sox5	Mab21l2	0.99905	50.76	0.758	rgb(225, 72, 74)	1.997	2,2
Sp2	Slc39a9	0.99905	50.76	0.756	rgb(225, 73, 74)	1.997	None
Hif1a	Pfkp	0.99899	50.73	0.725	rgb(225, 78, 80)	1.9964	2,2
Rest	Dlgap3	0.99899	50.73	0.727	rgb(225, 78, 80)	1.9964	None
Zfp367	Dtl	0.99899	50.73	0.73	rgb(225, 78, 79)	1.9964	2,2
Ahrr	Cyp1b1	0.99892	50.75	0.746	rgb(225, 75, 76)	1.9968	2,2
Irf2	Wipf1	0.99892	50.75	0.752	rgb(225, 73, 75)	1.9968	None
Srebf1	Sqle	0.99892	50.75	0.745	rgb(225, 75, 76)	1.9968	None
Zfp219	Stat4	0.99892	50.75	0.746	rgb(225, 75, 76)	1.9968	None
Gm14420	Cdkn2d	0.99884	50.72	0.72	rgb(225, 79, 81)	1.9962	2,2
Hif1a	Slc2a3	0.99884	50.72	0.723	rgb(225, 79, 80)	1.9962	2,2
Mxd1	Csrnp1	0.99884	50.72	0.721	rgb(225, 79, 81)	1.9962	2,2
Sgsm2	Tert	0.99884	50.72	0.72	rgb(225, 79, 81)	1.9962	2,2
Rel	Nfkb2	0.99881	50.71	0.712	rgb(225, 81, 82)	1.996	None
Zfp385a	Zmat3	0.99881	50.71	0.711	rgb(225, 81, 83)	1.996	2,2
E2f4	Lrrc59	0.99873	50.74	0.735	rgb(225, 77, 78)	1.9966	None
Irf7	I830012O16Rik	0.99873	50.74	0.739	rgb(225, 76, 77)	1.9966	2,2
Irf7	Ifit3	0.99873	50.74	0.735	rgb(225, 77, 78)	1.9966	2,2
Junb	Hook2	0.99873	50.74	0.735	rgb(225, 77, 78)	1.9966	None
Egr1	Egr2	0.9986	50.73	0.732	rgb(225, 77, 79)	1.9964	None
Elf1	Pde7a	0.9986	50.73	0.732	rgb(225, 77, 79)	1.9964	None
Mxd3	Cdc25b	0.9986	50.73	0.725	rgb(225, 78, 80)	1.9964	2,2
Nfatc1	Foxp4	0.9986	50.73	0.728	rgb(225, 78, 79)	1.9964	None
Rara	Ifih1	-0.9986	50.73	-7.3E-01	rgb( 58,120,245)	1.9964	None
Sp110	Cdkn2d	0.9986	50.73	0.73	rgb(225, 78, 79)	1.9964	2,2
Tcf12	Mycbp2	0.9986	50.73	0.734	rgb(225, 77, 78)	1.9964	2,2
Cxxc5	Nod1	0.99842	50.7	0.698	rgb(225, 84, 85)	1.9958	2,2
Hif1a	3110057O12Rik	0.99842	50.7	0.699	rgb(225, 84, 85)	1.9958	2,2
Hif1a	H2-Ab1	0.99842	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif1a	Mboat2	0.99842	50.7	0.704	rgb(225, 83, 84)	1.9958	2,2
Hif1a	Pafah1b3	0.99842	50.7	0.7	rgb(225, 83, 85)	1.9958	2,2
Hif1a	Ppme1	0.99842	50.7	0.701	rgb(225, 83, 84)	1.9958	None
Mycn	Ptp4a3	0.99842	50.7	0.703	rgb(225, 83, 84)	1.9958	None
Six4	Gap43	0.99842	50.7	0.698	rgb(225, 84, 85)	1.9958	None
Smad3	Ctla2b	0.99842	50.7	0.701	rgb(225, 83, 85)	1.9958	None
Thap3	Dpm3	0.99842	50.7	0.702	rgb(225, 83, 84)	1.9958	2,2
Irf7	Mx1	0.99838	50.72	0.719	rgb(225, 80, 81)	1.9962	2,2
Yy2	Pwwp2a	0.99838	50.72	0.722	rgb(225, 79, 81)	1.9962	None
E2f1	Anln	0.9983	50.69	0.694	rgb(225, 85, 86)	1.9956	None
Hif1a	Pygl	0.9983	50.69	0.694	rgb(225, 85, 86)	1.9956	2,2
Zfp568	Prodh	0.9983	50.69	0.693	rgb(225, 85, 86)	1.9956	2,2
Zfp948	Ankrd23	0.9983	50.69	0.688	rgb(225, 86, 87)	1.9956	2,2
Cebpg	Psph	0.99795	50.71	0.705	rgb(225, 82, 84)	1.996	2,2
Csrnp1	Mxd1	0.99795	50.68	0.679	rgb(224, 87, 89)	1.9954	2,2
E2f4	Rfwd3	0.99795	50.68	0.675	rgb(224, 88, 89)	1.9954	None
Elf1	Arhgef6	0.99795	50.71	0.711	rgb(225, 81, 83)	1.996	None
Elf1	Slain1	0.99795	50.71	0.706	rgb(225, 82, 84)	1.996	None
Fosl1	Cdyl2	0.99795	50.68	0.678	rgb(224, 88, 89)	1.9954	None
Foxf2	Rtn4	0.99795	50.68	0.682	rgb(225, 87, 88)	1.9954	None
Foxs1	Mylk2	0.99795	50.71	0.708	rgb(225, 82, 83)	1.996	2,2
Hif1a	Aldoc	0.99795	50.68	0.681	rgb(224, 87, 88)	1.9954	2,2
Hif1a	Plcxd1	0.99795	50.68	0.675	rgb(224, 88, 89)	1.9954	2,2
Irf1	Gbp2	0.99795	50.71	0.706	rgb(225, 82, 84)	1.996	None
Irf1	Gbp5	0.99795	50.71	0.712	rgb(225, 81, 82)	1.996	None
Irf1	Gbp6	0.99795	50.71	0.706	rgb(225, 82, 84)	1.996	2,2
Irf5	Gna15	0.99795	50.71	0.709	rgb(225, 82, 83)	1.996	2,2
Nr1d2	Stab1	0.99795	50.68	0.676	rgb(224, 88, 89)	1.9954	None
Sp2	Zfp592	0.99795	50.71	0.709	rgb(225, 82, 83)	1.996	None
Srebf1	Abcg1	0.99795	50.71	0.708	rgb(225, 82, 83)	1.996	2,2
Srebf2	Kdm2b	0.99795	50.71	0.705	rgb(225, 82, 84)	1.996	None
Zbtb46	Scin	0.99795	50.68	0.675	rgb(224, 88, 89)	1.9954	2,2
Atmin	Gramd1b	0.99778	50.67	0.666	rgb(224, 90, 91)	1.9952	2,2
E2f1	Ptpn11	0.99778	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Egr1	Csf1	0.99778	50.67	0.674	rgb(224, 88, 90)	1.9952	None
Fbxl19	Fth1	-0.99778	50.67	-6.7E-01	rgb( 71,128,243)	1.9952	2,2
Hif1a	Hk1	0.99778	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Hif1a	Pgam1	0.99778	50.67	0.673	rgb(224, 88, 90)	1.9952	None
Skil	Aim1	0.99778	50.67	0.665	rgb(224, 90, 91)	1.9952	2,2
Zeb2	Akr1b8	0.99778	50.67	0.674	rgb(224, 88, 90)	1.9952	2,2
Zfp868	Bcam	-0.99778	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	2,2
C030039L03Rik	Muc2	0.99752	50.7	0.701	rgb(225, 83, 85)	1.9958	2,2
Cebpg	Pck2	0.99752	50.7	0.702	rgb(225, 83, 84)	1.9958	2,2
Cux1	Epb4.1l2	0.99752	50.7	0.703	rgb(225, 83, 84)	1.9958	2,2
E2f1	Wee1	0.99752	50.7	0.699	rgb(225, 83, 85)	1.9958	None
E2f4	Tnfrsf18	-0.99752	50.7	-7.0E-01	rgb( 66,125,243)	1.9958	None
Elk3	Capg	0.99752	50.7	0.703	rgb(225, 83, 84)	1.9958	2,2
Ets2	Ifit2	0.99752	50.7	0.7	rgb(225, 83, 85)	1.9958	2,2
Foxs1	Vax2	0.99752	50.7	0.696	rgb(225, 84, 85)	1.9958	2,2
Hsf1	Mtrf1	-0.99752	50.7	-7.0E-01	rgb( 65,124,244)	1.9958	None
Irf1	Gbp10	0.99752	50.7	0.704	rgb(225, 82, 84)	1.9958	2,2
Irf7	2010002M12Rik	0.99752	50.7	0.695	rgb(225, 84, 86)	1.9958	2,2
Mxd3	Smtn	0.99752	50.7	0.695	rgb(225, 84, 86)	1.9958	2,2
Sp2	Crtc1	0.99752	50.7	0.704	rgb(225, 83, 84)	1.9958	None
Zfp629	Ttbk2	0.99752	50.7	0.7	rgb(225, 83, 85)	1.9958	2,2
Hif1a	Bcar1	0.99737	50.66	0.66	rgb(224, 91, 92)	1.995	2,2
Hif1a	Egln3	0.99737	50.66	0.662	rgb(224, 91, 92)	1.995	None
Hif1a	Ppp1r3b	0.99737	50.66	0.662	rgb(224, 90, 92)	1.995	2,2
Hif1a	Rnf113a1	0.99737	50.66	0.657	rgb(224, 92, 93)	1.995	2,2
Lyl1	Lix1l	0.99737	50.66	0.66	rgb(224, 91, 92)	1.995	None
Tcf12	Coro7	0.99737	50.66	0.659	rgb(224, 91, 92)	1.995	None
Zfp169	Inpp4a	0.99737	50.66	0.66	rgb(224, 91, 92)	1.995	2,2
Zfp385a	Psrc1	0.99737	50.66	0.665	rgb(224, 90, 91)	1.995	2,2
Ahrr	Gpr15	0.99719	50.69	0.688	rgb(225, 86, 87)	1.9956	2,2
Fbxl19	Mex3d	0.99719	50.65	0.653	rgb(224, 92, 94)	1.9948	2,2
Hif1a	Rab39	0.99719	50.65	0.648	rgb(224, 93, 94)	1.9948	None
Jdp2	Pck2	0.99719	50.69	0.694	rgb(225, 84, 86)	1.9956	2,2
Jun	Kdelc2	-0.99719	50.69	-6.9E-01	rgb( 67,126,243)	1.9956	2,2
Klf4	Ppm1j	0.99719	50.65	0.647	rgb(224, 93, 95)	1.9948	None
Sp4	Bend4	0.99719	50.69	0.686	rgb(225, 86, 87)	1.9956	None
Sp4	Ccdc134	-0.99719	50.69	-6.9E-01	rgb( 67,125,243)	1.9956	None
Zfp367	Exo1	0.99719	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Zfp513	Vdac1	-0.99719	50.69	-6.9E-01	rgb( 67,126,243)	1.9956	2,2
Bcl6	Fam131b	0.99704	50.64	0.636	rgb(224, 96, 97)	1.9946	None
Csrnp1	Osm	0.99704	50.64	0.641	rgb(224, 95, 96)	1.9946	2,2
Rela	Ptpn1	-0.99704	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	None
Rreb1	Tmem181b-ps	0.99704	50.64	0.636	rgb(224, 96, 97)	1.9946	None
Zfp367	Apitd1	0.99704	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Zfp385a	Acot1	0.99704	50.64	0.635	rgb(224, 96, 97)	1.9946	2,2
Zfp664	Actbl2	0.99704	50.64	0.638	rgb(224, 95, 96)	1.9946	None
Zfp711	Lrp11	0.99704	50.64	0.642	rgb(224, 94, 96)	1.9946	None
Atf5	Minpp1	-0.99687	50.68	-6.8E-01	rgb( 69,127,243)	1.9954	2,2
Irf1	Fam26f	0.99687	50.68	0.68	rgb(224, 87, 89)	1.9954	None
Klf10	Rara	0.99687	50.68	0.676	rgb(224, 88, 89)	1.9954	None
Mxd4	Ypel3	0.99687	50.68	0.682	rgb(225, 87, 88)	1.9954	2,2
Rorc	Ccdc63	0.99687	50.68	0.677	rgb(224, 88, 89)	1.9954	None
Runx2	Galnt3	0.99687	50.68	0.68	rgb(224, 87, 88)	1.9954	None
Sp110	Bcl2a1b	0.99687	50.68	0.682	rgb(225, 87, 88)	1.9954	2,2
Sp2	E2f7	0.99687	50.68	0.679	rgb(224, 87, 89)	1.9954	None
Srf	Ccdc107	-0.99687	50.68	-6.8E-01	rgb( 70,127,243)	1.9954	None
E2f4	Arhgap33	0.99661	50.63	0.633	rgb(224, 96, 97)	1.9944	None
Hif1a	Galk1	0.99661	50.63	0.633	rgb(224, 96, 97)	1.9944	2,2
Klf9	Fam129a	-0.99661	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	None
Nr4a3	Asb2	0.99661	50.63	0.627	rgb(224, 97, 99)	1.9944	None
Prdm1	Serpine1	0.99661	50.63	0.629	rgb(224, 97, 98)	1.9944	None
Smad3	Adam19	0.99661	50.63	0.634	rgb(224, 96, 97)	1.9944	None
Smad3	Tmeff1	0.99661	50.63	0.625	rgb(224, 98, 99)	1.9944	None
Sp3	Ovol1	0.99661	50.63	0.625	rgb(224, 98, 99)	1.9944	None
Stat1	Parp9	0.99661	50.63	0.631	rgb(224, 97, 98)	1.9944	2,2
Zfp367	Pknox1	-0.99661	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	2,2
Zfp429	Snhg6	0.99661	50.63	0.633	rgb(224, 96, 97)	1.9944	2,2
Zfp629	Qprt	-0.99661	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	2,2
Zfp787	Ocrl	-0.99661	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	2,2
Zfp932	1700019G17Rik	0.99661	50.63	0.628	rgb(224, 97, 98)	1.9944	2,2
Bhlhe40	Ndrg2	0.99629	50.67	0.674	rgb(224, 88, 90)	1.9952	None
Crem	Vps37b	0.99629	50.67	0.668	rgb(224, 89, 91)	1.9952	None
E2f1	Exo1	0.99629	50.67	0.666	rgb(224, 90, 91)	1.9952	None
Ets1	Pdcd1lg2	-0.99629	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Foxn2	Naga	-0.99629	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	2,2
Hsf1	Rpusd2	0.99629	50.67	0.669	rgb(224, 89, 90)	1.9952	None
Hsf1	Rwdd2a	-0.99629	50.67	-6.7E-01	rgb( 71,128,242)	1.9952	None
Irf7	Oasl2	0.99629	50.67	0.674	rgb(224, 88, 90)	1.9952	2,2
Mxi1	Aen	-0.99629	50.67	-6.7E-01	rgb( 73,129,242)	1.9952	None
Mybl1	Gen1	0.99629	50.67	0.674	rgb(224, 88, 90)	1.9952	2,2
Prrx1	Cav1	0.99629	50.67	0.675	rgb(224, 88, 89)	1.9952	2,2
Rxra	Fgf2	0.99629	50.67	0.669	rgb(224, 89, 91)	1.9952	None
Scrt1	Cyp2s1	0.99629	50.67	0.669	rgb(224, 89, 91)	1.9952	2,2
Sp2	Hist3h2bb-ps	-0.99629	50.67	-6.7E-01	rgb( 71,128,242)	1.9952	None
Srf	Notch1	0.99629	50.67	0.666	rgb(224, 90, 91)	1.9952	None
Zfhx3	Ermp1	0.99629	50.67	0.665	rgb(224, 90, 91)	1.9952	2,2
Zfp467	Wnt10a	0.99629	50.67	0.671	rgb(224, 89, 90)	1.9952	None
Adnp	Dcxr	-0.99566	50.66	-6.6E-01	rgb( 73,129,242)	1.995	2,2
Aebp1	Hspg2	0.99566	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Ankzf1	Arid3a	0.99566	50.66	0.656	rgb(224, 92, 93)	1.995	2,2
Bhlhe40	Nhsl2	0.99566	50.62	0.617	rgb(224, 99,100)	1.9942	None
E2f4	Dars2	0.99566	50.62	0.618	rgb(224, 99,100)	1.9942	None
Egr2	Arrb1	0.99566	50.62	0.616	rgb(224, 99,101)	1.9942	None
Egr2	Runx1	0.99566	50.66	0.661	rgb(224, 91, 92)	1.995	None
Foxo3	Hlf	-0.99566	50.62	-6.2E-01	rgb( 84,136,240)	1.9942	2,2
Foxo3	Pogz	-0.99566	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Gli1	C030037D09Rik	0.99566	50.62	0.618	rgb(224, 99,100)	1.9942	None
Hif1a	Muc2	0.99566	50.62	0.621	rgb(224, 98,100)	1.9942	2,2
Hif1a	Unc13a	0.99566	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Hsf1	Sf3b3	0.99566	50.66	0.659	rgb(224, 91, 92)	1.995	None
Jun	Stat5b	0.99566	50.66	0.664	rgb(224, 90, 91)	1.995	None
Mxd1	Tns4	0.99566	50.62	0.624	rgb(224, 98, 99)	1.9942	2,2
Nfatc1	Synpo	0.99566	50.66	0.659	rgb(224, 91, 92)	1.995	None
Nfia	Cacnb2	-0.99566	50.62	-6.2E-01	rgb( 83,135,240)	1.9942	2,2
Nfkb2	Rnf125	-0.99566	50.62	-6.2E-01	rgb( 83,135,240)	1.9942	None
Nr2f1	Icam1	-0.99566	50.62	-6.2E-01	rgb( 81,135,241)	1.9942	None
Smad3	Rcan3	0.99566	50.62	0.619	rgb(224, 99,100)	1.9942	None
Sox5	Rgs1	0.99566	50.62	0.623	rgb(224, 98, 99)	1.9942	None
Sp110	Ly6c1	0.99566	50.66	0.655	rgb(224, 92, 93)	1.995	2,2
Sp2	Rpl14	-0.99566	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Tigd2	Utf1	-0.99566	50.66	-6.6E-01	rgb( 73,129,242)	1.995	2,2
Vax2	Il17re	0.99566	50.66	0.658	rgb(224, 91, 93)	1.995	2,2
Zbtb17	Dnmt3a	0.99566	50.66	0.662	rgb(224, 91, 92)	1.995	2,2
Zbtb4	2900011O08Rik	0.99566	50.62	0.62	rgb(224, 99,100)	1.9942	None
Zeb2	Ptger2	0.99566	50.62	0.62	rgb(224, 99,100)	1.9942	2,2
Zfp281	Akirin1	-0.99566	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Zfp367	Fam111a	0.99566	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Zfp536	Fyn	0.99566	50.66	0.656	rgb(224, 92, 93)	1.995	2,2
Zfp768	Neo1	0.99566	50.62	0.617	rgb(224, 99,100)	1.9942	2,2
Zfp787	Zfp668	0.99566	50.66	0.655	rgb(224, 92, 93)	1.995	2,2
Zfx	Cisd3	-0.99566	50.66	-6.6E-01	rgb( 74,130,242)	1.995	2,2
Ets1	Tex2	0.99538	50.65	0.65	rgb(224, 93, 94)	1.9948	None
Foxp3	Nt5e	0.99538	50.65	0.646	rgb(224, 94, 95)	1.9948	None
Hbp1	Rpusd2	-0.99538	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Irf4	Abcd3	-0.99538	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Irf4	Spry2	-0.99538	50.65	-6.5E-01	rgb( 75,131,242)	1.9948	None
Mxd4	Tcp11l2	0.99538	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Sox5	Tbc1d30	-0.99538	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Sp3	Cnnm4	0.99538	50.65	0.648	rgb(224, 93, 95)	1.9948	None
Sp3	Uqcrq	-0.99538	50.65	-6.5E-01	rgb( 77,132,242)	1.9948	None
Sp4	Dctn4	0.99538	50.65	0.655	rgb(224, 92, 93)	1.9948	None
Srf	Wdr1	0.99538	50.65	0.648	rgb(224, 93, 95)	1.9948	None
Zfp277	Fam120c	-0.99538	50.65	-6.5E-01	rgb( 75,131,242)	1.9948	2,2
Zfp429	Apold1	-0.99538	50.65	-6.5E-01	rgb( 77,132,242)	1.9948	2,2
Zfp429	Zfp874a	0.99538	50.65	0.646	rgb(224, 94, 95)	1.9948	2,2
Zfp775	Fam69b	0.99538	50.65	0.653	rgb(224, 92, 94)	1.9948	2,2
Etv6	Naca	0.99493	50.61	0.608	rgb(224,101,102)	1.994	None
Foxo3	Stx2	0.99493	50.61	0.609	rgb(224,101,102)	1.994	None
Hif1a	1700001L05Rik	0.99493	50.61	0.607	rgb(224,101,102)	1.994	2,2
Hmx2	Scn5a	-0.99493	50.61	-6.1E-01	rgb( 84,136,240)	1.994	2,2
Lcor	S100a4	0.99493	50.61	0.612	rgb(224,100,101)	1.994	2,2
Lin54	Hist1h1b	0.99493	50.61	0.606	rgb(224,101,103)	1.994	None
Mafg	Insl3	-0.99493	50.61	-6.1E-01	rgb( 84,136,240)	1.994	2,2
Meis3	Tmem35	0.99493	50.61	0.61	rgb(224,101,102)	1.994	None
Nkx1-2	Foxp4	0.99493	50.61	0.606	rgb(224,101,102)	1.994	2,2
Nr1h2	AI506816	0.99493	50.61	0.812	rgb(226, 62, 64)	1.994	None
Pou6f1	Crybg3	0.99493	50.61	0.612	rgb(224,100,101)	1.994	None
Skil	Chst3	-0.99493	50.61	-6.1E-01	rgb( 84,136,240)	1.994	2,2
Stat3	Bcl3	0.99493	50.61	0.612	rgb(224,100,101)	1.994	None
Tal2	Batf	-0.99493	50.61	-6.1E-01	rgb( 86,137,240)	1.994	2,2
Tef	BC055111	0.99493	50.61	0.613	rgb(224,100,101)	1.994	2,2
Tfdp2	Zranb3	0.99493	50.61	0.61	rgb(224,101,102)	1.994	2,2
Zbtb46	Penk	0.99493	50.61	0.605	rgb(224,101,103)	1.994	2,2
Zeb2	Serpine1	0.99493	50.61	0.614	rgb(224,100,101)	1.994	2,2
Zfp608	Itih5	0.99493	50.61	0.607	rgb(224,101,102)	1.994	2,2
Zfp629	Mpp3	0.99493	50.61	0.606	rgb(224,101,102)	1.994	2,2
Zfp90	Kcnd1	-0.99493	50.61	-6.1E-01	rgb( 85,137,240)	1.994	2,2
Zfp948	Slc9a8	0.99493	50.61	0.608	rgb(224,101,102)	1.994	2,2
Zfx	Casp6	-0.99493	50.61	-6.1E-01	rgb( 85,137,240)	1.994	None
Zkscan17	Lrfn3	0.99493	50.61	0.611	rgb(224,100,101)	1.994	2,2
Cbx2	Ccdc126	-0.9946	50.64	-6.4E-01	rgb( 78,133,241)	1.9946	2,2
Creb3l2	Gatsl2	0.9946	50.64	0.644	rgb(224, 94, 95)	1.9946	2,2
Epas1	Mllt3	0.9946	50.64	0.642	rgb(224, 94, 96)	1.9946	None
Irf1	Tgtp2	0.9946	50.64	0.643	rgb(224, 94, 96)	1.9946	None
Irf5	St14	0.9946	50.64	0.643	rgb(224, 94, 96)	1.9946	2,2
Irf5	Unc93b1	0.9946	50.64	0.641	rgb(224, 94, 96)	1.9946	2,2
Irf7	Gbp10	0.9946	50.64	0.635	rgb(224, 96, 97)	1.9946	2,2
Irf7	Pydc4	0.9946	50.64	0.636	rgb(224, 96, 97)	1.9946	2,2
Mybl1	Gtse1	0.9946	50.64	0.636	rgb(224, 96, 97)	1.9946	2,2
Nr4a1	Nfkbie	0.9946	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Osr2	Serpinb1b	0.9946	50.64	0.637	rgb(224, 95, 97)	1.9946	2,2
Rbpj	Nfil3	0.9946	50.64	0.642	rgb(224, 94, 96)	1.9946	2,2
Rfx1	Psme1	-0.9946	50.64	-6.4E-01	rgb( 78,132,241)	1.9946	None
Sp110	Max	0.9946	50.64	0.642	rgb(224, 94, 96)	1.9946	2,2
Sp4	Nrf1	-0.9946	50.64	-6.4E-01	rgb( 77,132,241)	1.9946	None
Sp4	Srsf12	0.9946	50.64	0.635	rgb(224, 96, 97)	1.9946	2,2
Tbx21	Notch1	0.9946	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Zfp367	Rpa2	0.9946	50.64	0.638	rgb(224, 95, 96)	1.9946	2,2
Bcl11b	Capn2	0.99421	50.6	0.6	rgb(224,102,104)	1.9938	None
Cic	Il9	0.99421	50.6	0.602	rgb(224,102,103)	1.9938	None
Fosl1	Slc4a11	0.99421	50.6	0.595	rgb(224,103,104)	1.9938	None
Hif1a	Ccng2	0.99421	50.6	0.596	rgb(224,103,104)	1.9938	2,2
Hif1a	Kbtbd13	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	2,2
Hif1a	P4ha2	0.99421	50.6	0.596	rgb(224,103,104)	1.9938	2,2
Hif1a	Sav1	0.99421	50.6	0.604	rgb(224,102,103)	1.9938	2,2
Irf9	Rasa4	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	2,2
Jazf1	4930506M07Rik	0.99421	50.6	0.597	rgb(224,103,104)	1.9938	2,2
Nr1d1	Fhod3	0.99421	50.6	0.603	rgb(224,102,103)	1.9938	None
Nr3c1	Gemin6	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	None
Stat3	Chmp4b	0.99421	50.6	0.602	rgb(224,102,103)	1.9938	None
