TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Irf8	Npc2	0.76378	50.26	0.262	rgb(220,167,167)	1.987	None
Stat2	Npc2	0.5368	49.18	0.181	rgb(219,183,183)	1.9653	None
Irf1	Nr3c2	-0.065567	44.19	-1.9E-01	rgb(177,193,224)	1.8654	None
Irf7	Nr3c2	0.17818	45.29	0.29	rgb(220,162,162)	1.8874	None
Irf1	Oas1b	-0.29719	47.06	-5.8E-02	rgb(204,209,219)	1.9229	None
Irf7	Oas1b	0.98811	50.59	0.588	rgb(223,105,106)	1.9936	None
Irf8	Oas1b	0.50682	49.11	0.106	rgb(218,197,197)	1.9639	None
Stat2	Oas1b	0.78502	50.28	0.279	rgb(220,164,164)	1.9874	None
Irf1	Oas1c	0.11375	45.15	0.155	rgb(219,187,188)	1.8846	None
Irf7	Oas1c	0.9341	50.45	0.454	rgb(222,130,131)	1.9908	None
Irf8	Oas1c	-0.9341	50.45	-4.5E-01	rgb(120,158,234)	1.9908	None
Irf7	Oasl2	0.99629	50.67	0.674	rgb(224, 88, 90)	1.9952	2,2
Irf8	Oasl2	0.58973	49.29	0.29	rgb(220,162,162)	1.9675	2,2
Irf1	Parp9	0.92016	50.43	0.425	rgb(222,136,137)	1.9904	None
Irf8	Parp9	0.90766	50.39	0.394	rgb(221,142,143)	1.9896	2,2
Irf9	Parp9	0.98878	50.56	0.559	rgb(223,110,111)	1.993	None
Stat2	Parp9	0.37479	47.34	0.342	rgb(221,152,152)	1.9285	2,2
Irf7	Pcdhgc5	0.22743	46.22	0.222	rgb(219,175,175)	1.906	None
Irf8	Pcdhgc5	0.55077	49.22	0.216	rgb(219,176,176)	1.9661	None
Irf8	Pfkp	0.88983	50.39	0.391	rgb(221,142,143)	1.9896	None
Irf9	Pfkp	0.83091	50.32	0.322	rgb(221,155,156)	1.9882	None
Irf1	Ppm1k	0.66342	50.12	0.125	rgb(218,193,193)	1.9842	None
Irf8	Ppm1k	-0.45955	48.27	-2.7E-01	rgb(159,182,227)	1.9471	None
Irf8	Ppp3cc	0.47943	48.36	0.355	rgb(221,149,150)	1.9489	None
Stat2	Ppp3cc	-0.64148	50.01	-1.1E-02	rgb(215,216,217)	1.982	None
Irf7	Pydc3	0.76948	50.28	0.28	rgb(220,164,164)	1.9874	2,2
Stat2	Pydc3	0.92346	50.41	0.414	rgb(222,138,139)	1.99	2,2
Irf1	Pydc4	0.23935	46.2	0.202	rgb(219,178,179)	1.9056	2,2
Irf7	Pydc4	0.9946	50.64	0.636	rgb(224, 96, 97)	1.9946	2,2
Stat2	Pydc4	0.73354	50.23	0.229	rgb(220,173,174)	1.9864	2,2
Irf1	Pyhin1	0.66518	50.14	0.189	rgb(219,181,181)	1.9846	None
Irf8	Pyhin1	0.15655	45.28	0.279	rgb(220,164,164)	1.8872	None
Irf9	Pyhin1	0.95899	50.49	0.485	rgb(222,124,125)	1.9916	None
Stat2	Pyhin1	0.80818	50.3	0.295	rgb(220,161,161)	1.9878	None
Irf7	R3hdm1	-0.18955	45.34	-3.4E-01	rgb(144,172,230)	1.8884	None
Irf9	R3hdm1	-0.64721	50.03	-3.2E-02	rgb(210,213,218)	1.9824	None
Irf1	Rab19	0.89475	50.38	0.384	rgb(221,144,144)	1.9894	None
Irf8	Rab19	0.74317	50.24	0.239	rgb(220,171,172)	1.9866	None
Irf1	Rasa4	0.99264	50.62	0.618	rgb(224, 99,100)	1.9942	2,2
Irf9	Rasa4	0.99421	50.6	0.601	rgb(224,102,103)	1.9938	2,2
Irf1	Rbm43	0.71166	50.22	0.221	rgb(219,175,175)	1.9862	None
Irf7	Rbm43	0.83719	50.34	0.337	rgb(221,153,153)	1.9886	None
Irf8	Rbm43	0.52659	49.17	0.165	rgb(219,185,186)	1.9651	None
Irf9	Rbm43	0.70766	50.2	0.199	rgb(219,179,179)	1.9858	None
Stat2	Rbm43	0.79685	50.29	0.289	rgb(220,162,162)	1.9876	None
Irf1	Rbpj	-0.84818	50.35	-3.5E-01	rgb(141,171,230)	1.9888	None
Stat2	Rbpj	-0.96534	50.48	-4.8E-01	rgb(113,154,235)	1.9914	None
Irf1	Reep3	-0.52862	49.16	-1.6E-01	rgb(181,195,223)	1.9649	None
Irf7	Reep3	0.36762	47.31	0.31	rgb(220,158,158)	1.9279	None
Irf1	Ripk2	0.2065	46.16	0.16	rgb(219,186,187)	1.9048	None
Irf8	Ripk2	0.65469	50.09	0.089	rgb(218,200,200)	1.9836	None
Irf1	Rsad2	0.38111	48.02	0.024	rgb(217,212,212)	1.9421	None
Irf7	Rsad2	0.9998	50.86	0.855	rgb(226, 54, 55)	1.999	None
Irf9	Rsad2	0.93072	50.42	0.42	rgb(222,137,138)	1.9902	None
Irf7	Rtp4	0.99991	50.89	0.886	rgb(227, 48, 50)	1.9996	2,2
Irf9	Rtp4	0.81973	50.31	0.308	rgb(220,158,159)	1.988	2,2
Stat2	Rtp4	0.43261	48.23	0.229	rgb(220,173,174)	1.9463	2,2
Irf1	Samd9l	0.88513	50.37	0.371	rgb(221,146,147)	1.9892	None
Irf7	Samd9l	0.94125	50.46	0.461	rgb(222,129,130)	1.991	None
Stat2	Samd9l	0.033147	44.18	0.179	rgb(219,183,183)	1.8652	None
Irf1	Satb1	0.36259	47.29	0.292	rgb(220,161,162)	1.9275	None
Irf8	Satb1	-0.76948	50.28	-2.8E-01	rgb(156,180,228)	1.9874	None
Irf7	Sepw1	0.85925	50.36	0.361	rgb(221,148,149)	1.989	None
Irf8	Sepw1	-0.56916	49.25	-2.5E-01	rgb(163,184,226)	1.9667	None
Irf1	Serpinb1b	0.81973	50.31	0.314	rgb(220,157,158)	1.988	None
Irf7	Serpinb1b	0.82549	50.33	0.334	rgb(221,153,154)	1.9884	None
Irf8	Serpinb1b	0.89475	50.38	0.377	rgb(221,145,146)	1.9894	None
Irf7	Serpinb5	0.36393	47.34	0.341	rgb(221,152,153)	1.9285	None
Irf8	Serpinb5	0.39409	48.12	0.119	rgb(218,194,195)	1.9441	None
Irf7	Serpinb6b	0.41299	48.15	0.153	rgb(219,188,188)	1.9447	None
Irf8	Serpinb6b	0.77473	50.27	0.274	rgb(220,165,165)	1.9872	None
Irf1	Serpinb9	0.83719	50.34	0.337	rgb(221,153,153)	1.9886	None
Irf7	Serpinb9	0.72884	50.24	0.24	rgb(220,171,172)	1.9866	None
Irf8	Serpinb9	0.97582	50.51	0.505	rgb(223,121,122)	1.992	None
Irf7	Sh3bp4	0.55871	49.23	0.228	rgb(220,174,174)	1.9663	None
Irf8	Sh3bp4	0.78502	50.28	0.282	rgb(220,163,164)	1.9874	None
Irf9	Sh3bp4	0.30909	47.18	0.177	rgb(219,183,184)	1.9253	None
Irf1	Sidt1	0.94125	50.46	0.462	rgb(222,129,130)	1.991	2,2
Stat2	Sidt1	0.088355	45.01	0.011	rgb(217,215,215)	1.8818	2,2
Irf1	Sipa1l2	0.97282	50.5	0.495	rgb(222,122,123)	1.9918	None
Irf7	Sipa1l2	0.1183	45.06	0.065	rgb(218,205,205)	1.8828	None
Irf8	Sipa1l2	-0.63054	49.42	-4.2E-01	rgb(127,162,233)	1.9701	None
Irf8	Slfn2	-0.84818	50.35	-3.5E-01	rgb(142,171,230)	1.9888	None
Irf9	Slfn2	0.84818	50.35	0.345	rgb(221,151,152)	1.9888	None
Irf7	Slfn4	0.31891	47.17	0.165	rgb(219,185,186)	1.9251	2,2
Irf9	Slfn4	0.29985	47.08	0.078	rgb(218,202,202)	1.9233	2,2
Irf1	Stat2	0.40935	48.14	0.143	rgb(219,190,190)	1.9445	None
Irf7	Stat2	0.80818	50.3	0.3	rgb(220,160,160)	1.9878	None
Irf8	Stat2	0.75361	50.25	0.245	rgb(220,170,171)	1.9868	None
Irf9	Stat2	0.96335	50.5	0.495	rgb(222,122,123)	1.9918	None
Stat2	Stat2	0.84261	50.33	0.327	rgb(221,155,155)	1.9884	None
Irf1	Tapbp	0.81418	50.32	0.321	rgb(221,156,156)	1.9882	None
Irf7	Tapbp	0.94125	50.46	0.459	rgb(222,129,130)	1.991	None
Irf8	Tapbp	0.93072	50.42	0.424	rgb(222,136,137)	1.9902	None
Irf9	Tapbp	0.19314	46.11	0.111	rgb(218,196,196)	1.9038	None
Stat2	Tapbp	0.87479	50.36	0.356	rgb(221,149,150)	1.989	None
Irf1	Tbx21	0.99966	50.84	0.836	rgb(226, 57, 59)	1.9986	2,2
Irf7	Tbx21	0.60363	49.32	0.32	rgb(221,156,157)	1.9681	2,2
Irf8	Tbx21	0.99264	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Irf1	Tgtp2	0.9946	50.64	0.643	rgb(224, 94, 96)	1.9946	None
Stat2	Tgtp2	0.88513	50.37	0.373	rgb(221,146,146)	1.9892	None
Irf1	Tmem229b	0.33197	47.24	0.242	rgb(220,171,171)	1.9265	None
Stat2	Tmem229b	-0.09005	45.02	-2.5E-02	rgb(212,214,218)	1.882	None
Irf1	Tor3a	0.52659	49.17	0.173	rgb(219,184,184)	1.9651	None
Irf7	Tor3a	0.84818	50.35	0.352	rgb(221,150,150)	1.9888	None
Irf8	Tor3a	0.93795	50.43	0.427	rgb(222,135,136)	1.9904	None
Stat2	Tor3a	0.37015	47.32	0.325	rgb(221,155,156)	1.9281	None
Irf7	Trim12c	0.95899	50.49	0.488	rgb(222,124,125)	1.9916	None
Irf8	Trim12c	0.67514	50.15	0.145	rgb(219,189,190)	1.9848	None
Irf9	Trim12c	0.84261	50.33	0.327	rgb(221,155,155)	1.9884	None
Stat2	Trim12c	0.28295	46.36	0.356	rgb(221,149,150)	1.9088	None
Irf7	Trim14	0.68996	50.19	0.189	rgb(219,181,181)	1.9856	None
Irf9	Trim14	0.22432	46.21	0.214	rgb(219,176,176)	1.9058	None
Stat2	Trim14	0.68996	50.19	0.193	rgb(219,180,180)	1.9856	None
Irf7	Trim26	0.9038	50.41	0.408	rgb(221,139,140)	1.99	None
Stat2	Trim26	0.78502	50.28	0.279	rgb(220,164,164)	1.9874	None
Irf7	Trim30b	0.39769	48.08	0.082	rgb(218,201,201)	1.9433	None
Irf8	Trim30b	0.29206	47.13	0.126	rgb(218,193,193)	1.9243	None
Irf9	Trim30b	0.22173	46.14	0.141	rgb(219,190,190)	1.9044	None
Irf8	Ubash3b	0.76948	50.28	0.281	rgb(220,163,164)	1.9874	None
Stat2	Ubash3b	-0.14712	45.25	-2.5E-01	rgb(163,184,226)	1.8866	None
Irf1	Wls	0.68306	50.18	0.201	rgb(219,179,179)	1.9854	None
Irf9	Wls	0.2562	46.31	0.307	rgb(220,158,159)	1.9078	None
Stat2	Wls	0.81973	50.31	0.31	rgb(220,158,158)	1.988	None
Irf1	Xaf1	0.004155	44.06	0.138	rgb(219,191,191)	1.8628	None
Irf7	Xaf1	0.99952	50.82	0.821	rgb(226, 60, 62)	1.9982	None
Irf8	Xaf1	0.77473	50.27	0.266	rgb(220,166,167)	1.9872	None
Irf9	Xaf1	0.96154	50.47	0.471	rgb(222,127,128)	1.9912	None
Stat2	Xaf1	0.72458	50.22	0.223	rgb(219,174,175)	1.9862	None
Irf1	Zbp1	0.66169	50.13	0.133	rgb(218,192,192)	1.9844	None
Irf7	Zbp1	0.89963	50.4	0.403	rgb(221,140,141)	1.9898	None
Irf8	Zbp1	0.77473	50.27	0.27	rgb(220,165,166)	1.9872	None
Stat2	Zbp1	0.60762	49.33	0.33	rgb(221,154,155)	1.9683	None
Irf7	Zfp317	-0.20283	46.03	-3.2E-02	rgb(210,213,218)	1.9022	None
Irf8	Zfp317	-0.87479	50.38	-3.8E-01	rgb(134,166,232)	1.9894	None
Stat2	Zfp317	0.68612	50.17	0.171	rgb(219,184,185)	1.9852	None
