TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Heyl	Ppme1	-0.00050307	43.25	-2.5E-01	rgb(163,184,226)	1.8465	2,2
Hif1a	Ppme1	0.99842	50.7	0.701	rgb(225, 83, 84)	1.9958	None
Hif3a	Ppme1	0.3226	47.18	0.179	rgb(219,183,183)	1.9253	2,2
C030039L03Rik	Ppp1r3b	0.89963	50.4	0.404	rgb(221,140,141)	1.9898	2,2
Hif1a	Ppp1r3b	0.99737	50.66	0.662	rgb(224, 90, 92)	1.995	2,2
Kdm5b	Ppp1r3b	0.074176	44.22	0.22	rgb(219,175,175)	1.866	2,2
Zfp112	Ppp1r3b	-0.59262	49.3	-3.0E-01	rgb(153,178,228)	1.9677	2,2
Heyl	Ppp1r3g	-0.60984	49.34	-3.4E-01	rgb(143,172,230)	1.9685	2,2
Hif1a	Ppp1r3g	0.96154	50.47	0.467	rgb(222,128,129)	1.9912	2,2
Hif3a	Ppp1r3g	0.73808	50.25	0.254	rgb(220,168,169)	1.9868	2,2
Kdm5b	Ppp1r3g	0.80319	50.31	0.312	rgb(220,157,158)	1.988	2,2
Hif1a	Slc2a1	0.99974	50.82	0.817	rgb(226, 61, 63)	1.9982	2,2
Hif3a	Slc2a1	0.5746	49.26	0.265	rgb(220,166,167)	1.9669	2,2
Kdm5b	Slc2a1	0.79083	50.3	0.302	rgb(220,159,160)	1.9878	2,2
Zfp112	Slc2a1	-0.80319	50.31	-3.1E-01	rgb(149,176,229)	1.988	2,2
Hif1a	Slc2a3	0.99884	50.72	0.723	rgb(225, 79, 80)	1.9962	2,2
Hif3a	Slc2a3	0.82549	50.33	0.332	rgb(221,154,154)	1.9884	2,2
Kdm5b	Slc2a3	0.92016	50.43	0.432	rgb(222,134,135)	1.9904	2,2
Zfp112	Slc2a3	-0.91215	50.42	-4.2E-01	rgb(125,161,233)	1.9902	2,2
C030039L03Rik	Smtnl2	0.66169	50.13	0.134	rgb(218,191,192)	1.9844	2,2
Heyl	Smtnl2	0.87479	50.36	0.361	rgb(221,148,149)	1.989	2,2
Hif1a	Smtnl2	0.99937	50.76	0.758	rgb(225, 72, 74)	1.997	2,2
Hif3a	Smtnl2	0.78001	50.29	0.294	rgb(220,161,161)	1.9876	2,2
Kdm5b	Smtnl2	0.83719	50.34	0.338	rgb(221,152,153)	1.9886	2,2
Zfp112	Smtnl2	-0.92016	50.43	-4.3E-01	rgb(124,160,233)	1.9904	2,2
C030039L03Rik	Vldlr	0.72884	50.24	0.235	rgb(220,172,173)	1.9866	2,2
Hif1a	Vldlr	0.74317	50.24	0.243	rgb(220,171,171)	1.9866	2,2
Hif3a	Vldlr	0.9038	50.41	0.408	rgb(221,139,140)	1.99	2,2
Kdm5b	Vldlr	0.83091	50.32	0.322	rgb(221,155,156)	1.9882	2,2
