TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp280b	D630039A03Rik	0.064263	44.27	0.269	rgb(220,166,166)	1.867	2,2
Trps1	Edn3	-0.99061	50.57	-5.7E-01	rgb( 94,142,239)	1.9932	2,2
Ybx2	Edn3	0.052767	44.16	0.161	rgb(219,186,187)	1.8648	2,2
Gata3	Efna5	0.85925	50.36	0.358	rgb(221,149,149)	1.989	None
Ybx2	Efna5	0.52862	49.16	0.159	rgb(219,187,187)	1.9649	None
Ybx2	Enam	0.75361	50.25	0.248	rgb(220,170,170)	1.9868	2,2
Zfp280b	Enam	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
Gata3	F2rl2	0.83091	50.32	0.317	rgb(220,156,157)	1.9882	None
Ybx2	F2rl2	0.011235	44.1	0.102	rgb(218,198,198)	1.8636	2,2
Epas1	F730043M19Rik	-0.24613	46.22	-2.2E-01	rgb(169,188,225)	1.906	2,2
Trps1	F730043M19Rik	0.18284	45.31	0.311	rgb(220,158,158)	1.8878	2,2
Epas1	Fam198a	0.72044	50.23	0.229	rgb(220,173,174)	1.9864	2,2
Gata3	Fam198a	0.45737	48.29	0.295	rgb(220,161,161)	1.9475	2,2
Trps1	Fam198a	-0.98878	50.56	-5.6E-01	rgb( 96,144,238)	1.993	2,2
Ybx2	Fam198a	0.9341	50.45	0.453	rgb(222,131,131)	1.9908	2,2
Zfp280b	Fam198a	0.14712	45.25	0.248	rgb(220,170,170)	1.8866	2,2
Gata3	Fam20b	0.073318	44.31	0.308	rgb(220,158,159)	1.8678	2,2
Zfp280b	Fam20b	0.27399	46.31	0.305	rgb(220,159,159)	1.9078	2,2
Gata3	Fes	-0.013099	44.11	-1.1E-01	rgb(193,202,221)	1.8638	2,2
Zfp280b	Fes	-0.77473	50.27	-2.7E-01	rgb(159,182,227)	1.9872	2,2
Epas1	Fibcd1	0.23598	46.19	0.186	rgb(219,181,182)	1.9054	2,2
Ybx2	Fibcd1	0.33579	47.25	0.247	rgb(220,170,170)	1.9267	2,2
Epas1	Filip1l	0.78001	50.29	0.288	rgb(220,162,163)	1.9876	None
Gata3	Filip1l	0.74317	50.24	0.245	rgb(220,170,171)	1.9866	None
Epas1	Frmpd1	0.40935	48.14	0.143	rgb(219,190,190)	1.9445	2,2
Ybx2	Frmpd1	0.75361	50.25	0.254	rgb(220,169,169)	1.9868	2,2
Gata3	Galc	-0.85925	50.36	-3.6E-01	rgb(139,170,231)	1.989	None
Zfp280b	Galc	-0.0861	44.44	-4.4E-01	rgb(122,159,234)	1.8704	2,2
Gata3	Gpm6b	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
Trps1	Gpm6b	-0.54826	49.21	-2.5E-01	rgb(163,184,227)	1.9659	2,2
Epas1	Gpr65	-0.45111	48.25	-2.5E-01	rgb(162,183,227)	1.9467	2,2
Gata3	Gpr65	-0.56083	49.24	-2.4E-01	rgb(164,185,226)	1.9665	None
Trps1	Gpr65	0.86486	50.35	0.348	rgb(221,151,151)	1.9888	2,2
Ybx2	Gpr65	-0.13018	45.2	-2.0E-01	rgb(174,191,225)	1.8856	None
Zfp280b	Gpr65	-0.80818	50.3	-3.0E-01	rgb(151,177,229)	1.9878	2,2
Gata3	Grtp1	0.02057	44.14	0.14	rgb(219,190,190)	1.8644	2,2
Ybx2	Grtp1	0.047922	44.22	0.22	rgb(219,175,175)	1.866	2,2
Ybx2	Gucy2c	0.14712	45.25	0.248	rgb(220,170,170)	1.8866	2,2
Zfp280b	Gucy2c	0.59463	49.3	0.304	rgb(220,159,160)	1.9677	2,2
Ybx2	Hdc	0.92346	50.41	0.414	rgb(222,138,139)	1.99	2,2
Zfp280b	Hdc	0.48485	48.38	0.384	rgb(221,144,144)	1.9493	2,2
Trps1	Hes5	-0.18765	45.33	-3.3E-01	rgb(145,173,230)	1.8882	2,2
Ybx2	Hes5	0.02957	44.04	0.17	rgb(219,185,185)	1.8624	2,2
Gata3	Hlcs	-0.54356	49.21	-2.1E-01	rgb(172,190,225)	1.9659	2,2
Zfp280b	Hlcs	0.152	45.2	0.199	rgb(219,179,179)	1.8856	2,2
Epas1	Itgb3	0.84818	50.35	0.348	rgb(221,151,151)	1.9888	2,2
Gata3	Itgb3	0.81418	50.32	0.32	rgb(221,156,156)	1.9882	2,2
Trps1	Itgb3	-0.040339	44.2	-2.0E-01	rgb(173,190,225)	1.8656	2,2
Epas1	Kif5c	-0.14233	45.17	-1.7E-01	rgb(179,194,224)	1.885	None
Trps1	Kif5c	0.23251	46.18	0.177	rgb(219,183,184)	1.9052	2,2
Gata3	Lgmn	-0.68612	50.17	-1.7E-01	rgb(179,194,224)	1.9852	2,2
Zfp280b	Lgmn	-0.39596	48.13	-1.3E-01	rgb(188,200,222)	1.9443	2,2
Gata3	Lhfp	0.94429	50.44	0.444	rgb(222,132,133)	1.9906	2,2
Zfp280b	Lhfp	-0.11375	45.15	-1.5E-01	rgb(185,198,223)	1.8846	2,2
Epas1	Myo6	0.87479	50.38	0.378	rgb(221,145,146)	1.9894	2,2
Trps1	Myo6	-0.24462	46.27	-2.7E-01	rgb(159,182,227)	1.907	2,2
Ybx2	Myo6	0.56663	49.25	0.246	rgb(220,170,170)	1.9667	2,2
Zfp280b	Myo6	0.24462	46.27	0.274	rgb(220,165,165)	1.907	2,2
Gata3	Nrgn	0.9864	50.58	0.578	rgb(223,107,108)	1.9934	2,2
Trps1	Nrgn	-0.74317	50.24	-2.4E-01	rgb(165,185,226)	1.9866	2,2
Ybx2	Nrgn	0.65562	50.11	0.112	rgb(218,196,196)	1.984	None
Epas1	Nudt6	0.19117	45.35	0.351	rgb(221,150,151)	1.8886	2,2
Ybx2	Nudt6	0.20375	46.15	0.197	rgb(219,179,180)	1.9046	2,2
Epas1	Olr1	0.89963	50.4	0.401	rgb(221,140,141)	1.9898	2,2
Gata3	Olr1	0.81973	50.31	0.307	rgb(220,158,159)	1.988	None
Gata3	Osm	-0.15655	45.28	-2.8E-01	rgb(157,180,228)	1.8872	2,2
Ybx2	Osm	-0.036594	44.19	-1.9E-01	rgb(175,191,224)	1.8654	2,2
Epas1	Pparg	0.72884	50.24	0.239	rgb(220,171,172)	1.9866	2,2
Gata3	Pparg	0.24945	46.23	0.228	rgb(220,173,174)	1.9062	None
Ybx2	Pparg	0.36655	47.35	0.354	rgb(221,149,150)	1.9287	2,2
Epas1	Ppp3ca	0.94746	50.47	0.47	rgb(222,127,128)	1.9912	None
Gata3	Ppp3ca	0.31558	47.16	0.162	rgb(219,186,186)	1.9249	None
Epas1	Ptpn1	-0.14379	45.18	-1.8E-01	rgb(177,193,224)	1.8852	2,2
Gata3	Ptpn1	-0.37572	47.41	-4.1E-01	rgb(128,163,233)	1.9299	2,2
Epas1	Ptprc	0.72044	50.23	0.233	rgb(220,173,173)	1.9864	None
Gata3	Ptprc	0.66711	50.13	0.128	rgb(218,193,193)	1.9844	None
Gata3	Rab20	-0.68996	50.19	-1.9E-01	rgb(175,191,224)	1.9856	None
Zfp280b	Rab20	-0.21986	46.2	-2.0E-01	rgb(173,190,225)	1.9056	2,2
Ybx2	Rtn1	-0.58198	49.28	-2.8E-01	rgb(157,180,228)	1.9673	2,2
Zfp280b	Rtn1	0.24945	46.23	0.233	rgb(220,172,173)	1.9062	2,2
Trps1	Sirpa	-0.92715	50.44	-4.4E-01	rgb(122,159,234)	1.9906	2,2
Ybx2	Sirpa	0.79083	50.3	0.299	rgb(220,160,161)	1.9878	2,2
Gata3	Slc4a11	-0.22743	46.22	-2.2E-01	rgb(170,188,225)	1.906	2,2
Trps1	Slc4a11	0.63665	49.43	0.435	rgb(222,134,135)	1.9703	2,2
Epas1	Slc7a8	0.9038	50.41	0.414	rgb(222,138,139)	1.99	2,2
Zfp280b	Slc7a8	0.95012	50.45	0.452	rgb(222,131,132)	1.9908	2,2
Gata3	Smpdl3b	0.92715	50.44	0.444	rgb(222,132,133)	1.9906	None
Zfp280b	Smpdl3b	0.9158	50.4	0.397	rgb(221,141,142)	1.9898	2,2
Ybx2	Sspo	0.14539	45.24	0.24	rgb(220,171,172)	1.8864	2,2
Zfp280b	Sspo	0.49251	48.45	0.447	rgb(222,132,132)	1.9507	2,2
Gata3	Ticam2	0.83719	50.34	0.343	rgb(221,151,152)	1.9886	2,2
Zfp280b	Ticam2	0.05109	44.23	0.227	rgb(219,174,174)	1.8662	2,2
Ybx2	Tlr9	0.81973	50.31	0.306	rgb(220,158,159)	1.988	2,2
Zfp280b	Tlr9	0.78502	50.28	0.278	rgb(220,164,164)	1.9874	2,2
Epas1	Trib1	0.28636	46.39	0.394	rgb(221,142,143)	1.9094	2,2
Zfp280b	Trib1	0.58973	49.29	0.286	rgb(220,162,163)	1.9675	2,2
Trps1	Vsig2	-0.77473	50.27	-2.9E-01	rgb(154,179,228)	1.9872	2,2
Ybx2	Vsig2	0.76948	50.28	0.276	rgb(220,164,165)	1.9874	None
