TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Jdp2	Trappc10	0.53039	49.18	0.178	rgb(219,183,183)	1.9653	2,2
Maff	Trappc10	-0.69311	50.18	-1.8E-01	rgb(177,193,224)	1.9854	None
Cebpg	Trib3	0.98446	50.57	0.574	rgb(223,107,109)	1.9932	2,2
Ddit3	Trib3	0.60171	49.32	0.324	rgb(221,155,156)	1.9681	2,2
Etv4	Trib3	0.45111	48.25	0.253	rgb(220,169,169)	1.9467	2,2
Jdp2	Trib3	0.73808	50.25	0.25	rgb(220,169,170)	1.9868	2,2
Maff	Trib3	0.75361	50.25	0.252	rgb(220,169,169)	1.9868	None
Mesp2	Trib3	0.9158	50.4	0.812	rgb(226, 62, 64)	1.9898	2,2
Plagl1	Trib3	0.72884	50.24	0.236	rgb(220,172,172)	1.9866	None
Cebpg	Tsc22d3	0.9744	50.53	0.53	rgb(223,116,117)	1.9924	2,2
Maff	Tsc22d3	0.89475	50.38	0.385	rgb(221,143,144)	1.9894	None
Cebpg	Tspyl4	0.95327	50.48	0.479	rgb(222,126,126)	1.9914	2,2
Ddit3	Tspyl4	0.043432	44.12	0.117	rgb(218,195,195)	1.864	2,2
Jdp2	Tspyl4	0.64403	50.04	0.042	rgb(217,209,209)	1.9826	None
Mesp2	Tspyl4	0.59901	49.31	0.729	rgb(225, 78, 79)	1.9679	2,2
Pou5f2	Tspyl4	-0.57179	49.26	-2.6E-01	rgb(160,182,227)	1.9669	2,2
Bhlhe41	Ttc39c	0.16698	45.25	0.247	rgb(220,170,170)	1.8866	2,2
Plagl1	Ttc39c	0.91215	50.42	0.416	rgb(222,137,138)	1.9902	2,2
Jdp2	Tubb3	0.26931	46.29	0.287	rgb(220,162,163)	1.9074	2,2
Pou5f2	Tubb3	-0.67078	50.14	-1.4E-01	rgb(187,199,222)	1.9846	2,2
Cebpg	Ubash3a	0.11282	45.01	0.014	rgb(217,214,214)	1.8818	2,2
Plscr1	Ubash3a	-0.63794	49.44	-4.4E-01	rgb(121,158,234)	1.9705	2,2
Bhlhe41	Vegfa	0.47257	48.33	0.332	rgb(221,154,154)	1.9483	2,2
Cebpg	Vegfa	0.83719	50.34	0.341	rgb(221,152,152)	1.9886	2,2
Jdp2	Vegfa	0.76948	50.28	0.282	rgb(220,163,164)	1.9874	2,2
Tef	Vegfa	0.24462	46.27	0.268	rgb(220,166,166)	1.907	2,2
Bhlhe41	Vldlr	0.68612	50.17	0.17	rgb(219,184,185)	1.9852	None
Plagl1	Vldlr	0.091019	44.28	0.284	rgb(220,163,163)	1.8672	2,2
Plscr1	Vldlr	0.34729	47.28	0.275	rgb(220,164,165)	1.9273	2,2
Bhlhe41	Wls	-0.22432	46.21	-2.1E-01	rgb(172,190,225)	1.9058	2,2
Ppard	Wls	0.023104	44.15	0.149	rgb(219,188,189)	1.8646	None
Ddit3	Wwp1	-0.11029	45.14	-1.4E-01	rgb(188,199,222)	1.8844	2,2
Ppard	Wwp1	-0.54356	49.21	-2.1E-01	rgb(172,190,225)	1.9659	None
