TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp385a	Itga4	-0.92016	50.43	-4.3E-01	rgb(124,161,233)	1.9904	2,2
Zfp385a	Itih5	-0.10926	44.42	-4.2E-01	rgb(127,162,233)	1.87	2,2
Zfp750	Krt16	0.19635	45.39	0.385	rgb(221,143,144)	1.8894	2,2
Trp53	Lactb	0.89475	50.38	0.375	rgb(221,145,146)	1.9894	None
Trp53	Lamc1	0.88513	50.37	0.373	rgb(221,146,146)	1.9892	None
Zfp385a	Lamc1	0.40935	48.14	0.138	rgb(219,191,191)	1.9445	2,2
Zfp750	Lhpp	0.14712	45.19	0.193	rgb(219,180,181)	1.8854	2,2
Zfp750	Lmo1	0.63363	49.41	0.407	rgb(221,139,140)	1.9699	2,2
Trp53	Lonp2	-0.67265	50.16	-1.6E-01	rgb(182,196,223)	1.985	None
Trp53	Lrba	-0.73808	50.25	-2.5E-01	rgb(163,184,227)	1.9868	None
Zfp385a	Lrfn3	0.61539	49.35	0.351	rgb(221,150,151)	1.9687	2,2
Trp53	Lrrc28	0.85362	50.34	0.342	rgb(221,152,152)	1.9886	2,2
Zfp385a	Lrrc28	0.94429	50.44	0.443	rgb(222,132,133)	1.9906	2,2
Zfp750	Lrrc28	0.92016	50.43	0.434	rgb(222,134,135)	1.9904	2,2
Zfp750	Ly96	0.54826	49.21	0.21	rgb(219,177,177)	1.9659	2,2
Zfp750	Mageh1	0.34172	47.23	0.248	rgb(220,170,170)	1.9263	2,2
Zfp385a	Map3k1	-0.92715	50.44	-4.4E-01	rgb(122,159,234)	1.9906	2,2
Trp53	Masp2	-0.18284	46.04	-4.4E-02	rgb(207,211,219)	1.9024	None
Zfp750	Masp2	0.63935	49.53	0.535	rgb(223,115,116)	1.9724	2,2
Trp53	Mctp1	0.71599	50.21	0.209	rgb(219,177,177)	1.986	None
Zfp750	Mex3d	-0.96335	50.5	-5.0E-01	rgb(108,150,236)	1.9918	2,2
Trp53	Mgmt	0.69311	50.18	0.18	rgb(219,183,183)	1.9854	None
Zfp385a	Mgmt	0.59262	49.3	0.329	rgb(221,154,155)	1.9677	2,2
Zfp385a	Minpp1	-0.16859	45.33	-3.3E-01	rgb(146,174,229)	1.8882	2,2
Zfp750	Mir1894	0.28157	46.35	0.349	rgb(221,150,151)	1.9086	2,2
Zfp365	Morc4	0.31412	47.15	0.308	rgb(220,158,159)	1.9247	2,2
Zfp365	Mttp	0.32994	47.2	0.196	rgb(219,180,180)	1.9257	2,2
Zfp750	Muc2	-0.81418	50.32	-3.2E-01	rgb(149,175,229)	1.9882	2,2
Zfp365	Mx1	0.28157	46.35	0.354	rgb(221,149,150)	1.9086	2,2
Zfp750	Mx2	0.21576	46.12	0.118	rgb(218,195,195)	1.904	2,2
Zfp385a	Mycbp2	-0.29122	46.47	-4.7E-01	rgb(115,155,235)	1.911	2,2
Zfp365	Naa20	0.80319	50.31	0.314	rgb(220,157,158)	1.988	2,2
Zfp385a	Naa20	0.49452	48.5	0.504	rgb(223,121,122)	1.9517	2,2
Trp53	Nedd9	0.46531	48.31	0.309	rgb(220,158,159)	1.9479	None
Zfp365	Neto2	0.19445	45.38	0.378	rgb(221,145,146)	1.8892	2,2
Zfp385a	Nme4	0.40114	48.15	0.15	rgb(219,188,189)	1.9447	2,2
Zfp750	Oas1b	0.28903	46.43	0.429	rgb(222,135,136)	1.9102	2,2
Zfp750	Otogl	-0.42569	48.19	-3.9E-01	rgb(133,166,232)	1.9455	2,2
Zfp750	P2rx7	0.80818	50.3	0.3	rgb(220,160,160)	1.9878	2,2
Trp53	Pard3b	0.46154	48.3	0.303	rgb(220,159,160)	1.9477	None
Zfp365	Pde2a	-0.27399	46.31	-3.1E-01	rgb(149,176,229)	1.9078	2,2
Zfp750	Peli3	0.28442	46.37	0.366	rgb(221,147,148)	1.909	2,2
Trp53	Pex19	0.62935	49.39	0.39	rgb(221,143,143)	1.9695	2,2
Zfp750	Pfkp	-0.9038	50.41	-4.1E-01	rgb(128,163,233)	1.99	2,2
Trp53	Phlda3	0.62284	49.37	0.371	rgb(221,146,147)	1.9691	2,2
Zfp365	Phlda3	0.92346	50.41	0.408	rgb(221,139,140)	1.99	2,2
Zfp385a	Phlda3	0.97747	50.54	0.537	rgb(223,114,115)	1.9926	2,2
Zfp750	Phlda3	0.8701	50.37	0.366	rgb(221,147,148)	1.9892	2,2
Zfp385a	Phtf2	-0.61377	49.35	-3.5E-01	rgb(140,170,230)	1.9687	2,2
Zfp385a	Pigr	-0.74841	50.26	-2.6E-01	rgb(161,183,227)	1.987	2,2
Zfp750	Pik3r3	0.9864	50.58	0.581	rgb(223,106,107)	1.9934	2,2
Zfp385a	Plaur	-0.24114	46.26	-3.1E-01	rgb(150,176,229)	1.9068	2,2
Trp53	Plk2	0.67078	50.14	0.141	rgb(219,190,190)	1.9846	None
Zfp365	Plk2	0.80319	50.31	0.314	rgb(220,157,158)	1.988	2,2
Zfp385a	Plk2	0.14233	45.17	0.17	rgb(219,185,185)	1.885	2,2
Zfp385a	Pltp	0.97282	50.5	0.503	rgb(223,121,122)	1.9918	2,2
Zfp385a	Plxna1	0.98718	50.55	0.553	rgb(223,111,113)	1.9928	2,2
Zfp385a	Pmm1	0.89963	50.4	0.397	rgb(221,141,142)	1.9898	2,2
Zfp750	Pnoc	0.21036	46.17	0.166	rgb(219,185,186)	1.905	2,2
Zfp385a	Podn	0.50648	49.04	0.272	rgb(220,165,166)	1.9625	2,2
Zfp385a	Pomt2	0.53894	49.2	0.33	rgb(221,154,155)	1.9657	2,2
Trp53	Ppard	-0.67514	50.15	-1.5E-01	rgb(183,197,223)	1.9848	None
Zfp750	Ppcdc	0.47077	48.3	0.301	rgb(220,159,160)	1.9477	2,2
Trp53	Ppm1d	0.73354	50.23	0.226	rgb(219,174,174)	1.9864	None
Zfp385a	Ppm1d	0.95899	50.49	0.494	rgb(222,123,124)	1.9916	2,2
Zfp750	Ppm1d	0.47943	48.36	0.364	rgb(221,148,148)	1.9489	2,2
Zfp750	Ppp1r10	0.89475	50.38	0.376	rgb(221,145,146)	1.9894	2,2
Zfp750	Prss42	0.99061	50.57	0.574	rgb(223,107,109)	1.9932	2,2
Trp53	Psrc1	0.18625	46.06	0.057	rgb(218,206,206)	1.9028	2,2
Zfp365	Psrc1	0.97097	50.52	0.519	rgb(223,118,119)	1.9922	2,2
Zfp385a	Psrc1	0.99737	50.66	0.665	rgb(224, 90, 91)	1.995	2,2
Zfp750	Psrc1	0.97097	50.52	0.516	rgb(223,118,119)	1.9922	2,2
Trp53	Ptger4	0.27936	47.06	0.059	rgb(218,206,206)	1.9229	None
Zfp385a	Ptk2	-0.6256	49.38	-3.8E-01	rgb(135,167,231)	1.9693	2,2
Zfp365	Ptk7	0.47257	48.33	0.329	rgb(221,154,155)	1.9483	2,2
Zfp385a	Ptp4a3	0.99421	50.6	0.6	rgb(224,102,104)	1.9938	2,2
Zfp750	Ptp4a3	0.59901	49.31	0.314	rgb(220,157,158)	1.9679	2,2
Zfp385a	Ptprs	-0.080622	44.24	-2.8E-01	rgb(157,180,228)	1.8664	2,2
Zfp750	Pvrl4	0.91215	50.42	0.425	rgb(222,136,137)	1.9902	2,2
Trp53	Pwwp2a	0.4393	48.22	0.221	rgb(219,175,175)	1.9461	None
Zfp750	Rab15	0.080622	44.24	0.242	rgb(220,171,171)	1.8664	2,2
Trp53	Rai14	0.083082	44.38	0.375	rgb(221,145,146)	1.8692	2,2
Zfp385a	Rap2b	0.96534	50.48	0.477	rgb(222,126,127)	1.9914	2,2
Zfp365	Rbm43	0.3226	47.18	0.246	rgb(220,170,170)	1.9253	2,2
Zfp750	Rbm43	0.23598	46.19	0.191	rgb(219,181,181)	1.9054	2,2
Zfp750	Rcor2	-0.052767	44.15	-1.5E-01	rgb(185,198,223)	1.8646	2,2
Trp53	Rdh10	0.25892	46.32	0.324	rgb(221,155,156)	1.908	None
Trp53	Rhod	0.79685	50.29	0.287	rgb(220,162,163)	1.9876	2,2
Zfp365	Rhod	0.052767	44.15	0.166	rgb(219,185,186)	1.8646	2,2
Zfp385a	Rhod	0.9038	50.41	0.406	rgb(221,139,140)	1.99	2,2
Zfp750	Rin2	0.22595	46.16	0.156	rgb(219,187,187)	1.9048	2,2
Zfp385a	Rnf130	0.15811	45.22	0.282	rgb(220,163,164)	1.886	2,2
Trp53	Rnf169	0.58198	49.28	0.283	rgb(220,163,164)	1.9673	2,2
Zfp385a	Rnf169	0.98181	50.56	0.563	rgb(223,109,111)	1.993	2,2
Zfp750	Rnf169	0.72884	50.24	0.244	rgb(220,170,171)	1.9866	2,2
Zfp385a	Robo3	0.98321	50.55	0.549	rgb(223,112,113)	1.9928	2,2
Zfp750	Robo3	0.98446	50.57	0.568	rgb(223,108,110)	1.9932	2,2
Zfp750	Rpgrip1	0.50279	48.49	0.486	rgb(222,124,125)	1.9515	2,2
Zfp365	Rprd1a	0.16859	45.33	0.334	rgb(221,153,154)	1.8882	2,2
Zfp750	Sars	-0.98181	50.56	-5.6E-01	rgb( 96,144,238)	1.993	2,2
Zfp365	Scamp5	0.60557	49.33	0.328	rgb(221,154,155)	1.9683	2,2
Zfp750	Scamp5	0.80319	50.31	0.365	rgb(221,147,148)	1.988	2,2
Zfp750	Scn1b	0.46719	48.29	0.291	rgb(220,161,162)	1.9475	2,2
Trp53	Scn3b	0.12273	45.18	0.18	rgb(219,183,183)	1.8852	2,2
Zfp750	Scn3b	0.21237	46.1	0.231	rgb(220,173,173)	1.9036	2,2
Zfp385a	Sell	-0.088914	44.27	-2.7E-01	rgb(159,182,227)	1.867	2,2
Zfp750	Slc16a8	0.02057	44.14	0.135	rgb(218,191,191)	1.8644	2,2
Trp53	Slc19a2	0.59901	49.31	0.305	rgb(220,159,159)	1.9679	2,2
Zfp365	Slc19a2	0.95327	50.48	0.476	rgb(222,126,127)	1.9914	2,2
Zfp385a	Slc19a2	0.92715	50.44	0.436	rgb(222,134,135)	1.9906	2,2
Zfp385a	Slc2a4	0.94746	50.47	0.467	rgb(222,128,129)	1.9912	2,2
Zfp365	Slc30a1	0.57179	49.26	0.262	rgb(220,167,167)	1.9669	2,2
Zfp385a	Slc35d1	0.35746	47.31	0.309	rgb(220,158,159)	1.9279	2,2
Zfp385a	Slc48a1	0.72044	50.23	0.23	rgb(220,173,174)	1.9864	2,2
Zfp750	Slc6a13	0.10238	44.35	0.403	rgb(221,140,141)	1.8686	2,2
Zfp750	Slc7a3	-0.057891	44.25	-2.5E-01	rgb(162,184,227)	1.8666	2,2
Trp53	Smpdl3b	0.68029	50.16	0.16	rgb(219,186,187)	1.985	None
Zfp385a	Snhg6	0.12469	45.1	0.3	rgb(220,160,160)	1.8836	2,2
Zfp750	Snora30	0.38146	47.38	0.376	rgb(221,145,146)	1.9293	2,2
Zfp750	Snx11	0.32609	47.19	0.194	rgb(219,180,180)	1.9255	2,2
Trp53	Sox5	-0.20198	46.01	-1.1E-02	rgb(215,216,217)	1.9018	None
Trp53	Spats2l	-0.30382	47.11	-1.1E-01	rgb(193,202,221)	1.9239	None
Zfp365	Spry2	0.27123	46.3	0.296	rgb(220,160,161)	1.9076	2,2
Zfp365	St14	0.24945	46.23	0.227	rgb(219,174,174)	1.9062	2,2
Zfp385a	St14	0.73354	50.23	0.225	rgb(219,174,174)	1.9864	2,2
Zfp365	St7l	0.20596	46.06	0.147	rgb(219,189,189)	1.9028	2,2
Zfp750	St7l	0.74841	50.26	0.258	rgb(220,168,168)	1.987	2,2
Zfp365	Sulf2	0.96534	50.48	0.478	rgb(222,126,127)	1.9914	2,2
Zfp385a	Sulf2	0.61714	49.36	0.355	rgb(221,149,150)	1.9689	2,2
Zfp750	Sulf2	0.96534	50.48	0.479	rgb(222,126,126)	1.9914	2,2
Zfp750	Sumf2	0.38811	47.46	0.46	rgb(222,129,130)	1.9309	2,2
Zfp385a	Sun1	-0.33982	47.26	-2.6E-01	rgb(161,183,227)	1.9269	2,2
Zfp750	Surf4	-0.61854	49.37	-3.7E-01	rgb(138,169,231)	1.9691	2,2
Zfp750	Svop	0.87479	50.38	0.379	rgb(221,145,145)	1.9894	2,2
Zfp750	Syde1	-0.21846	46.13	-1.3E-01	rgb(188,199,222)	1.9042	2,2
Zfp385a	Synpo2	0.22743	46.22	0.217	rgb(219,176,176)	1.906	2,2
Zfp750	Syt12	0.10188	44.34	0.34	rgb(221,152,153)	1.8684	2,2
Trp53	Tbc1d30	-0.20868	46.08	-7.8E-02	rgb(200,207,220)	1.9032	None
Trp53	Tcf7l1	-0.97282	50.5	-5.0E-01	rgb(109,151,236)	1.9918	None
Zfp365	Tef	0.48219	48.37	0.366	rgb(221,147,148)	1.9491	2,2
Zfp385a	Tekt2	0.47794	48.32	0.321	rgb(221,156,156)	1.9481	2,2
Zfp385a	Tex261	0.63881	49.52	0.52	rgb(223,118,119)	1.9721	2,2
Trp53	Thbs1	0.19745	46.13	0.126	rgb(218,193,193)	1.9042	None
Trp53	Tmem19	0.68612	50.17	0.171	rgb(219,184,185)	1.9852	None
Zfp385a	Tmem35	0.14233	45.17	0.168	rgb(219,185,185)	1.885	2,2
Trp53	Tmem43	0.72458	50.22	0.215	rgb(219,176,176)	1.9862	2,2
Zfp385a	Tmem43	0.86486	50.35	0.352	rgb(221,150,150)	1.9888	2,2
Zfp750	Tmem43	0.76948	50.28	0.28	rgb(220,164,164)	1.9874	2,2
Zfp365	Tnfrsf10b	0.57677	49.27	0.269	rgb(220,166,166)	1.9671	2,2
Zfp385a	Tnfrsf10b	0.96335	50.5	0.499	rgb(222,122,123)	1.9918	2,2
Zfp750	Tnfrsf10b	0.13754	45.22	0.216	rgb(219,176,176)	1.886	2,2
Zfp365	Tnfsf4	0.81973	50.31	0.31	rgb(220,158,158)	1.988	2,2
Zfp750	Tnfsf4	0.94125	50.46	0.456	rgb(222,130,131)	1.991	2,2
Trp53	Tnrc6a	0.62739	49.4	0.403	rgb(221,140,141)	1.9697	None
Trp53	Tox	0.039109	44.1	0.1	rgb(218,198,198)	1.8636	None
Zfp750	Tprkb	0.27399	46.31	0.308	rgb(220,158,159)	1.9078	2,2
Zfp385a	Trim66	0.39836	48.14	0.142	rgb(219,190,190)	1.9445	2,2
Trp53	Trmt11	0.88513	50.37	0.372	rgb(221,146,147)	1.9892	None
Trp53	Trmt5	0.57677	49.27	0.274	rgb(220,165,165)	1.9671	None
Trp53	Tsc22d3	-0.10065	45.1	-9.6E-02	rgb(196,204,221)	1.8836	None
Trp53	Ttll9	0.36655	47.35	0.354	rgb(221,149,150)	1.9287	None
Zfp750	Ttll9	0.9341	50.45	0.449	rgb(222,131,132)	1.9908	2,2
Zfp385a	Uaca	0.28839	46.41	0.414	rgb(222,138,139)	1.9098	2,2
Zfp750	Uckl1os	0.87479	50.38	0.379	rgb(221,145,145)	1.9894	2,2
Zfp750	Urm1	0.92016	50.43	0.432	rgb(222,134,135)	1.9904	2,2
Trp53	Vasn	-0.32061	47.21	-2.1E-01	rgb(173,190,225)	1.9259	2,2
Zfp750	Vcan	0.72458	50.22	0.348	rgb(221,151,151)	1.9862	2,2
Trp53	Vps13a	-0.91215	50.42	-4.2E-01	rgb(127,162,233)	1.9902	None
Zfp385a	Vps37d	0.75875	50.27	0.274	rgb(220,165,165)	1.9872	2,2
Trp53	Wipf1	-0.98321	50.53	-5.3E-01	rgb(102,147,237)	1.9924	None
Zfp365	Ybey	0.58973	49.29	0.328	rgb(221,154,155)	1.9675	2,2
Trp53	Zadh2	0.6403	49.56	0.562	rgb(223,110,111)	1.973	None
Trp53	Zfp317	-0.89963	50.4	-4.0E-01	rgb(129,164,232)	1.9898	None
Trp53	Zfp365	0.55616	49.23	0.23	rgb(220,173,173)	1.9663	2,2
Zfp385a	Zfp365	0.99937	50.76	0.763	rgb(225, 71, 73)	1.997	2,2
Zfp750	Zfp365	0.88983	50.39	0.386	rgb(221,143,144)	1.9896	2,2
Zfp365	Zfp426	0.42165	48.21	0.213	rgb(219,176,177)	1.9459	2,2
Trp53	Zfp609	0.64917	50.08	0.079	rgb(218,202,202)	1.9834	None
Zfp385a	Zfp651	0.27037	46.4	0.401	rgb(221,140,141)	1.9096	2,2
Trp53	Zfp750	0.38111	48.02	0.021	rgb(217,213,213)	1.9421	2,2
Zfp365	Zfp750	0.84818	50.35	0.349	rgb(221,150,151)	1.9888	2,2
Zfp385a	Zfp750	0.99264	50.62	0.62	rgb(224, 99,100)	1.9942	2,2
Zfp750	Zfp874a	0.71166	50.22	0.224	rgb(219,174,175)	1.9862	2,2
Zfp750	Zkscan17	-0.0062046	43.27	-2.7E-01	rgb(159,181,227)	1.8469	2,2
Trp53	Zmat3	0.5185	49.15	0.146	rgb(219,189,189)	1.9647	None
Zfp365	Zmat3	0.8701	50.37	0.372	rgb(221,146,147)	1.9892	2,2
Zfp385a	Zmat3	0.99881	50.71	0.711	rgb(225, 81, 83)	1.996	2,2
