TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Myt1l	Arrb2	0.34889	47.25	0.25	rgb(220,169,170)	1.9267	2,2
Six3	Ascl2	0.32413	47.22	0.217	rgb(219,176,176)	1.9261	2,2
Myt1l	Atad2b	0.89475	50.38	0.375	rgb(221,145,146)	1.9894	None
Hoxb1	Atp6v0a1	-0.92346	50.41	-4.1E-01	rgb(129,163,232)	1.99	2,2
Hoxb1	Atp8b1	0.75875	50.27	0.269	rgb(220,166,166)	1.9872	2,2
Myt1l	Atp8b1	0.81418	50.32	0.317	rgb(220,156,157)	1.9882	None
Hoxb1	Avpr1b	0.44315	48.23	0.226	rgb(219,174,174)	1.9463	2,2
Six3	B3gnt7	-0.10505	45.12	-1.2E-01	rgb(192,202,221)	1.884	2,2
Hoxb1	B4galt6	0.052767	44.15	0.152	rgb(219,188,188)	1.8646	2,2
Zfp462	Bank1	0.32413	47.22	0.224	rgb(219,174,175)	1.9261	2,2
Zfp462	C1rl	0.34356	47.27	0.271	rgb(220,165,166)	1.9271	2,2
Six3	C2	-0.14712	45.25	-2.5E-01	rgb(162,183,227)	1.8866	2,2
Six3	Cachd1	0.30909	47.18	0.179	rgb(219,183,183)	1.9253	2,2
Zfp462	Cachd1	0.036594	44.19	0.261	rgb(220,167,168)	1.8654	2,2
Hoxb1	Cacna1h	0.67753	50.17	0.17	rgb(219,184,185)	1.9852	2,2
Zfp462	Cacna2d1	0.05109	44.23	0.229	rgb(220,173,174)	1.8662	2,2
Six3	Casz1	0.054556	44.24	0.238	rgb(220,171,172)	1.8664	2,2
Myt1l	Ccl22	0.24945	46.23	0.228	rgb(220,173,174)	1.9062	2,2
Zfp462	Ccl3	0.32789	47.23	0.337	rgb(221,153,153)	1.9263	2,2
Six3	Ccl4	0.13754	45.22	0.219	rgb(219,175,176)	1.886	2,2
Hoxb1	Cd22	0.32413	47.22	0.221	rgb(219,175,175)	1.9261	2,2
Zfp462	Cd4	0.22432	46.21	0.322	rgb(221,155,156)	1.9058	2,2
Hoxb1	Cd7	0.79685	50.29	0.294	rgb(220,161,161)	1.9876	2,2
Six3	Cd79b	-0.32413	47.22	-2.2E-01	rgb(169,188,225)	1.9261	2,2
Hoxb1	Cd84	0.83091	50.32	0.317	rgb(220,156,157)	1.9882	2,2
Hoxb1	Cdh3	0.68306	50.18	0.183	rgb(219,182,182)	1.9854	2,2
Zfp462	Cdh3	0.83091	50.32	0.321	rgb(221,156,156)	1.9882	2,2
Six3	Cecr2	0.26775	46.37	0.374	rgb(221,146,146)	1.909	2,2
Zfp462	Celf4	0.25892	46.32	0.319	rgb(221,156,157)	1.908	2,2
Zfp462	Cend1	0.14539	45.24	0.24	rgb(220,171,172)	1.8864	2,2
Zfp462	Chac1	-0.061282	44.26	-2.6E-01	rgb(160,182,227)	1.8668	2,2
Hoxb1	Cldn4	-0.90766	50.39	-3.9E-01	rgb(132,165,232)	1.9896	2,2
Hoxb1	Clec2h	0.57921	49.27	0.274	rgb(220,165,165)	1.9671	2,2
Six3	Clec2h	0.21986	46.2	0.202	rgb(219,179,179)	1.9056	2,2
Zfp462	Clec2h	0.075834	44.32	0.32	rgb(221,156,156)	1.868	2,2
Hoxb1	Clec2l	0.21349	46.18	0.185	rgb(219,182,182)	1.9052	2,2
Zfp462	Clic5	0.22432	46.21	0.205	rgb(219,178,178)	1.9058	2,2
Myt1l	Cnot1	0.66342	50.12	0.12	rgb(218,194,194)	1.9842	None
Myt1l	Cntnap2	0.455	48.26	0.261	rgb(220,167,168)	1.9469	2,2
Zfp462	Cntnap2	0.14539	45.24	0.238	rgb(220,172,172)	1.8864	2,2
Hoxb1	Coro6	-0.070635	44.21	-2.1E-01	rgb(171,189,225)	1.8658	2,2
Myt1l	Coro6	0.0062046	43.27	0.269	rgb(220,166,166)	1.8469	2,2
Hoxb1	Cxcr1	0.018185	44.13	0.132	rgb(218,192,192)	1.8642	2,2
Six3	Cyp26b1	0.39596	48.13	0.148	rgb(219,189,189)	1.9443	2,2
Hoxb1	Cyp2d22	0.10796	45.13	0.127	rgb(218,193,193)	1.8842	2,2
Myt1l	D030018L15Rik	0.13915	45.16	0.155	rgb(219,187,188)	1.8848	2,2
Zfp462	D630023F18Rik	0.040339	44.2	0.196	rgb(219,180,180)	1.8656	2,2
Hoxb1	Dcc	0.51651	49.11	0.114	rgb(218,195,195)	1.9639	2,2
Myt1l	Dcc	0.70389	50.21	0.21	rgb(219,177,177)	1.986	2,2
Six3	Dcc	0.2308	46.23	0.225	rgb(219,174,174)	1.9062	2,2
Zfp462	Dcc	0.89475	50.38	0.379	rgb(221,145,145)	1.9894	2,2
Zfp462	Dgki	0.074176	44.22	0.218	rgb(219,175,176)	1.866	2,2
Myt1l	Dhcr7	0.1951	46.12	0.125	rgb(218,193,193)	1.904	2,2
Hoxb1	Dlx3	0.42389	48.18	0.182	rgb(219,182,183)	1.9453	2,2
Zfp462	Dlx3	0.36393	47.34	0.338	rgb(221,152,153)	1.9285	2,2
Hoxb1	Dnase1l3	0.14379	45.18	0.179	rgb(219,183,183)	1.8852	2,2
Zfp462	Dnm3os	0.43719	48.24	0.245	rgb(220,170,171)	1.9465	2,2
Zfp462	Dysf	0.98541	50.54	0.538	rgb(223,114,115)	1.9926	2,2
Hoxb1	Ecm1	0.42165	48.21	0.214	rgb(219,176,176)	1.9459	2,2
Zfp462	Eda2r	0.92346	50.41	0.412	rgb(222,138,139)	1.99	2,2
Myt1l	Eea1	0.38951	48.1	0.105	rgb(218,197,197)	1.9437	None
Hoxb1	Eif4ebp1	-0.24462	46.27	-2.7E-01	rgb(157,181,227)	1.907	2,2
Myt1l	Emilin1	-0.062549	44.18	-1.8E-01	rgb(177,193,224)	1.8652	2,2
Myt1l	Enpep	0.5231	49.16	0.164	rgb(219,186,186)	1.9649	None
Hoxb1	Epsti1	0.26574	46.36	0.363	rgb(221,148,148)	1.9088	2,2
Zfp462	Ercc5	0.24114	46.26	0.269	rgb(220,166,166)	1.9068	2,2
Hoxb1	Fam196a	0.25437	46.24	0.237	rgb(220,172,172)	1.9064	2,2
Myt1l	Fam196a	0.30665	47.12	0.121	rgb(218,194,194)	1.9241	2,2
Zfp462	Fam198b	0.064263	44.27	0.273	rgb(220,165,165)	1.867	2,2
Hoxb1	Fam57a	-0.60363	49.32	-3.2E-01	rgb(147,174,229)	1.9681	2,2
Myt1l	Fam89a	-0.152	45.2	-2.0E-01	rgb(173,190,225)	1.8856	None
Zfp462	Fat1	0.98878	50.56	0.562	rgb(223,110,111)	1.993	2,2
Zfp462	Fbn1	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
Hoxb1	Fcgbp	0.5746	49.26	0.26	rgb(220,167,168)	1.9669	2,2
Myt1l	Fcgbp	0.51651	49.11	0.113	rgb(218,195,196)	1.9639	2,2
Hoxb1	Fgf7	-0.21679	46.19	-1.9E-01	rgb(175,192,224)	1.9054	2,2
Hoxb1	Frmpd1	0.35577	47.27	0.268	rgb(220,166,166)	1.9271	2,2
Hoxb1	Fxyd7	0.95012	50.45	0.455	rgb(222,130,131)	1.9908	2,2
Hoxb1	Fyn	0.13754	45.22	0.216	rgb(219,176,176)	1.886	2,2
Myt1l	Fzd3	0.39769	48.08	0.083	rgb(218,201,201)	1.9433	2,2
Hoxb1	Gab1	-0.23779	46.25	-2.5E-01	rgb(163,184,226)	1.9066	2,2
Zfp462	Gabrr1	0.56663	49.25	0.253	rgb(220,169,169)	1.9667	2,2
Myt1l	Gapdhs	0.06812	44.2	0.203	rgb(219,178,179)	1.8656	None
Hoxb1	Gdf3	0.47077	48.3	0.297	rgb(220,160,161)	1.9477	2,2
Hoxb1	Gimap4	0.85362	50.34	0.337	rgb(221,153,153)	1.9886	2,2
Hoxb1	Gimap7	0.88513	50.37	0.374	rgb(221,146,146)	1.9892	2,2
Myt1l	Gm4907	0.13302	45.14	0.141	rgb(219,190,190)	1.8844	2,2
Hoxb1	Gm6623	-0.56916	49.25	-2.5E-01	rgb(162,184,227)	1.9667	2,2
Myt1l	Gnptab	0.49251	48.45	0.448	rgb(222,131,132)	1.9507	None
Myt1l	Gpr35	0.25892	46.32	0.318	rgb(221,156,157)	1.908	2,2
Hoxb1	Gpr98	0.45111	48.25	0.25	rgb(220,169,170)	1.9467	2,2
Myt1l	Gpr98	0.73808	50.25	0.253	rgb(220,169,169)	1.9868	2,2
Six3	Gpx2-ps1	0.09005	45.02	0.227	rgb(219,174,174)	1.882	2,2
Hoxb1	Gstm2	0.06812	44.2	0.2	rgb(219,179,179)	1.8656	2,2
Myt1l	Gstm2	0.34172	47.23	0.229	rgb(220,173,174)	1.9263	2,2
Hoxb1	Gys1	-0.36149	47.33	-3.3E-01	rgb(146,174,229)	1.9283	2,2
Zfp462	H2afy2	0.004155	44.06	0.126	rgb(218,193,193)	1.8628	2,2
Hoxb1	Hapln1	0.44315	48.23	0.23	rgb(220,173,174)	1.9463	2,2
Zfp462	Hapln1	0.11029	45.14	0.14	rgb(219,190,191)	1.8844	2,2
Hoxb1	Hdx	0.074176	44.22	0.219	rgb(219,175,176)	1.866	2,2
Myt1l	Hdx	0.31412	47.15	0.147	rgb(219,189,189)	1.9247	2,2
Hoxb1	Hey1	0.061282	44.26	0.262	rgb(220,167,167)	1.8668	2,2
Myt1l	Hist1h1b	-0.27037	46.4	-4.0E-01	rgb(130,164,232)	1.9096	2,2
Six3	Hlf	0.094634	44.3	0.302	rgb(220,159,160)	1.8676	2,2
Myt1l	Hmcn1	0.12469	45.1	0.102	rgb(218,197,198)	1.8836	2,2
Myt1l	Ick	0.036594	44.19	0.191	rgb(219,181,181)	1.8654	2,2
Myt1l	Ifi202b	0.22173	46.14	0.138	rgb(219,191,191)	1.9044	2,2
Hoxb1	Igf2bp1	0.4199	48.17	0.167	rgb(219,185,185)	1.9451	2,2
Hoxb1	Igfbp2	-0.040339	44.2	-2.0E-01	rgb(173,190,225)	1.8656	2,2
Myt1l	Igj	0.42774	48.22	0.218	rgb(219,175,176)	1.9461	2,2
Myt1l	Ikzf2	0.54356	49.21	0.206	rgb(219,178,178)	1.9659	None
Hoxb1	Il18r1	0.023104	44.15	0.148	rgb(219,189,189)	1.8646	2,2
Hoxb1	Il1rn	-0.33579	47.25	-2.5E-01	rgb(163,184,226)	1.9267	2,2
Hoxb1	Il9	-0.69311	50.18	-1.8E-01	rgb(179,194,224)	1.9854	2,2
Hoxb1	Itm2a	0.61539	49.35	0.349	rgb(221,150,151)	1.9687	2,2
Zfp462	Jag1	0.88983	50.39	0.392	rgb(221,142,143)	1.9896	2,2
Hoxb1	Kcnc2	0.13915	45.16	0.161	rgb(219,186,187)	1.8848	2,2
Myt1l	Kcnc2	0.34889	47.25	0.254	rgb(220,169,169)	1.9267	2,2
Myt1l	Kcnk13	0.16221	45.23	0.231	rgb(220,173,173)	1.8862	2,2
Myt1l	Kcnt1	0.11602	45.04	0.037	rgb(217,210,210)	1.8824	2,2
Hoxb1	Kctd19	-0.065567	44.19	-1.9E-01	rgb(176,192,224)	1.8654	2,2
Hoxb1	Kif21a	0.72884	50.24	0.239	rgb(220,171,172)	1.9866	2,2
Myt1l	Krt14	0.44697	48.24	0.244	rgb(220,170,171)	1.9465	2,2
Hoxb1	Krt6a	0.22595	46.16	0.162	rgb(219,186,186)	1.9048	2,2
Hoxb1	Krt6b	-0.68612	50.17	-1.7E-01	rgb(179,194,224)	1.9852	2,2
Hoxb1	Krt75	0.87479	50.38	0.377	rgb(221,145,146)	1.9894	2,2
Six3	Krt75	0.46719	48.31	0.307	rgb(220,158,159)	1.9479	2,2
Hoxb1	Lama1	0.40634	48.13	0.131	rgb(218,192,192)	1.9443	2,2
Myt1l	Lama1	0.68996	50.19	0.194	rgb(219,180,180)	1.9856	2,2
Zfp462	Larp1b	0.15655	45.28	0.284	rgb(220,163,163)	1.8872	2,2
Six3	Leprel4	0.49625	48.41	0.415	rgb(222,138,139)	1.9499	2,2
Myt1l	Ly9	0.67078	50.14	0.143	rgb(219,190,190)	1.9846	2,2
Zfp462	Mc2r	0.3885	48.09	0.09	rgb(218,200,200)	1.9435	2,2
Hoxb1	Mdga2	0.4199	48.17	0.166	rgb(219,185,186)	1.9451	2,2
Myt1l	Meis1	0.71166	50.22	0.22	rgb(219,175,175)	1.9862	2,2
Six3	Meis1	0.445	48.26	0.256	rgb(220,168,169)	1.9469	2,2
Zfp462	Meis1	0.34356	47.27	0.275	rgb(220,164,165)	1.9271	2,2
Myt1l	Meis2	0.33779	47.22	0.217	rgb(219,176,176)	1.9261	2,2
Zfp462	Meis2	0.4411	48.25	0.246	rgb(220,170,170)	1.9467	2,2
Hoxb1	Mirg	0.45111	48.25	0.245	rgb(220,170,171)	1.9467	2,2
Six3	Mirg	-0.5346	49.19	-1.9E-01	rgb(175,192,224)	1.9655	2,2
Zfp462	Mirg	0.41437	48.19	0.186	rgb(219,181,182)	1.9455	2,2
Zfp462	Mnda	0.091019	44.28	0.279	rgb(220,164,164)	1.8672	2,2
Myt1l	Mpp3	0.4351	48.21	0.213	rgb(219,176,177)	1.9459	2,2
Zfp462	Mpped2	0.56663	49.25	0.25	rgb(220,169,170)	1.9667	2,2
Hoxb1	Ms4a4b	0.023104	44.15	0.15	rgb(219,188,189)	1.8646	2,2
Hoxb1	Mx1	-0.95012	50.45	-4.5E-01	rgb(119,158,234)	1.9908	2,2
Hoxb1	Nbea	0.4393	48.22	0.223	rgb(219,174,175)	1.9461	2,2
Six3	Ncam1	0.47412	48.34	0.341	rgb(221,152,153)	1.9485	2,2
Zfp462	Ncam1	0.28092	47.07	0.071	rgb(218,203,204)	1.9231	2,2
Hoxb1	Nfe2	0.34515	47.24	0.236	rgb(220,172,172)	1.9265	2,2
Zfp462	Nhs	-0.019396	43.35	-3.5E-01	rgb(141,171,230)	1.8485	2,2
Myt1l	Nid1	0.81973	50.31	0.311	rgb(220,158,158)	1.988	None
Zfp462	Nlrp3	0.033147	44.18	0.176	rgb(219,183,184)	1.8652	2,2
Hoxb1	Nrxn2	0.18526	45.32	0.316	rgb(220,157,157)	1.888	2,2
Hoxb1	Obscn	0.71166	50.22	0.217	rgb(219,176,176)	1.9862	2,2
Zfp462	P2ry2	0.1746	45.38	0.383	rgb(221,144,145)	1.8892	2,2
Hoxb1	Parp8	0.43261	48.23	0.233	rgb(220,173,173)	1.9463	None
Hoxb1	Pcdh10	0.455	48.26	0.263	rgb(220,167,167)	1.9469	2,2
Six3	Pcdh10	0.28349	47.09	0.092	rgb(218,199,200)	1.9235	2,2
Zfp462	Pcdh10	0.57677	49.27	0.275	rgb(220,165,165)	1.9671	2,2
Myt1l	Pcdh17	0.43018	48.2	0.201	rgb(219,179,179)	1.9457	2,2
Zfp462	Pcdh17	0.12273	45.18	0.18	rgb(219,183,183)	1.8852	2,2
Myt1l	Pcsk9	-0.30382	47.11	-1.1E-01	rgb(192,202,221)	1.9239	2,2
Hoxb1	Pde2a	0.33982	47.26	0.26	rgb(220,167,168)	1.9269	2,2
Zfp462	Pde6c	0.35092	47.29	0.29	rgb(220,162,162)	1.9275	2,2
Hoxb1	Pdhx	-0.40762	48.17	-1.7E-01	rgb(181,195,223)	1.9451	2,2
Hoxb1	Pglyrp1	0.84261	50.33	0.333	rgb(221,153,154)	1.9884	2,2
Zfp462	Pid1	0.33197	47.24	0.241	rgb(220,171,172)	1.9265	2,2
Zfp462	Pkhd1	0.32061	47.21	0.209	rgb(219,177,178)	1.9259	2,2
Myt1l	Plaur	0.58198	49.28	0.275	rgb(220,164,165)	1.9673	None
Myt1l	Plekho1	-0.42774	48.22	-2.2E-01	rgb(168,187,226)	1.9461	2,2
Hoxb1	Pm20d1	0.46531	48.31	0.312	rgb(220,157,158)	1.9479	2,2
Zfp462	Pnma2	0.57677	49.27	0.267	rgb(220,166,167)	1.9671	2,2
Hoxb1	Porcn	0.075834	44.32	0.32	rgb(221,156,157)	1.868	2,2
Hoxb1	Ppme1	-0.040339	44.2	-2.0E-01	rgb(173,190,225)	1.8656	2,2
Hoxb1	Prf1	0.43719	48.24	0.238	rgb(220,172,172)	1.9465	2,2
Myt1l	Prm2	0.9158	50.4	0.4	rgb(221,141,141)	1.9898	None
Hoxb1	Prr5l	-0.63501	49.42	-4.2E-01	rgb(126,162,233)	1.9701	2,2
Six3	Prss32	-0.14233	45.17	-1.7E-01	rgb(181,195,223)	1.885	2,2
Hoxb1	Ptpn2	0.35448	47.3	0.297	rgb(220,160,161)	1.9277	2,2
Myt1l	Ptprn2	0.26098	46.26	0.26	rgb(220,167,168)	1.9068	2,2
Myt1l	Pxn	-0.035029	44.07	-7.4E-02	rgb(201,207,220)	1.863	None
Hoxb1	Rassf6	0.61377	49.35	0.352	rgb(221,150,151)	1.9687	2,2
Six3	Rbm24	0.36149	47.33	0.332	rgb(221,154,154)	1.9283	2,2
Hoxb1	Rbpms	0.22432	46.21	0.206	rgb(219,178,178)	1.9058	2,2
Myt1l	Rfx7	0.39149	48.11	0.106	rgb(218,197,197)	1.9439	2,2
Hoxb1	Rgma	0.33399	47.21	0.21	rgb(219,177,177)	1.9259	2,2
Zfp462	Rin2	0.59901	49.31	0.31	rgb(220,158,158)	1.9679	2,2
Hoxb1	Rspo3	0.56413	49.24	0.241	rgb(220,171,172)	1.9665	2,2
Hoxb1	Sall3	0.4199	48.17	0.174	rgb(219,184,184)	1.9451	2,2
Myt1l	Sall3	0.76948	50.28	0.282	rgb(220,163,164)	1.9874	2,2
Six3	Sall3	0.14712	45.25	0.247	rgb(220,170,170)	1.8866	2,2
Zfp462	Sall3	0.23415	46.24	0.242	rgb(220,171,171)	1.9064	2,2
Hoxb1	Sall4	0.78001	50.29	0.289	rgb(220,162,162)	1.9876	2,2
Six3	Sall4	0.43261	48.23	0.226	rgb(219,174,174)	1.9463	2,2
Hoxb1	Scamp5	-0.24462	46.27	-2.7E-01	rgb(159,182,227)	1.907	2,2
Zfp462	Sema6a	0.51491	49.14	0.154	rgb(219,187,188)	1.9645	2,2
Six3	Sfrp2	-0.56663	49.25	-2.5E-01	rgb(163,184,226)	1.9667	2,2
Hoxb1	Sh2d7	0.52037	49.13	0.13	rgb(218,192,193)	1.9643	2,2
Hoxb1	Sla2	0.58198	49.28	0.282	rgb(220,163,164)	1.9673	2,2
Six3	Slc12a1	0.58485	49.28	0.279	rgb(220,164,164)	1.9673	2,2
Zfp462	Slc15a1	0.60363	49.32	0.324	rgb(221,155,156)	1.9681	2,2
Zfp462	Slc1a4	-0.72458	50.22	-2.2E-01	rgb(169,188,225)	1.9862	2,2
Hoxb1	Slc26a10	0.96534	50.48	0.476	rgb(222,126,127)	1.9914	2,2
Hoxb1	Slc27a5	0.34889	47.25	0.246	rgb(220,170,171)	1.9267	2,2
Myt1l	Slc5a7	0.44697	48.24	0.242	rgb(220,171,171)	1.9465	2,2
Hoxb1	Slc6a11	0.15811	45.22	0.218	rgb(219,175,176)	1.886	2,2
Myt1l	Slc7a1	0.023104	44.15	0.146	rgb(219,189,189)	1.8646	2,2
Hoxb1	Slco3a1	-0.29206	47.13	-1.3E-01	rgb(188,199,222)	1.9243	2,2
Zfp462	Snap25	0.09905	45.09	0.115	rgb(218,195,195)	1.8834	2,2
Six3	Sorcs2	0.17067	45.26	0.256	rgb(220,168,169)	1.8868	2,2
Zfp462	Sp9	0.47943	48.36	0.36	rgb(221,148,149)	1.9489	2,2
Six3	Speer1-ps1	0.13302	45.19	0.195	rgb(219,180,180)	1.8854	2,2
Myt1l	Sphk1	-0.30909	47.18	-1.8E-01	rgb(178,193,224)	1.9253	2,2
Hoxb1	Spsb1	-0.26497	46.35	-3.5E-01	rgb(142,171,230)	1.9086	2,2
Myt1l	Spsb4	0.76948	50.28	0.277	rgb(220,164,165)	1.9874	2,2
Hoxb1	Src	-0.58973	49.29	-2.9E-01	rgb(154,178,228)	1.9675	2,2
Hoxb1	Srpk2	0.19745	46.13	0.133	rgb(218,192,192)	1.9042	2,2
Six3	Srpx2	0.16484	45.24	0.237	rgb(220,172,172)	1.8864	2,2
Myt1l	Stambp	0.49437	48.49	0.491	rgb(222,123,124)	1.9515	2,2
Myt1l	Ston1	0.004155	44.06	0.062	rgb(218,205,205)	1.8628	None
Hoxb1	Stox1	0.16698	45.25	0.253	rgb(220,169,169)	1.8866	2,2
Hoxb1	Stox2	0.55871	49.23	0.231	rgb(220,173,173)	1.9663	2,2
Six3	Stox2	0.50682	49.11	0.146	rgb(219,189,189)	1.9639	2,2
Zfp462	Stox2	0.072368	44.3	0.305	rgb(220,159,159)	1.8676	2,2
Myt1l	Stxbp6	0.37304	47.33	0.332	rgb(221,154,154)	1.9283	2,2
Hoxb1	Sybu	0.68996	50.19	0.187	rgb(219,181,182)	1.9856	2,2
Myt1l	Syn2	0.35286	47.26	0.257	rgb(220,168,168)	1.9269	2,2
Zfp462	Syn2	0.40358	48.16	0.205	rgb(219,178,178)	1.9449	2,2
Hoxb1	Syngr3	0.45737	48.29	0.293	rgb(220,161,162)	1.9475	2,2
Myt1l	Synj1	0.70028	50.19	0.192	rgb(219,180,181)	1.9856	2,2
Six3	Syt4	0.83091	50.32	0.323	rgb(221,155,156)	1.9882	2,2
Hoxb1	Syt9	0.56413	49.24	0.241	rgb(220,171,171)	1.9665	2,2
Myt1l	Syt9	0.31097	47.14	0.137	rgb(219,191,191)	1.9245	2,2
Zfp462	Syt9	0.054556	44.24	0.243	rgb(220,171,171)	1.8664	2,2
Hoxb1	Sytl5	0.56413	49.24	0.241	rgb(220,171,171)	1.9665	2,2
Hoxb1	Tacr2	-0.12005	45.17	-1.7E-01	rgb(180,194,223)	1.885	2,2
Hoxb1	Tbc1d16	-0.6256	49.38	-3.8E-01	rgb(134,166,232)	1.9693	2,2
Hoxb1	Tbc1d4	-0.17807	45.45	-4.5E-01	rgb(120,158,234)	1.8906	2,2
Hoxb1	Tceal5	-0.4199	48.17	-1.7E-01	rgb(180,194,224)	1.9451	2,2
Myt1l	Tchh	0.049581	44.14	0.141	rgb(219,190,190)	1.8644	2,2
Zfp462	Tchh	0.095603	45.07	0.075	rgb(218,203,203)	1.883	2,2
Hoxb1	Tcp11l2	0.13018	45.2	0.203	rgb(219,178,179)	1.8856	2,2
Hoxb1	Tctex1d1	0.077455	44.23	0.225	rgb(219,174,174)	1.8662	2,2
Myt1l	Tdrd6	0.48485	48.38	0.382	rgb(221,144,145)	1.9493	2,2
Myt1l	Tef	-0.15504	45.21	-2.1E-01	rgb(170,189,225)	1.8858	2,2
Hoxb1	Tex2	0.21679	46.19	0.191	rgb(219,180,181)	1.9054	2,2
Six3	Thsd7a	0.10796	45.13	0.135	rgb(218,191,191)	1.8842	2,2
Zfp462	Tmem88b	0.81973	50.31	0.309	rgb(220,158,159)	1.988	2,2
Zfp462	Tmod2	0.5414	49.19	0.195	rgb(219,180,180)	1.9655	2,2
Hoxb1	Tnfrsf1a	0.58198	49.28	0.284	rgb(220,163,163)	1.9673	2,2
Hoxb1	Tnnt1	0.90766	50.39	0.387	rgb(221,143,144)	1.9896	2,2
Hoxb1	Tpbg	-0.42165	48.21	-2.1E-01	rgb(171,189,225)	1.9459	2,2
Myt1l	Tpm1	0.30909	47.18	0.176	rgb(219,183,184)	1.9253	2,2
Hoxb1	Trib2	0.74317	50.24	0.238	rgb(220,172,172)	1.9866	None
Myt1l	Trim12a	0.13475	45.21	0.207	rgb(219,178,178)	1.8858	None
Hoxb1	Trim36	0.76378	50.26	0.258	rgb(220,168,168)	1.987	2,2
Hoxb1	Tspan7	-0.2065	46.16	-1.6E-01	rgb(183,196,223)	1.9048	2,2
Six3	Tubb3	0.58198	49.28	0.28	rgb(220,164,164)	1.9673	2,2
Hoxb1	Tyms	-0.79685	50.29	-2.9E-01	rgb(154,179,228)	1.9876	2,2
Hoxb1	Ube2v1	0.47693	48.35	0.348	rgb(221,151,151)	1.9487	2,2
Hoxb1	Ugt1a6a	-0.078983	44.34	-3.4E-01	rgb(143,172,230)	1.8684	2,2
Hoxb1	Unc79	0.75875	50.27	0.268	rgb(220,166,166)	1.9872	2,2
Six3	Unc79	0.036594	44.19	0.193	rgb(219,180,180)	1.8654	2,2
Zfp462	Unc79	0.11029	45.14	0.142	rgb(219,190,190)	1.8844	2,2
Six3	Vwa5b2	0.50479	49.1	0.173	rgb(219,184,184)	1.9637	2,2
Zfp462	Wdfy3	0.70028	50.19	0.189	rgb(219,181,181)	1.9856	2,2
Hoxb1	Wdr63	0.57677	49.27	0.266	rgb(220,166,167)	1.9671	2,2
Hoxb1	Xaf1	-0.95012	50.45	-4.5E-01	rgb(120,158,234)	1.9908	2,2
Myt1l	Xylt2	-0.15655	45.28	-2.8E-01	rgb(156,180,228)	1.8872	2,2
Zfp462	Zbtb7c	0.53039	49.18	0.179	rgb(219,183,183)	1.9653	2,2
Six3	Zc3hav1l	0.21679	46.19	0.364	rgb(221,148,148)	1.9054	2,2
Myt1l	Zdbf2	0.89475	50.38	0.38	rgb(221,144,145)	1.9894	2,2
Myt1l	Zfp532	0.24945	46.23	0.225	rgb(219,174,174)	1.9062	2,2
Zfp462	Zfp618	0.15811	45.23	0.23	rgb(220,173,174)	1.8862	2,2
Myt1l	Zfp629	-0.047922	44.22	-2.2E-01	rgb(170,188,225)	1.866	2,2
Six3	Zfp879	0.33399	47.21	0.213	rgb(219,176,177)	1.9259	2,2
Six3	Zic5	0.05109	44.23	0.231	rgb(220,173,173)	1.8662	2,2
