TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Fosl1	Ildr1	0.67514	50.15	0.152	rgb(219,188,188)	1.9848	None
Fosl2	Ildr1	-0.80818	50.3	-3.0E-01	rgb(153,178,228)	1.9878	None
Batf	Inhba	0.56413	49.24	0.237	rgb(220,172,172)	1.9665	2,2
Sox5	Inhba	0.67753	50.17	0.175	rgb(219,184,184)	1.9852	2,2
Fosl2	Inpp4b	-0.45111	48.25	-2.5E-01	rgb(162,184,227)	1.9467	None
Tcf7l2	Inpp4b	-0.82549	50.33	-3.3E-01	rgb(145,173,230)	1.9884	None
Batf	Ipcef1	-0.71166	50.22	-2.2E-01	rgb(169,188,225)	1.9862	None
Fosl2	Ipcef1	-0.84818	50.35	-3.5E-01	rgb(140,170,230)	1.9888	None
Junb	Ipcef1	-0.82549	50.33	-3.3E-01	rgb(146,174,229)	1.9884	None
Tcf7l2	Ipcef1	0.42774	48.22	0.219	rgb(219,175,176)	1.9461	None
Batf	Ipmk	0.3049	47.17	0.175	rgb(219,184,184)	1.9251	None
Tcf7l2	Ipmk	0.62284	49.37	0.37	rgb(221,146,147)	1.9691	None
Batf	Irf4	-0.9341	50.45	-4.5E-01	rgb(119,157,234)	1.9908	None
Fosl2	Irf4	-0.0091112	44.09	-9.5E-02	rgb(196,204,221)	1.8634	None
Junb	Irf4	0.25733	46.25	0.25	rgb(220,169,170)	1.9066	None
Batf	Itga3	0.58485	49.28	0.28	rgb(220,164,164)	1.9673	2,2
Fosl2	Itga3	0.38649	47.43	0.434	rgb(222,134,135)	1.9303	2,2
Sox5	Itga3	0.96745	50.51	0.514	rgb(223,119,120)	1.992	2,2
Batf	Itga7	-0.55362	49.22	-2.2E-01	rgb(170,188,225)	1.9661	None
Fosl1	Itga7	0.81973	50.31	0.309	rgb(220,158,159)	1.988	None
Fosl2	Itga7	0.22305	46.15	0.153	rgb(219,188,188)	1.9046	None
Tcf7l2	Itga7	0.58973	49.29	0.288	rgb(220,162,163)	1.9675	None
Batf	Itgb7	-0.76948	50.28	-2.8E-01	rgb(156,180,228)	1.9874	None
Fosl2	Itgb7	0.87479	50.38	0.376	rgb(221,145,146)	1.9894	None
Junb	Itgb7	0.28092	47.07	0.066	rgb(218,204,204)	1.9231	None
Batf	Itpr1	0.58711	49.29	0.295	rgb(220,161,161)	1.9675	None
Fosl1	Itpr1	-0.40634	48.13	-1.3E-01	rgb(188,199,222)	1.9443	None
Tcf7l2	Itpr1	-0.031545	44.05	-5.0E-02	rgb(206,210,219)	1.8626	None
Fosb	Kcnq2	0.22173	46.14	0.137	rgb(219,191,191)	1.9044	None
Sox5	Kcnq2	0.57921	49.27	0.272	rgb(220,165,166)	1.9671	2,2
Fosb	Kcnq5	0.61981	49.36	0.363	rgb(221,148,148)	1.9689	None
Fosl1	Kcnq5	0.76948	50.28	0.277	rgb(220,164,165)	1.9874	None
Batf	Klf2	-0.40935	48.14	-1.4E-01	rgb(186,198,222)	1.9445	None
Fosl2	Klf2	0.65469	50.09	0.094	rgb(218,199,199)	1.9836	None
Sox5	Klf2	-0.455	48.26	-2.6E-01	rgb(160,182,227)	1.9469	2,2
Fosl1	Klf7	0.98878	50.56	0.562	rgb(223,110,111)	1.993	None
Fosl2	Klf7	0.65562	50.11	0.11	rgb(218,196,196)	1.984	None
Sox5	Klf7	0.68306	50.18	0.181	rgb(219,182,183)	1.9854	None
Batf	Klhl6	0.35448	47.3	0.297	rgb(220,160,161)	1.9277	None
Fosl1	Klhl6	0.76378	50.26	0.258	rgb(220,168,168)	1.987	None
Junb	Klhl6	0.84261	50.33	0.328	rgb(221,154,155)	1.9884	None
Sox5	Klhl6	0.92715	50.44	0.438	rgb(222,133,134)	1.9906	None
Tcf7l2	Klhl6	-0.39277	48.02	-2.3E-02	rgb(212,214,218)	1.9421	None
Batf	Lair1	-0.27399	46.31	-3.1E-01	rgb(150,176,229)	1.9078	2,2
Tcf7l2	Lair1	0.97282	50.5	0.501	rgb(223,121,122)	1.9918	None
Batf	Lamc2	0.67078	50.14	0.138	rgb(219,191,191)	1.9846	None
Fosl2	Lamc2	0.68996	50.19	0.194	rgb(219,180,180)	1.9856	None
Junb	Lamc2	0.46154	48.3	0.303	rgb(220,159,160)	1.9477	None
Sox5	Lamc2	0.78001	50.29	0.285	rgb(220,163,163)	1.9876	2,2
Tcf7l2	Lamc2	-0.64787	50.07	-6.6E-02	rgb(203,208,220)	1.9832	None
Batf	Lgmn	-0.4199	48.17	-1.7E-01	rgb(180,194,223)	1.9451	None
Fosl2	Lgmn	0.94125	50.46	0.46	rgb(222,129,130)	1.991	None
Junb	Lgmn	0.39769	48.08	0.077	rgb(218,202,202)	1.9433	None
Batf	Lhfpl2	-0.17818	45.29	-2.9E-01	rgb(154,178,228)	1.8874	None
Fosl1	Lhfpl2	0.093218	44.29	0.287	rgb(220,162,163)	1.8674	None
Fosl1	Lonp2	-0.52145	49.14	-1.4E-01	rgb(187,199,222)	1.9645	None
Fosl2	Lonp2	0.32061	47.21	0.212	rgb(219,177,177)	1.9259	None
Batf	Lpp	0.79685	50.29	0.288	rgb(220,162,163)	1.9876	None
Fosl1	Lpp	0.89475	50.38	0.379	rgb(221,145,145)	1.9894	None
Fosl2	Lpp	0.8701	50.37	0.37	rgb(221,146,147)	1.9892	None
Batf	Lpxn	0.083454	44.25	0.248	rgb(220,170,170)	1.8666	None
Tcf7l2	Lpxn	-0.53894	49.2	-2.0E-01	rgb(173,190,225)	1.9657	None
Batf	Lrba	0.18284	46.04	0.194	rgb(219,180,180)	1.9024	None
Sox5	Lrba	0.89475	50.38	0.385	rgb(221,144,144)	1.9894	None
Fosb	Lrp8	-0.79083	50.3	-3.0E-01	rgb(152,177,228)	1.9878	None
Fosl1	Lrp8	0.68612	50.17	0.218	rgb(219,175,176)	1.9852	None
Fosl2	Lrp8	-0.20283	46.03	-3.5E-02	rgb(209,212,218)	1.9022	None
Batf	Lsp1	-0.35577	47.27	-2.7E-01	rgb(159,182,227)	1.9271	None
Fosl1	Lsp1	-0.68612	50.17	-1.7E-01	rgb(181,195,223)	1.9852	None
Fosl2	Lsp1	-0.76948	50.28	-2.8E-01	rgb(155,180,228)	1.9874	None
Sox5	Lsp1	0.41437	48.19	0.192	rgb(219,180,181)	1.9455	2,2
Tcf7l2	Lsp1	0.12273	45.18	0.177	rgb(219,183,183)	1.8852	None
Fosl1	Malt1	0.9158	50.4	0.4	rgb(221,141,141)	1.9898	None
Fosl2	Malt1	0.070635	44.21	0.207	rgb(219,178,178)	1.8658	None
Batf	Map3k1	-0.1733	45.27	-2.7E-01	rgb(159,182,227)	1.887	None
Fosl2	Map3k1	0.60984	49.34	0.341	rgb(221,152,153)	1.9685	None
Batf	Map4k4	0.56663	49.25	0.245	rgb(220,170,171)	1.9667	None
Fosl1	Map4k4	-0.51651	49.11	-1.1E-01	rgb(192,202,221)	1.9639	None
Batf	Mapk6	-0.18765	45.33	-3.3E-01	rgb(145,173,230)	1.8882	None
Fosl1	Mapk6	0.80818	50.3	0.297	rgb(220,160,161)	1.9878	None
Fosl2	Mcm9	0.087367	44.45	0.453	rgb(222,130,131)	1.8706	None
Junb	Mcm9	-0.4199	48.17	-1.7E-01	rgb(180,195,223)	1.9451	None
Sox5	Mcm9	-0.032215	44.06	-5.8E-02	rgb(205,209,219)	1.8628	None
Batf	Mgst3	0.38541	48.07	0.069	rgb(218,204,204)	1.9431	None
Junb	Mgst3	0.50999	49.07	0.072	rgb(218,203,203)	1.9631	None
Junb	Mmp10	-0.11694	45.16	-1.6E-01	rgb(183,196,223)	1.8848	None
Tcf7l2	Mmp10	-0.445	48.26	-2.6E-01	rgb(161,183,227)	1.9469	None
Sox5	Mnda	0.88513	50.37	0.369	rgb(221,147,147)	1.9892	2,2
Tcf7l2	Mnda	-0.20238	46.02	-2.5E-02	rgb(212,214,218)	1.902	None
Fosl1	Mt1	0.99203	50.58	0.579	rgb(223,107,108)	1.9934	None
Fosl2	Mt1	-0.64857	50.04	-4.3E-02	rgb(208,211,219)	1.9826	None
Sox5	Mt1	0.69659	50.2	0.201	rgb(219,179,179)	1.9858	2,2
Fosl1	Mt2	0.88513	50.37	0.367	rgb(221,147,148)	1.9892	None
Sox5	Mt2	0.89963	50.4	0.398	rgb(221,141,142)	1.9898	2,2
Batf	Myo10	0.57179	49.26	0.261	rgb(220,167,168)	1.9669	None
Fosb	Myo10	0.40935	48.14	0.138	rgb(219,191,191)	1.9445	None
Fosl1	Myo10	0.74317	50.24	0.235	rgb(220,172,173)	1.9866	None
Fosl2	Myo10	-0.64148	50.01	-1.1E-02	rgb(215,216,217)	1.982	None
Batf	Myo18a	-0.51766	49.12	-1.2E-01	rgb(190,201,222)	1.9641	None
Fosb	Myo18a	0.89475	50.38	0.38	rgb(221,144,145)	1.9894	None
Sox5	Myo18a	0.28349	47.09	0.085	rgb(218,201,201)	1.9235	2,2
Batf	Nck2	0.29335	47.01	0.013	rgb(217,214,214)	1.9219	None
Fosl2	Nck2	-0.63132	49.4	-4.0E-01	rgb(130,164,232)	1.9697	None
Tcf7l2	Nck2	-0.39495	48.05	-5.1E-02	rgb(206,210,219)	1.9427	None
Batf	Ncs1	0.66169	50.13	0.188	rgb(219,181,181)	1.9844	None
Fosl1	Ncs1	0.24462	46.27	0.283	rgb(220,163,164)	1.907	None
Tcf7l2	Ncs1	-0.71599	50.21	-2.1E-01	rgb(171,189,225)	1.986	None
Batf	Ndst1	0.41798	48.2	0.197	rgb(219,179,180)	1.9457	None
Fosl1	Ndst1	0.56663	49.25	0.246	rgb(220,170,171)	1.9667	None
Fosl1	Neu3	-0.43018	48.2	-2.0E-01	rgb(173,190,225)	1.9457	None
Tcf7l2	Neu3	0.48565	48.39	0.386	rgb(221,143,144)	1.9495	None
Fosl2	Neurl3	0.94746	50.47	0.47	rgb(222,127,128)	1.9912	None
Sox5	Neurl3	-0.37416	47.4	-4.0E-01	rgb(130,164,232)	1.9297	2,2
Batf	Nfat5	-0.18955	45.34	-3.4E-01	rgb(143,172,230)	1.8884	None
Fosb	Nfat5	0.76378	50.26	0.26	rgb(220,167,168)	1.987	None
Tcf7l2	Nfat5	0.71599	50.21	0.207	rgb(219,178,178)	1.986	None
Batf	Nfatc1	-0.84261	50.33	-3.3E-01	rgb(145,173,230)	1.9884	None
Tcf7l2	Nfatc1	0.96534	50.48	0.477	rgb(222,126,127)	1.9914	None
Batf	Npc2	0.14038	45.23	0.232	rgb(220,173,173)	1.8862	None
Fosb	Npc2	0.71166	50.22	0.22	rgb(219,175,175)	1.9862	None
Batf	Npr3	0.28092	47.07	0.072	rgb(218,203,203)	1.9231	2,2
Fosl1	Npr3	0.98718	50.55	0.552	rgb(223,112,113)	1.9928	2,2
Sox5	Npr3	0.36259	47.29	0.289	rgb(220,162,162)	1.9275	2,2
Batf	Nsg2	-0.23935	46.2	-2.0E-01	rgb(174,191,224)	1.9056	None
Sox5	Nsg2	0.5185	49.15	0.154	rgb(219,188,188)	1.9647	None
Fosl1	Nsmaf	-0.74841	50.26	-2.6E-01	rgb(161,183,227)	1.987	None
Tcf7l2	Nsmaf	0.32061	47.21	0.214	rgb(219,176,177)	1.9259	None
Batf	Otogl	0.32061	47.21	0.214	rgb(219,176,176)	1.9259	None
Fosl2	Otogl	-0.42774	48.22	-2.2E-01	rgb(169,188,225)	1.9461	None
Fosl1	Padi2	0.79685	50.29	0.289	rgb(220,162,162)	1.9876	None
Tcf7l2	Padi2	-0.035718	44.08	-7.7E-02	rgb(200,207,220)	1.8632	None
Fosl2	Pccb	-0.88983	50.39	-3.9E-01	rgb(132,165,232)	1.9896	None
Tcf7l2	Pccb	0.26574	46.36	0.358	rgb(221,149,149)	1.9088	None
Batf	Pcdh17	0.84261	50.33	0.332	rgb(221,154,154)	1.9884	None
Fosb	Pcdh17	0.10505	45.12	0.119	rgb(218,194,195)	1.884	None
Fosl2	Pcdhgc4	0.58198	49.28	0.277	rgb(220,164,165)	1.9673	None
Sox5	Pcdhgc4	0.24785	46.28	0.278	rgb(220,164,164)	1.9072	2,2
Batf	Pde1a	0.79685	50.29	0.285	rgb(220,162,163)	1.9876	None
Fosl2	Pde1a	-0.43261	48.23	-2.3E-01	rgb(168,187,226)	1.9463	None
Fosl1	Pde4d	-0.22595	46.16	-1.6E-01	rgb(182,195,223)	1.9048	None
Fosl2	Pde4d	0.039109	44.1	0.102	rgb(218,197,198)	1.8636	None
Fosb	Pgm1	-0.73808	50.25	-2.5E-01	rgb(162,184,227)	1.9868	None
Fosl2	Pgm1	0.87479	50.38	0.377	rgb(221,145,146)	1.9894	None
Junb	Pgm1	-0.18036	46.01	-1.5E-02	rgb(214,215,218)	1.9018	None
Tcf7l2	Pgm1	-0.22305	46.15	-1.5E-01	rgb(185,198,223)	1.9046	None
Fosl1	Phlpp1	-0.80319	50.31	-3.1E-01	rgb(151,177,229)	1.988	None
Fosl2	Phlpp1	0.8701	50.37	0.368	rgb(221,147,147)	1.9892	None
Batf	Pigb	-0.66169	50.13	-1.3E-01	rgb(189,200,222)	1.9844	None
Fosb	Pigb	0.45737	48.29	0.291	rgb(220,161,162)	1.9475	None
Junb	Pigb	-0.4755	48.31	-3.1E-01	rgb(150,176,229)	1.9479	None
Batf	Piwil2	0.58711	49.29	0.295	rgb(220,161,161)	1.9675	None
Fosl1	Piwil2	0.65469	50.09	0.093	rgb(218,199,199)	1.9836	None
Sox5	Piwil2	-0.19745	46.13	-1.3E-01	rgb(188,200,222)	1.9042	2,2
Junb	Pkp3	0.64617	50.06	0.064	rgb(218,205,205)	1.983	None
Sox5	Pkp3	0.66898	50.15	0.153	rgb(219,188,188)	1.9848	None
Tcf7l2	Pkp3	-0.51766	49.12	-1.2E-01	rgb(191,201,222)	1.9641	None
Batf	Plcd4	0.66342	50.12	0.121	rgb(218,194,194)	1.9842	None
Fosl2	Plcd4	0.30047	47.09	0.095	rgb(218,199,199)	1.9235	None
Fosl1	Plcg1	-0.84818	50.35	-3.5E-01	rgb(141,171,230)	1.9888	None
Fosl2	Plcg1	0.79685	50.29	0.294	rgb(220,161,161)	1.9876	None
Tcf7l2	Plcg1	0.18878	46.08	0.082	rgb(218,201,202)	1.9032	None
Batf	Pmepa1	0.16221	45.23	0.228	rgb(220,173,174)	1.8862	None
Tcf7l2	Pmepa1	-0.32413	47.22	-2.2E-01	rgb(169,188,225)	1.9261	None
Batf	Pml	0.56663	49.25	0.245	rgb(220,170,171)	1.9667	None
Fosl1	Pml	0.74317	50.24	0.24	rgb(220,171,172)	1.9866	None
Batf	Pomt2	-0.59901	49.31	-3.1E-01	rgb(150,176,229)	1.9679	None
Fosl1	Pomt2	0.40634	48.13	0.128	rgb(218,193,193)	1.9443	None
Junb	Prkca	-0.82549	50.33	-3.3E-01	rgb(146,174,230)	1.9884	None
Tcf7l2	Prkca	0.84261	50.33	0.33	rgb(221,154,155)	1.9884	None
Batf	Prr5l	-0.5414	49.19	-1.9E-01	rgb(175,191,224)	1.9655	None
Fosl2	Prr5l	-0.62439	49.39	-3.9E-01	rgb(133,166,232)	1.9695	None
Fosl1	Prss46	0.83091	50.32	0.323	rgb(221,155,156)	1.9882	None
Sox5	Prss46	0.72884	50.24	0.239	rgb(220,171,172)	1.9866	2,2
Fosl1	Psd3	-0.12592	45.11	-1.1E-01	rgb(194,203,221)	1.8838	None
Tcf7l2	Psd3	0.88983	50.39	0.391	rgb(221,142,143)	1.9896	None
Batf	Pstpip1	0.5185	49.15	0.148	rgb(219,189,189)	1.9647	None
Fosl1	Pstpip1	0.95605	50.46	0.464	rgb(222,128,129)	1.991	None
Tcf7l2	Pstpip1	-0.073318	44.31	-3.1E-01	rgb(150,176,229)	1.8678	None
Batf	Ptger4	0.97097	50.52	0.521	rgb(223,118,119)	1.9922	None
Fosb	Ptger4	-0.60984	49.34	-3.4E-01	rgb(143,172,230)	1.9685	None
Fosl1	Ptger4	-0.17218	45.36	-3.6E-01	rgb(139,170,231)	1.8888	None
Fosl1	Ptpn1	0.73354	50.23	0.234	rgb(220,172,173)	1.9864	None
Junb	Ptpn1	0.60984	49.34	0.34	rgb(221,152,153)	1.9685	None
Batf	Ptpn2	0.88983	50.39	0.387	rgb(221,143,144)	1.9896	None
Sox5	Ptpn2	0.78001	50.29	0.288	rgb(220,162,163)	1.9876	None
Batf	Qpct	0.57921	49.27	0.268	rgb(220,166,166)	1.9671	None
Fosb	Qpct	0.30799	47.13	0.133	rgb(218,192,192)	1.9243	None
Fosl1	Qpct	-0.48219	48.37	-3.7E-01	rgb(136,168,231)	1.9491	None
Batf	Qser1	-0.92715	50.44	-4.4E-01	rgb(122,159,234)	1.9906	None
Tcf7l2	Qser1	0.66169	50.13	0.132	rgb(218,192,192)	1.9844	None
Fosb	R3hdm1	0.77473	50.27	0.267	rgb(220,166,167)	1.9872	None
Junb	R3hdm1	-0.9038	50.41	-4.1E-01	rgb(129,163,232)	1.99	None
Batf	Rab11fip1	0.83719	50.34	0.344	rgb(221,151,152)	1.9886	None
Tcf7l2	Rab11fip1	-0.27105	46.42	-4.2E-01	rgb(127,162,233)	1.91	None
Batf	Rab39b	0.66015	50.11	0.114	rgb(218,195,196)	1.984	None
Fosl2	Rab39b	0.8701	50.37	0.366	rgb(221,147,148)	1.9892	None
Batf	Rabgap1l	0.2065	46.16	0.251	rgb(220,169,169)	1.9048	None
Sox5	Rabgap1l	0.72884	50.24	0.243	rgb(220,171,171)	1.9866	None
Batf	Rap1gds1	0.14539	45.24	0.242	rgb(220,171,171)	1.8864	None
Fosl1	Rap1gds1	0.78502	50.28	0.283	rgb(220,163,163)	1.9874	None
Tcf7l2	Rap1gds1	-0.29335	47.01	-1.3E-02	rgb(214,215,217)	1.9219	None
Batf	Rapgef5	0.70766	50.2	0.204	rgb(219,178,178)	1.9858	None
Fosb	Rapgef5	-0.33779	47.22	-2.2E-01	rgb(170,189,225)	1.9261	2,2
Batf	Rbpj	0.83719	50.34	0.345	rgb(221,151,152)	1.9886	None
Tcf7l2	Rbpj	-0.21846	46.13	-1.3E-01	rgb(188,199,222)	1.9042	None
Batf	Rcl1	-0.77473	50.27	-2.7E-01	rgb(158,181,227)	1.9872	None
Fosl1	Rcl1	0.91215	50.42	0.419	rgb(222,137,138)	1.9902	None
Tcf7l2	Rcl1	-0.30302	47.1	-1.0E-01	rgb(195,204,221)	1.9237	None
Fosb	Reep6	0.43719	48.24	0.237	rgb(220,172,172)	1.9465	None
Fosl1	Reep6	0.85925	50.36	0.357	rgb(221,149,149)	1.989	None
Fosb	Reps1	0.76378	50.26	0.262	rgb(220,167,167)	1.987	2,2
Tcf7l2	Reps1	0.27554	47.02	0.019	rgb(217,213,213)	1.9221	2,2
Sox5	Rgs1	0.99566	50.62	0.623	rgb(224, 98, 99)	1.9942	None
Tcf7l2	Rgs1	0.4163	48.16	0.16	rgb(219,186,187)	1.9449	None
Fosl1	Rgs16	0.45955	48.27	0.272	rgb(220,165,166)	1.9471	None
Fosl2	Rgs16	0.30382	47.11	0.245	rgb(220,170,171)	1.9239	None
Fosl1	Ric8	0.57179	49.26	0.262	rgb(220,167,167)	1.9669	2,2
Tcf7l2	Ric8	-0.3226	47.18	-1.8E-01	rgb(179,194,224)	1.9253	2,2
Fosl1	Rnh1	0.93795	50.43	0.43	rgb(222,135,136)	1.9904	None
Junb	Rnh1	-0.39277	48.02	-1.9E-02	rgb(213,215,218)	1.9421	None
Sox5	Rnh1	0.76948	50.28	0.278	rgb(220,164,164)	1.9874	2,2
Fosl2	Rora	0.89963	50.4	0.396	rgb(221,141,142)	1.9898	None
Junb	Rora	0.19445	45.38	0.376	rgb(221,145,146)	1.8892	None
Tcf7l2	Rora	-0.22432	46.21	-2.1E-01	rgb(172,190,225)	1.9058	None
Fosb	Rpl24	0.44697	48.24	0.24	rgb(220,171,172)	1.9465	None
Fosl1	Rpl24	0.82549	50.33	0.33	rgb(221,154,155)	1.9884	None
Batf	Samd9l	0.083454	44.25	0.252	rgb(220,169,169)	1.8666	None
Fosb	Samd9l	0.74841	50.26	0.262	rgb(220,167,168)	1.987	None
Batf	Sec24d	0.2065	46.16	0.158	rgb(219,187,187)	1.9048	None
Fosl2	Sec24d	0.31891	47.17	0.166	rgb(219,185,186)	1.9251	2,2
Fosl1	Serinc5	-0.35286	47.26	-2.6E-01	rgb(160,183,227)	1.9269	None
Junb	Serinc5	0.76378	50.26	0.261	rgb(220,167,168)	1.987	None
Tcf7l2	Serinc5	-0.32609	47.19	-1.9E-01	rgb(176,192,224)	1.9255	None
Batf	Serpinf1	0.88983	50.39	0.389	rgb(221,143,144)	1.9896	2,2
Sox5	Serpinf1	0.98181	50.56	0.563	rgb(223,109,111)	1.993	2,2
Fosl2	Sertad1	0.31412	47.15	0.153	rgb(219,188,188)	1.9247	None
Junb	Sertad1	0.45955	48.27	0.267	rgb(220,166,167)	1.9471	2,2
Fosl2	Sfmbt2	-0.042221	44.11	-1.1E-01	rgb(194,203,221)	1.8638	2,2
Tcf7l2	Sfmbt2	0.65849	50.12	0.121	rgb(218,194,194)	1.9842	None
Junb	Sh2d3c	-0.26098	46.26	-2.6E-01	rgb(161,183,227)	1.9068	None
Tcf7l2	Sh2d3c	0.93795	50.43	0.426	rgb(222,136,137)	1.9904	None
Batf	Sh3bp4	-0.41299	48.15	-1.5E-01	rgb(185,197,223)	1.9447	None
Fosl1	Sh3bp4	-0.5746	49.26	-2.6E-01	rgb(160,182,227)	1.9669	None
Fosb	Sh3bp5	0.56916	49.25	0.254	rgb(220,169,169)	1.9667	None
Fosl1	Sh3bp5	-0.4003	48.1	-1.0E-01	rgb(195,203,221)	1.9437	None
Fosl2	Sh3bp5	0.77473	50.27	0.274	rgb(220,165,165)	1.9872	None
Fosl1	Sla	-0.16484	45.24	-2.4E-01	rgb(166,186,226)	1.8864	None
Tcf7l2	Sla	0.81973	50.31	0.306	rgb(220,159,159)	1.988	None
Fosl1	Slain1	-0.52862	49.16	-1.6E-01	rgb(182,196,223)	1.9649	None
Tcf7l2	Slain1	0.73354	50.23	0.233	rgb(220,173,173)	1.9864	None
Batf	Slamf6	0.35577	47.27	0.267	rgb(220,166,167)	1.9271	None
Fosl2	Slamf6	-0.00050307	43.25	-2.5E-01	rgb(163,184,226)	1.8465	None
Tcf7l2	Slamf6	0.10065	45.1	0.101	rgb(218,198,198)	1.8836	None
Fosl1	Slamf7	0.88983	50.39	0.392	rgb(221,142,143)	1.9896	None
Fosl2	Slamf7	-0.29206	47.13	-1.3E-01	rgb(190,200,222)	1.9243	None
Fosl1	Slc1a2	-0.13475	45.21	-2.1E-01	rgb(171,189,225)	1.8858	None
Tcf7l2	Slc1a2	0.25141	46.29	0.289	rgb(220,162,162)	1.9074	None
Batf	Slc22a3	-0.21237	46.1	-1.0E-01	rgb(195,204,221)	1.9036	2,2
Tcf7l2	Slc22a3	0.21237	46.1	0.102	rgb(218,198,198)	1.9036	2,2
Batf	Slc25a45	-0.78001	50.29	-2.9E-01	rgb(155,179,228)	1.9876	None
Fosl1	Slc25a45	-0.30047	47.09	-8.5E-02	rgb(199,206,220)	1.9235	None
Fosl2	Slc25a45	-0.45111	48.25	-2.5E-01	rgb(163,184,226)	1.9467	None
Fosl1	Slc38a1	0.52862	49.16	0.157	rgb(219,187,187)	1.9649	None
Junb	Slc38a1	-0.39495	48.05	-5.2E-02	rgb(206,210,219)	1.9427	None
Batf	Slc4a8	0.70028	50.19	0.186	rgb(219,181,182)	1.9856	None
Fosl1	Slc4a8	0.89475	50.38	0.38	rgb(221,145,145)	1.9894	None
Sox5	Slc4a8	0.43719	48.24	0.241	rgb(220,171,171)	1.9465	None
Batf	Slco3a1	0.71599	50.21	0.213	rgb(219,176,177)	1.986	None
Junb	Slco3a1	0.42389	48.18	0.179	rgb(219,183,183)	1.9453	None
Fosl2	Smad3	0.97747	50.54	0.536	rgb(223,115,116)	1.9926	None
Junb	Smad3	-0.38206	48.03	-3.4E-02	rgb(210,212,218)	1.9423	None
Batf	Sntb1	-0.67265	50.16	-1.6E-01	rgb(183,196,223)	1.985	None
Fosl1	Sntb1	-0.85925	50.36	-3.6E-01	rgb(138,169,231)	1.989	None
Fosb	Socs5	0.26098	46.26	0.258	rgb(220,168,168)	1.9068	None
Tcf7l2	Socs5	-0.55362	49.22	-2.2E-01	rgb(169,188,225)	1.9661	None
Fosl1	Sorl1	0.84261	50.33	0.334	rgb(221,153,154)	1.9884	None
Junb	Sorl1	0.68612	50.17	0.169	rgb(219,185,185)	1.9852	None
Tcf7l2	Sorl1	-0.4393	48.22	-2.2E-01	rgb(170,189,225)	1.9461	None
Batf	Sox5	0.29814	47.15	0.152	rgb(219,188,188)	1.9247	None
Fosl1	Sox5	0.69311	50.18	0.175	rgb(219,183,184)	1.9854	None
Fosl2	Sox5	0.8701	50.37	0.374	rgb(221,146,146)	1.9892	None
Batf	Srpk1	0.34889	47.25	0.246	rgb(220,170,170)	1.9267	None
Fosl2	Srpk1	-0.013099	44.11	-1.1E-01	rgb(194,203,221)	1.8638	None
Junb	Srpk1	-0.17067	45.26	-2.6E-01	rgb(160,183,227)	1.8868	None
Batf	Srpk2	-0.28576	46.38	-3.8E-01	rgb(134,167,232)	1.9092	None
Fosl1	Srpk2	-0.84818	50.35	-3.5E-01	rgb(142,171,230)	1.9888	None
Sox5	Srpk2	0.96154	50.47	0.466	rgb(222,128,129)	1.9912	None
Tcf7l2	Srpk2	0.90766	50.39	0.393	rgb(221,142,143)	1.9896	None
Fosl2	St14	-0.42389	48.18	-1.8E-01	rgb(177,193,224)	1.9453	2,2
Sox5	St14	0.81973	50.31	0.31	rgb(220,158,158)	1.988	2,2
Fosl1	Stat4	-0.54639	49.2	-2.0E-01	rgb(174,191,225)	1.9657	None
Sox5	Stat4	0.17015	45.35	0.352	rgb(221,150,150)	1.8886	None
Batf	Steap3	-0.6256	49.38	-3.8E-01	rgb(134,167,231)	1.9693	None
Fosb	Steap3	0.29486	47.14	0.136	rgb(218,191,191)	1.9245	None
Batf	Stoml1	0.044774	44.21	0.211	rgb(219,177,177)	1.8658	None
Fosl1	Stoml1	0.72458	50.22	0.223	rgb(219,174,175)	1.9862	None
Batf	Ston1	-0.88983	50.39	-3.9E-01	rgb(133,166,232)	1.9896	None
Sox5	Ston1	0.19035	46.09	0.086	rgb(218,201,201)	1.9034	None
Tcf7l2	Ston1	0.11029	45.14	0.142	rgb(219,190,190)	1.8844	None
Fosl1	Stx7	-0.27783	46.33	-3.3E-01	rgb(145,173,230)	1.9082	2,2
Sox5	Stx7	0.92016	50.43	0.429	rgb(222,135,136)	1.9904	2,2
Batf	Syn1	0.76378	50.26	0.258	rgb(220,168,168)	1.987	None
Junb	Syn1	0.79685	50.29	0.292	rgb(220,161,162)	1.9876	None
Batf	Sytl1	-0.5414	49.19	-1.9E-01	rgb(177,193,224)	1.9655	None
Fosl2	Sytl1	-0.62828	49.41	-4.1E-01	rgb(128,163,233)	1.9699	None
Batf	Sytl2	-0.6256	49.38	-3.8E-01	rgb(135,167,231)	1.9693	None
Fosl2	Sytl2	0.84261	50.33	0.327	rgb(221,154,155)	1.9884	None
Batf	Tal2	-0.88983	50.39	-3.9E-01	rgb(132,165,232)	1.9896	2,2
Sox5	Tal2	0.10505	45.12	0.123	rgb(218,193,194)	1.884	2,2
Fosl2	Tbc1d30	0.98985	50.6	0.603	rgb(224,102,103)	1.9938	None
Sox5	Tbc1d30	-0.99538	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Fosl1	Tbc1d4	-0.85362	50.34	-3.4E-01	rgb(143,172,230)	1.9886	None
Sox5	Tbc1d4	0.20238	46.02	0.02	rgb(217,213,213)	1.902	2,2
