TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Nr1d1	Glis1	0.79083	50.3	0.302	rgb(220,159,160)	1.9878	None
Nr1d2	Glis1	0.78502	50.28	0.284	rgb(220,163,163)	1.9874	None
Rora	Glis1	0.56083	49.24	0.238	rgb(220,172,172)	1.9665	None
Rorc	Glis1	-0.64679	50.02	-1.6E-02	rgb(213,215,218)	1.9822	None
Vax2	Glis1	0.57921	49.27	0.273	rgb(220,165,165)	1.9671	2,2
Vdr	Gls2	0.67753	50.17	0.172	rgb(219,184,185)	1.9852	None
Vax2	Gm11992	0.070635	44.21	0.212	rgb(219,176,177)	1.8658	2,2
Gli3	Gm5129	0.22595	46.16	0.161	rgb(219,186,187)	1.9048	None
Rora	Gm6225	0.78001	50.29	0.291	rgb(220,161,162)	1.9876	None
Rorc	Gm6225	0.67514	50.15	0.147	rgb(219,189,189)	1.9848	None
Vax2	Gm8234	0.18222	46.03	0.027	rgb(217,212,212)	1.9022	None
Vdr	Gnpda1	0.28491	47.1	0.101	rgb(218,198,198)	1.9237	None
Rora	Gnptab	-0.53039	49.18	-1.8E-01	rgb(179,194,224)	1.9653	None
Vax2	Gpm6b	-0.60984	49.34	-3.4E-01	rgb(142,172,230)	1.9685	2,2
Gli3	Gpr15	0.70766	50.2	0.203	rgb(219,178,179)	1.9858	None
Vdr	Gpr174	-0.032215	44.06	-6.3E-02	rgb(203,209,219)	1.8628	None
Vdr	Gpr18	-0.19635	45.39	-3.9E-01	rgb(133,166,232)	1.8894	2,2
Vdr	Gpr183	0.38649	47.43	0.428	rgb(222,135,136)	1.9303	None
Rorc	Gpr34	-0.76948	50.28	-2.8E-01	rgb(157,181,227)	1.9874	2,2
Rora	Gpr65	0.81418	50.32	0.321	rgb(221,156,156)	1.9882	2,2
Vdr	Gpr65	0.43719	48.24	0.238	rgb(220,171,172)	1.9465	None
Rora	Gpr68	0.9788	50.55	0.555	rgb(223,111,112)	1.9928	None
Vax2	Gpr97	-0.86486	50.35	-3.5E-01	rgb(141,171,230)	1.9888	2,2
Rorc	Gria3	0.15655	45.28	0.278	rgb(220,164,164)	1.8872	None
Vax2	Grk5	0.69659	50.2	0.205	rgb(219,178,178)	1.9858	2,2
Gli3	Gstm1	-0.13302	45.14	-1.4E-01	rgb(187,199,222)	1.8844	None
Rora	Gucy1a3	0.73354	50.23	0.229	rgb(220,173,174)	1.9864	2,2
Vax2	Gucy1a3	0.54826	49.21	0.214	rgb(219,176,177)	1.9659	2,2
Vdr	Gucy1a3	-0.58485	49.28	-2.8E-01	rgb(156,180,228)	1.9673	None
Rora	Gzmb	-0.02057	44.14	-1.4E-01	rgb(187,199,222)	1.8644	None
Vax2	H1f0	0.34172	47.23	0.228	rgb(220,173,174)	1.9263	2,2
Vax2	H2-Eb1	-0.083454	44.25	-2.5E-01	rgb(162,184,227)	1.8666	2,2
Nr1d1	Havcr1	0.93795	50.43	0.433	rgb(222,134,135)	1.9904	2,2
Nr1d1	Hbs1l	-0.52521	49.15	-1.5E-01	rgb(185,198,223)	1.9647	None
Rora	Hbs1l	-0.33399	47.21	-2.1E-01	rgb(172,190,225)	1.9259	None
Vdr	Hbs1l	-0.31558	47.2	-2.0E-01	rgb(175,191,224)	1.9257	2,2
Rora	Hdac9	0.023104	44.15	0.147	rgb(219,189,189)	1.8646	None
Rora	Hdc	-0.76948	50.28	-2.8E-01	rgb(155,179,228)	1.9874	2,2
Vdr	Hdc	-0.49093	48.43	-4.3E-01	rgb(123,160,233)	1.9503	2,2
Nr1d1	Heg1	-0.79685	50.29	-2.9E-01	rgb(154,179,228)	1.9876	2,2
Nr1d1	Herc6	-0.71166	50.22	-2.2E-01	rgb(169,188,225)	1.9862	None
Gli3	Hist4h4	0.083454	44.25	0.248	rgb(220,170,170)	1.8666	None
Rora	Hlcs	-0.64477	50.05	-4.5E-02	rgb(207,211,219)	1.9828	None
Rora	Hormad2	0.79685	50.29	0.293	rgb(220,161,162)	1.9876	2,2
Vdr	Icam5	-0.056363	44.16	-1.6E-01	rgb(183,196,223)	1.8648	2,2
Gli3	Ifih1	-0.72884	50.24	-2.4E-01	rgb(166,186,226)	1.9866	None
Vax2	Ifngr2	-0.53894	49.2	-2.0E-01	rgb(174,191,225)	1.9657	2,2
Rora	Ift57	0.73808	50.25	0.246	rgb(220,170,170)	1.9868	None
Nr1d1	Ift81	0.21036	46.17	0.175	rgb(219,184,184)	1.905	2,2
Vax2	Igfbp7	0.74841	50.26	0.26	rgb(220,167,168)	1.987	2,2
Rorc	Igsf9	-0.4112	48.18	-1.8E-01	rgb(177,193,224)	1.9453	2,2
Nr1d1	Ikzf4	0.43018	48.2	0.204	rgb(219,178,178)	1.9457	None
Nr1d2	Ikzf4	0.75361	50.25	0.247	rgb(220,170,170)	1.9868	None
Gli3	Il10	0.55871	49.23	0.227	rgb(220,174,174)	1.9663	2,2
Rorc	Il10rb	-0.55616	49.23	-2.3E-01	rgb(168,187,226)	1.9663	2,2
Vax2	Il12rb1	0.87479	50.38	0.377	rgb(221,145,146)	1.9894	2,2
Vdr	Il15ra	-0.43018	48.2	-2.0E-01	rgb(173,190,225)	1.9457	2,2
Gli3	Il17a	0.23415	46.24	0.24	rgb(220,171,172)	1.9064	2,2
Nr1d1	Il17a	0.1272	45.19	0.195	rgb(219,180,180)	1.8854	2,2
Rora	Il17a	0.52659	49.17	0.173	rgb(219,184,184)	1.9651	None
Rorc	Il17a	0.86486	50.35	0.35	rgb(221,150,151)	1.9888	None
Vax2	Il17a	0.9788	50.55	0.551	rgb(223,112,113)	1.9928	2,2
Vdr	Il17a	0.85925	50.36	0.36	rgb(221,148,149)	1.989	2,2
Gli3	Il17f	0.43261	48.23	0.234	rgb(220,172,173)	1.9463	None
Nr1d1	Il17f	0.67514	50.15	0.149	rgb(219,188,189)	1.9848	None
Nr1d2	Il17f	0.99061	50.57	0.571	rgb(223,108,109)	1.9932	None
Rorc	Il17f	0.79083	50.3	0.303	rgb(220,159,160)	1.9878	2,2
Vax2	Il17f	0.44697	48.24	0.236	rgb(220,172,172)	1.9465	2,2
Vdr	Il17f	0.81418	50.32	0.324	rgb(221,155,156)	1.9882	2,2
Vax2	Il17rc	0.53255	49.17	0.168	rgb(219,185,185)	1.9651	2,2
Gli3	Il17re	0.69311	50.18	0.18	rgb(219,183,183)	1.9854	2,2
Nr1d1	Il17re	0.95012	50.45	0.447	rgb(222,132,133)	1.9908	2,2
Nr1d2	Il17re	0.56663	49.25	0.247	rgb(220,170,170)	1.9667	2,2
Rora	Il17re	0.81973	50.31	0.306	rgb(220,159,159)	1.988	2,2
Rorc	Il17re	0.83719	50.34	0.335	rgb(221,153,154)	1.9886	2,2
Vax2	Il17re	0.99566	50.66	0.658	rgb(224, 91, 93)	1.995	2,2
Vdr	Il17re	0.67753	50.17	0.172	rgb(219,184,184)	1.9852	2,2
Rorc	Il18	-0.14712	45.25	-2.5E-01	rgb(162,184,227)	1.8866	2,2
Nr1d1	Il1r1	0.83719	50.34	0.34	rgb(221,152,153)	1.9886	None
Nr1d2	Il1r1	0.67514	50.15	0.154	rgb(219,188,188)	1.9848	None
Rorc	Il1r1	0.89963	50.4	0.403	rgb(221,140,141)	1.9898	2,2
Gli3	Il1rn	0.22305	46.15	0.149	rgb(219,188,189)	1.9046	2,2
Vax2	Il1rn	-0.59262	49.3	-3.0E-01	rgb(151,177,229)	1.9677	2,2
Nr1d1	Il22	0.96907	50.49	0.487	rgb(222,124,125)	1.9916	2,2
Nr1d1	Il23r	0.99203	50.58	0.578	rgb(223,107,108)	1.9934	None
Nr1d2	Il23r	0.96534	50.48	0.484	rgb(222,124,125)	1.9914	None
Rorc	Il23r	0.71599	50.21	0.208	rgb(219,177,178)	1.986	None
Vax2	Il23r	0.97747	50.54	0.536	rgb(223,115,116)	1.9926	2,2
Gli3	Il24	0.72044	50.23	0.227	rgb(220,174,174)	1.9864	2,2
Vdr	Il2rb	0.47794	48.32	0.323	rgb(221,155,156)	1.9481	2,2
Gli3	Il9	0.8701	50.37	0.366	rgb(221,147,148)	1.9892	2,2
Vdr	Il9	0.37995	47.37	0.367	rgb(221,147,148)	1.9291	None
Gli3	Ildr1	0.52037	49.13	0.129	rgb(218,192,193)	1.9643	2,2
Nr1d1	Impdh1	0.79083	50.3	0.299	rgb(220,160,161)	1.9878	2,2
Rora	Impdh1	-0.85925	50.36	-3.6E-01	rgb(138,169,231)	1.989	None
Nr1d1	Impg2	0.79685	50.29	0.285	rgb(220,162,163)	1.9876	None
Rora	Impg2	0.4163	48.16	0.234	rgb(220,172,173)	1.9449	None
Rorc	Impg2	0.68612	50.17	0.169	rgb(219,185,185)	1.9852	None
Vdr	Inha	0.66015	50.11	0.107	rgb(218,197,197)	1.984	None
Vax2	Inpp4a	0.95899	50.49	0.489	rgb(222,124,125)	1.9916	2,2
Nr1d1	Inpp5b	0.99924	50.75	0.749	rgb(225, 74, 75)	1.9968	2,2
Vdr	Inpp5b	0.58485	49.28	0.28	rgb(220,164,164)	1.9673	2,2
Rora	Ipcef1	-0.51766	49.12	-1.2E-01	rgb(191,201,222)	1.9641	None
Gli3	Ipmk	0.60762	49.33	0.328	rgb(221,154,155)	1.9683	None
Rora	Ispd	-0.076784	44.33	-3.3E-01	rgb(146,174,230)	1.8682	2,2
Rora	Itga3	-0.4393	48.22	-2.2E-01	rgb(170,189,225)	1.9461	None
Rorc	Itga3	0.58973	49.29	0.293	rgb(220,161,162)	1.9675	2,2
Vax2	Itga3	0.62828	49.41	0.412	rgb(222,138,139)	1.9699	2,2
Nr1d1	Itga5	0.022322	43.38	0.381	rgb(221,144,145)	1.8491	2,2
Rora	Itih5	0.63363	49.41	0.414	rgb(222,138,139)	1.9699	2,2
Vax2	Itpka	0.31412	47.15	0.147	rgb(219,189,189)	1.9247	2,2
Rora	Itsn1	-0.6256	49.38	-3.8E-01	rgb(134,166,232)	1.9693	2,2
Gli3	Iyd	0.5231	49.16	0.161	rgb(219,186,186)	1.9649	2,2
Nr1d2	Iyd	0.11375	45.15	0.146	rgb(219,189,189)	1.8846	2,2
Rora	Iyd	0.52659	49.17	0.169	rgb(219,185,185)	1.9651	2,2
Vax2	Iyd	0.71166	50.22	0.22	rgb(219,175,175)	1.9862	2,2
Vdr	Iyd	0.59262	49.3	0.296	rgb(220,160,161)	1.9677	2,2
Vax2	Jazf1	0.79083	50.3	0.298	rgb(220,160,161)	1.9878	2,2
Vdr	Jup	0.79083	50.3	0.298	rgb(220,160,161)	1.9878	2,2
Vax2	Kcnk10	0.15504	45.21	0.211	rgb(219,177,177)	1.8858	2,2
Rorc	Kcnk6	-0.68029	50.16	-1.6E-01	rgb(183,196,223)	1.985	2,2
Rora	Kcnmb4	0.1272	45.19	0.185	rgb(219,182,182)	1.8854	None
Rorc	Kcnmb4	0.98878	50.56	0.564	rgb(223,109,110)	1.993	None
Nr1d1	Kcnq2	0.66015	50.11	0.11	rgb(218,196,196)	1.984	None
Rora	Kctd12	-0.90766	50.39	-3.9E-01	rgb(132,165,232)	1.9896	None
Rora	Kctd21	0.3885	48.09	0.088	rgb(218,200,200)	1.9435	None
Vdr	Kctd21	0.61539	49.35	0.353	rgb(221,150,150)	1.9687	None
Gli3	Kctd7	0.24114	46.26	0.26	rgb(220,167,168)	1.9068	2,2
Nr1d2	Kdelc2	-0.10402	44.36	-3.6E-01	rgb(138,169,231)	1.8688	2,2
Rorc	Kif26b	-0.14038	45.23	-2.3E-01	rgb(168,187,226)	1.8862	2,2
Gli3	Klf2	-0.66711	50.13	-1.3E-01	rgb(188,199,222)	1.9844	None
Rorc	Klf2	-0.70766	50.2	-2.0E-01	rgb(174,191,225)	1.9858	2,2
Rorc	Klf3	-0.80319	50.31	-3.1E-01	rgb(150,176,229)	1.988	2,2
Gli3	Klrd1	0.077455	44.23	0.235	rgb(220,172,173)	1.8662	2,2
Gli3	Klre1	0.30382	47.11	0.111	rgb(218,196,196)	1.9239	2,2
Vdr	Klre1	0.0051239	44.07	0.067	rgb(218,204,204)	1.863	None
Rora	Krt16	-0.43719	48.24	-2.4E-01	rgb(165,185,226)	1.9465	2,2
Vax2	Krt18	0.025508	43.44	0.441	rgb(222,133,134)	1.8503	2,2
Rorc	Krt86	-0.32061	47.21	-2.1E-01	rgb(170,189,225)	1.9259	2,2
Vdr	Lax1	0.49176	48.38	0.376	rgb(221,145,146)	1.9493	2,2
Gli3	Lbp	0.21349	46.18	0.178	rgb(219,183,183)	1.9052	2,2
Vdr	Leprel4	0.91215	50.42	0.422	rgb(222,136,137)	1.9902	2,2
Vax2	Lgals3bp	0.23251	46.18	0.179	rgb(219,183,183)	1.9052	2,2
Gli3	Lgr4	0.65359	50.1	0.098	rgb(218,198,199)	1.9838	2,2
Vdr	Lhfp	0.88983	50.39	0.391	rgb(221,142,143)	1.9896	2,2
Rora	Lif	0.29206	47.13	0.128	rgb(218,192,193)	1.9243	2,2
Vdr	Lin54	0.66898	50.15	0.148	rgb(219,189,189)	1.9848	None
Vdr	Lingo3	0.32994	47.2	0.2	rgb(219,179,179)	1.9257	2,2
Rora	Lingo4	0.85925	50.36	0.358	rgb(221,149,149)	1.989	2,2
Rorc	Lingo4	0.99948	50.8	0.798	rgb(226, 64, 66)	1.9978	2,2
Gli3	Lpin2	-0.84818	50.35	-3.5E-01	rgb(141,171,230)	1.9888	2,2
Rora	Lpp	0.50868	49.12	0.121	rgb(218,194,194)	1.9641	None
Rorc	Lpp	0.80818	50.3	0.301	rgb(220,160,160)	1.9878	None
Vdr	Lrrc27	0.70389	50.21	0.21	rgb(219,177,177)	1.986	None
Rora	Lrrfip1	0.13302	45.14	0.137	rgb(219,191,191)	1.8844	None
Nr1d2	Lta	0.99203	50.58	0.581	rgb(223,106,107)	1.9934	2,2
Vax2	Ltb	0.1193	45.08	0.081	rgb(218,201,202)	1.8832	2,2
Nr1d1	Ltb4r1	0.12273	45.18	0.181	rgb(219,182,183)	1.8852	2,2
Rora	Ltb4r1	0.12005	45.17	0.174	rgb(219,184,184)	1.885	2,2
Rorc	Ltb4r1	0.48565	48.39	0.385	rgb(221,143,144)	1.9495	2,2
Vax2	Ltb4r1	0.84818	50.35	0.349	rgb(221,150,151)	1.9888	2,2
Nr1d1	Lum	0.66342	50.12	0.116	rgb(218,195,195)	1.9842	None
Nr1d2	Lum	-0.06812	44.2	-2.0E-01	rgb(173,190,225)	1.8656	None
Vax2	Lyl1	0.50028	48.44	0.444	rgb(222,132,133)	1.9505	2,2
Rora	Lypd6b	-0.89963	50.4	-4.0E-01	rgb(131,165,232)	1.9898	None
Rorc	Lypd6b	-0.37015	47.32	-3.2E-01	rgb(148,175,229)	1.9281	2,2
Rora	Lysmd4	-0.056363	44.16	-1.6E-01	rgb(182,196,223)	1.8648	None
Vax2	Lzts1	0.92016	50.43	0.43	rgb(222,135,136)	1.9904	2,2
Vdr	M6pr	-0.24304	46.21	-2.1E-01	rgb(171,189,225)	1.9058	2,2
Vax2	Mab21l2	0.88983	50.39	0.392	rgb(221,142,143)	1.9896	2,2
Nr1d2	Maf	0.25141	46.29	0.292	rgb(220,161,162)	1.9074	2,2
Rorc	Maf	0.74841	50.26	0.257	rgb(220,168,168)	1.987	2,2
Rorc	Maoa	-0.33197	47.24	-2.4E-01	rgb(165,185,226)	1.9265	2,2
Vax2	Map3k14	-0.09905	45.09	-9.3E-02	rgb(197,205,221)	1.8834	2,2
Nr1d1	Mapk14	0.64444	49.54	0.543	rgb(223,113,114)	1.9726	2,2
Vax2	Mapk14	0.23935	46.2	0.203	rgb(219,178,179)	1.9056	2,2
Vdr	Mapk14	0.062549	44.18	0.185	rgb(219,182,182)	1.8652	2,2
Vdr	Mapk3	0.18189	46.02	0.015	rgb(217,214,214)	1.902	2,2
Vax2	Mapk8ip1	0.1272	45.19	0.191	rgb(219,181,181)	1.8854	2,2
Rorc	Mapkbp1	0.39495	48.05	0.05	rgb(218,208,208)	1.9427	None
Rora	Marveld1	0.85362	50.34	0.338	rgb(221,152,153)	1.9886	2,2
Vax2	Marveld1	0.80319	50.31	0.307	rgb(220,158,159)	1.988	2,2
Vdr	Marveld1	0.30665	47.12	0.121	rgb(218,194,194)	1.9241	2,2
Nr1d1	Mbp	-0.70766	50.2	-2.0E-01	rgb(173,190,225)	1.9858	None
Vdr	Mbp	-0.31412	47.15	-1.5E-01	rgb(184,197,223)	1.9247	None
Gli3	Mbtd1	-0.9038	50.41	-4.1E-01	rgb(127,162,233)	1.99	None
Nr1d1	Mc2r	0.64541	49.58	0.584	rgb(223,105,107)	1.9734	2,2
Rorc	Mc2r	0.0017701	44.04	0.04	rgb(217,209,210)	1.8624	2,2
Vax2	Mc2r	0.40935	48.14	0.135	rgb(218,191,191)	1.9445	2,2
Rora	Mctp1	0.78502	50.28	0.277	rgb(220,164,165)	1.9874	None
Rora	Meis2	0.18625	46.06	0.06	rgb(218,206,206)	1.9028	2,2
Gli3	Met	0.59262	49.3	0.298	rgb(220,160,161)	1.9677	2,2
Gli3	Mical1	0.027091	44.16	0.161	rgb(219,186,187)	1.8648	None
Nr1d2	Mical1	0.064263	44.27	0.273	rgb(220,165,165)	1.867	2,2
Vax2	Mir130b	0.72458	50.22	0.217	rgb(219,176,176)	1.9862	None
Rora	Mitf	0.23415	46.24	0.241	rgb(220,171,172)	1.9064	None
Rorc	Mitf	0.50328	49.09	0.093	rgb(218,199,199)	1.9635	None
Vax2	Mitf	0.98446	50.57	0.567	rgb(223,109,110)	1.9932	None
Vax2	Mlf1	0.013099	44.11	0.114	rgb(218,195,195)	1.8638	2,2
Rora	Mmp20	0.19314	46.11	0.114	rgb(218,195,195)	1.9038	None
Vax2	Mmp7	-0.59463	49.3	-3.0E-01	rgb(152,177,228)	1.9677	2,2
Nr1d1	Mpdu1	-0.4351	48.21	-2.1E-01	rgb(172,189,225)	1.9459	None
Vax2	Mpp3	0.79083	50.3	0.3	rgb(220,160,160)	1.9878	2,2
Rorc	Mpzl2	-0.59901	49.31	-3.1E-01	rgb(151,177,229)	1.9679	2,2
Nr1d1	Mtmr7	0.10796	45.13	0.126	rgb(218,193,193)	1.8842	None
Vax2	Myb	0.79083	50.3	0.299	rgb(220,160,161)	1.9878	2,2
Nr1d2	Myh10	-0.22432	46.21	-2.1E-01	rgb(171,189,225)	1.9058	2,2
Rorc	Myo10	0.74317	50.24	0.239	rgb(220,171,172)	1.9866	2,2
Nr1d2	Myo1f	0.1272	45.19	0.189	rgb(219,181,181)	1.8854	2,2
Rora	Myo1f	0.71599	50.21	0.214	rgb(219,176,177)	1.986	None
Vax2	Myo1f	0.99134	50.61	0.606	rgb(224,101,103)	1.994	2,2
Rora	Myo1h	0.61714	49.36	0.362	rgb(221,148,149)	1.9689	2,2
Vax2	Myo3b	-0.95899	50.49	-4.9E-01	rgb(111,153,236)	1.9916	None
Gli3	Myof	0.71166	50.22	0.223	rgb(219,174,175)	1.9862	2,2
Vax2	Myof	0.23598	46.19	0.186	rgb(219,181,182)	1.9054	2,2
Vax2	Nav2	0.71166	50.22	0.223	rgb(219,174,175)	1.9862	2,2
Vdr	Nbl1	-0.24304	46.21	-2.1E-01	rgb(172,190,225)	1.9058	2,2
Vax2	Ncam1	0.79083	50.3	0.299	rgb(220,160,161)	1.9878	2,2
Gli3	Ncf1	-0.56413	49.24	-2.4E-01	rgb(164,185,226)	1.9665	None
Rora	Ncf1	-0.17818	45.29	-2.9E-01	rgb(153,178,228)	1.8874	2,2
Rorc	Ncf1	-0.68612	50.17	-1.7E-01	rgb(180,195,223)	1.9852	2,2
Vdr	Ncs1	0.97582	50.51	0.508	rgb(223,120,121)	1.992	None
Nr1d1	Ndst1	0.2562	46.31	0.306	rgb(220,159,159)	1.9078	2,2
Rora	Ndst1	0.79685	50.29	0.288	rgb(220,162,163)	1.9876	2,2
Vax2	Ndst1	0.94746	50.47	0.469	rgb(222,127,128)	1.9912	None
Nr1d1	Nebl	0.94429	50.44	0.443	rgb(222,132,133)	1.9906	None
Rorc	Nebl	0.91215	50.42	0.424	rgb(222,136,137)	1.9902	None
Vax2	Nebl	0.99134	50.61	0.613	rgb(224,100,101)	1.994	2,2
Rora	Nes	-0.59721	49.31	-3.1E-01	rgb(149,176,229)	1.9679	2,2
Nr1d2	Neurl1b	0.48565	48.39	0.385	rgb(221,143,144)	1.9495	2,2
Vdr	Neurl3	0.96907	50.49	0.488	rgb(222,124,125)	1.9916	None
Nr1d2	Nfil3	-0.070635	44.21	-2.1E-01	rgb(171,189,225)	1.8658	None
Gli3	Nhs	0.9744	50.53	0.534	rgb(223,115,116)	1.9924	2,2
Nr1d1	Ninj1	0.67265	50.16	0.159	rgb(219,187,187)	1.985	None
Nr1d2	Ninj1	0.02057	44.14	0.142	rgb(219,190,190)	1.8644	None
Rora	Nkd2	-0.1746	45.38	-3.8E-01	rgb(134,166,232)	1.8892	2,2
Gli3	Nkx3-1	0.71166	50.22	0.221	rgb(219,175,175)	1.9862	2,2
Rora	Nlrc3	0.78502	50.28	0.279	rgb(220,164,164)	1.9874	2,2
Rorc	Nlrp3	0.33982	47.26	0.264	rgb(220,167,167)	1.9269	2,2
Vdr	Npas2	0.84818	50.35	0.353	rgb(221,150,150)	1.9888	2,2
Vdr	Nphp3	0.56663	49.25	0.247	rgb(220,170,170)	1.9667	None
Gli3	Npr3	0.25733	46.25	0.248	rgb(220,170,170)	1.9066	2,2
Vax2	Npr3	-0.34515	47.24	-2.4E-01	rgb(164,185,226)	1.9265	2,2
Vax2	Nr4a3	-0.71599	50.21	-2.1E-01	rgb(171,189,225)	1.986	2,2
Vax2	Nrg1	0.30145	47.16	0.162	rgb(219,186,186)	1.9249	2,2
Rora	Nrgn	0.93072	50.42	0.424	rgb(222,136,137)	1.9902	2,2
Rora	Nrip3	-0.023104	44.15	-1.5E-01	rgb(185,198,223)	1.8646	2,2
Gli3	Nrp2	-0.68996	50.19	-2.9E-01	rgb(154,179,228)	1.9856	2,2
Nr1d1	Nsf	0.79685	50.29	0.291	rgb(220,161,162)	1.9876	2,2
Rorc	Nsf	0.9341	50.45	0.45	rgb(222,131,132)	1.9908	2,2
Vdr	Nsf	0.70389	50.21	0.211	rgb(219,177,177)	1.986	2,2
Vax2	Nsun6	0.16698	45.25	0.251	rgb(220,169,170)	1.8866	None
Rora	Nt5e	0.92016	50.43	0.431	rgb(222,135,135)	1.9904	None
Rora	Nucks1	-0.4112	48.18	-1.8E-01	rgb(178,194,224)	1.9453	2,2
Vax2	Nupr1	0.27123	46.3	0.302	rgb(220,159,160)	1.9076	2,2
Nr1d1	Nxf7	0.22743	46.22	0.22	rgb(219,175,175)	1.906	2,2
Vax2	Nxf7	0.69659	50.2	0.199	rgb(219,179,179)	1.9858	2,2
Vax2	Nynrin	0.056363	44.16	0.157	rgb(219,187,187)	1.8648	2,2
Vdr	Nynrin	0.67265	50.16	0.156	rgb(219,187,188)	1.985	2,2
Rorc	Oaz3	0.72044	50.23	0.231	rgb(220,173,173)	1.9864	2,2
Vdr	Obsl1	0.66169	50.13	0.127	rgb(218,193,193)	1.9844	None
Vax2	Ocrl	0.4003	48.1	0.104	rgb(218,197,197)	1.9437	2,2
Vax2	Olfm1	0.61539	49.35	0.347	rgb(221,151,151)	1.9687	2,2
Nr1d1	Olfr175-ps1	0.74317	50.24	0.243	rgb(220,171,171)	1.9866	None
Rora	Olfr175-ps1	0.80818	50.3	0.302	rgb(220,159,160)	1.9878	None
Nr1d1	Olfr525	0.84261	50.33	0.334	rgb(221,153,154)	1.9884	2,2
Vax2	Olfr525	0.68306	50.18	0.177	rgb(219,183,184)	1.9854	None
Rora	Olfr527	0.19745	46.13	0.128	rgb(218,192,193)	1.9042	2,2
Vax2	Olfr527	0.5368	49.18	0.184	rgb(219,182,182)	1.9653	None
Nr1d1	Olfr536	0.73354	50.23	0.231	rgb(220,173,173)	1.9864	2,2
Nr1d1	Osbpl2	0.76378	50.26	0.261	rgb(220,167,168)	1.987	None
Vdr	Ostf1	0.38299	47.39	0.393	rgb(221,142,143)	1.9295	None
Vax2	Ostn	0.5346	49.19	0.195	rgb(219,180,180)	1.9655	None
Rorc	Otud1	-0.10689	44.39	-3.9E-01	rgb(133,166,232)	1.8694	2,2
Gli3	P2rx7	0.9158	50.4	0.398	rgb(221,141,142)	1.9898	2,2
Vdr	P2rx7	0.34172	47.23	0.228	rgb(220,173,174)	1.9263	2,2
Rorc	Pacsin1	-0.32789	47.23	-2.3E-01	rgb(167,186,226)	1.9263	2,2
Rora	Padi2	0.83091	50.32	0.322	rgb(221,156,156)	1.9882	None
Nr1d2	Paqr8	0.68612	50.17	0.167	rgb(219,185,185)	1.9852	2,2
Vax2	Paqr8	0.4393	48.22	0.222	rgb(219,175,175)	1.9461	2,2
Vdr	Paqr8	0.31412	47.15	0.146	rgb(219,189,189)	1.9247	2,2
Rora	Pard3	-0.19188	46.1	-1.0E-01	rgb(195,204,221)	1.9036	None
Rora	Pcmt1	-0.13201	45.13	-1.3E-01	rgb(189,200,222)	1.8842	2,2
Rora	Pdcd1	0.38299	47.39	0.386	rgb(221,143,144)	1.9295	None
Gli3	Pde1a	0.44315	48.23	0.228	rgb(220,173,174)	1.9463	2,2
Vax2	Pde6d	0.91215	50.42	0.423	rgb(222,136,137)	1.9902	2,2
Vax2	Pdlim4	-0.29486	47.14	-1.4E-01	rgb(186,198,222)	1.9245	2,2
Rora	Pdxp	0.70028	50.19	0.187	rgb(219,181,182)	1.9856	2,2
Gli3	Peli2	0.80319	50.31	0.309	rgb(220,158,159)	1.988	2,2
Rora	Perp	-0.33197	47.24	-2.4E-01	rgb(165,185,226)	1.9265	2,2
Vax2	Perp	0.92346	50.41	0.411	rgb(222,139,139)	1.99	2,2
Vax2	Pgf	0.26574	46.36	0.359	rgb(221,148,149)	1.9088	2,2
Rorc	Pglyrp1	-0.2308	46.23	-2.3E-01	rgb(166,186,226)	1.9062	2,2
Vdr	Phf6	-0.87479	50.38	-3.8E-01	rgb(134,167,232)	1.9894	2,2
Vdr	Phldb1	0.61714	49.36	0.359	rgb(221,148,149)	1.9689	2,2
Rorc	Pigr	-0.29814	47.15	-1.5E-01	rgb(185,198,223)	1.9247	2,2
Vdr	Pigr	0.38146	47.38	0.384	rgb(221,144,144)	1.9293	2,2
Nr1d2	Pik3r6	0.2787	47.05	0.05	rgb(218,207,207)	1.9227	None
Rora	Pkhd1	0.84261	50.33	0.327	rgb(221,155,155)	1.9884	2,2
Nr1d1	Pkp3	0.98718	50.55	0.555	rgb(223,111,112)	1.9928	None
Vax2	Plac8	-0.09646	44.31	-3.1E-01	rgb(151,177,229)	1.8678	2,2
Vax2	Plagl1	-0.59721	49.31	-3.1E-01	rgb(150,176,229)	1.9679	2,2
Rora	Plce1	0.55616	49.23	0.228	rgb(220,173,174)	1.9663	None
Vax2	Plekhf1	0.95327	50.48	0.477	rgb(222,126,127)	1.9914	None
Vdr	Plekhf1	0.30382	47.11	0.112	rgb(218,196,196)	1.9239	2,2
Rora	Plekhg5	0.25305	46.3	0.301	rgb(220,160,160)	1.9076	2,2
Vdr	Plod2	0.73808	50.25	0.248	rgb(220,170,170)	1.9868	None
Vax2	Pltp	0.18468	46.05	0.051	rgb(218,207,207)	1.9026	2,2
Gli3	Pml	0.35286	47.26	0.262	rgb(220,167,168)	1.9269	2,2
Vax2	Podnl1	0.92016	50.43	0.431	rgb(222,135,136)	1.9904	2,2
Rora	Ppip5k2	-0.37015	47.32	-3.2E-01	rgb(148,175,229)	1.9281	None
Nr1d1	Ppm1k	-0.43018	48.2	-2.0E-01	rgb(174,191,224)	1.9457	None
Gli3	Ppp1r14c	0.35092	47.29	0.293	rgb(220,161,162)	1.9275	2,2
