TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Satb1	0.96335	50.5	0.5	rgb(222,122,123)	1.9918	2,2
Hif3a	Satb1	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
C030039L03Rik	Sav1	0.5746	49.26	0.255	rgb(220,168,169)	1.9669	2,2
Hif1a	Sav1	0.99421	50.6	0.604	rgb(224,102,103)	1.9938	2,2
C030039L03Rik	Scrt1	0.27632	46.32	0.316	rgb(220,157,157)	1.908	2,2
Hif1a	Scrt1	0.46892	48.32	0.315	rgb(220,157,157)	1.9481	2,2
Hif1a	Selenbp1	0.98023	50.52	0.525	rgb(223,117,118)	1.9922	2,2
Hif3a	Selenbp1	0.76948	50.28	0.28	rgb(220,164,164)	1.9874	2,2
C030039L03Rik	Serpine1	0.13302	45.14	0.14	rgb(219,190,191)	1.8844	2,2
Hif1a	Serpine1	0.1272	45.19	0.191	rgb(219,181,181)	1.8854	2,2
Hif3a	Serpine1	0.098099	44.32	0.319	rgb(221,156,157)	1.868	2,2
Hif1a	Sertad1	0.99203	50.58	0.578	rgb(223,107,108)	1.9934	2,2
Hif3a	Sertad1	0.3049	47.17	0.17	rgb(219,184,185)	1.9251	None
Hif3a	Siah1a	-0.25437	46.24	-2.4E-01	rgb(165,185,226)	1.9064	2,2
Zfp112	Siah1a	0.19965	45.48	0.576	rgb(223,107,108)	1.8912	2,2
Hif1a	Slc2a1	0.99974	50.82	0.817	rgb(226, 61, 63)	1.9982	2,2
Hif3a	Slc2a1	0.5746	49.26	0.265	rgb(220,166,167)	1.9669	2,2
Kdm5b	Slc2a1	0.79083	50.3	0.302	rgb(220,159,160)	1.9878	2,2
Zfp112	Slc2a1	-0.80319	50.31	-3.1E-01	rgb(149,176,229)	1.988	2,2
Hif1a	Slc2a3	0.99884	50.72	0.723	rgb(225, 79, 80)	1.9962	2,2
Hif3a	Slc2a3	0.82549	50.33	0.332	rgb(221,154,154)	1.9884	2,2
Kdm5b	Slc2a3	0.92016	50.43	0.432	rgb(222,134,135)	1.9904	2,2
Zfp112	Slc2a3	-0.91215	50.42	-4.2E-01	rgb(125,161,233)	1.9902	2,2
Heyl	Slc41a2	-0.18079	45.3	-3.0E-01	rgb(152,178,228)	1.8876	2,2
Hif1a	Slc41a2	0.84261	50.33	0.334	rgb(221,153,154)	1.9884	2,2
C030039L03Rik	Smtnl2	0.66169	50.13	0.134	rgb(218,191,192)	1.9844	2,2
Heyl	Smtnl2	0.87479	50.36	0.361	rgb(221,148,149)	1.989	2,2
Hif1a	Smtnl2	0.99937	50.76	0.758	rgb(225, 72, 74)	1.997	2,2
Hif3a	Smtnl2	0.78001	50.29	0.294	rgb(220,161,161)	1.9876	2,2
Kdm5b	Smtnl2	0.83719	50.34	0.338	rgb(221,152,153)	1.9886	2,2
Zfp112	Smtnl2	-0.92016	50.43	-4.3E-01	rgb(124,160,233)	1.9904	2,2
Hif1a	Snapc1	0.48219	48.37	0.372	rgb(221,146,147)	1.9491	2,2
Kdm5b	Snapc1	0.02057	44.14	0.199	rgb(219,179,179)	1.8644	2,2
C030039L03Rik	Sncb	0.10402	44.36	0.364	rgb(221,148,148)	1.8688	2,2
Hif1a	Sncb	0.70028	50.19	0.189	rgb(219,181,181)	1.9856	2,2
Hif1a	Sp9	0.075834	44.32	0.322	rgb(221,155,156)	1.868	2,2
Hif3a	Sp9	0.49007	48.37	0.369	rgb(221,146,147)	1.9491	2,2
Heyl	Spn	0.74317	50.24	0.236	rgb(220,172,172)	1.9866	2,2
Kdm5b	Spn	0.074176	44.22	0.223	rgb(219,174,175)	1.866	2,2
Hif1a	Stc1	0.98023	50.52	0.519	rgb(223,118,119)	1.9922	2,2
Hif3a	Stc1	0.95327	50.48	0.484	rgb(222,125,126)	1.9914	2,2
Hif1a	Stc2	0.39596	48.13	0.125	rgb(218,193,193)	1.9443	2,2
Hif3a	Stc2	0.79083	50.3	0.295	rgb(220,161,161)	1.9878	2,2
C030039L03Rik	Sult4a1	0.73354	50.23	0.463	rgb(222,129,129)	1.9864	2,2
Heyl	Sult4a1	0.51155	49.13	0.128	rgb(218,193,193)	1.9643	2,2
Hif1a	Syce2	0.83091	50.32	0.318	rgb(220,156,157)	1.9882	2,2
Hif3a	Syce2	0.91215	50.42	0.424	rgb(222,136,137)	1.9902	2,2
Hif1a	Syt5	0.18468	46.05	0.047	rgb(218,208,208)	1.9026	2,2
Zfp112	Syt5	-0.083454	44.25	-2.5E-01	rgb(162,184,227)	1.8666	2,2
Heyl	Tapbpl	0.0074157	44.08	0.082	rgb(218,201,201)	1.8632	2,2
Kdm5b	Tapbpl	0.24613	46.22	0.218	rgb(219,175,176)	1.906	2,2
Hif1a	Trim14	0.78502	50.28	0.277	rgb(220,164,165)	1.9874	None
Hif3a	Trim14	-0.83091	50.32	-3.2E-01	rgb(147,174,229)	1.9882	2,2
C030039L03Rik	Tro	0.63579	49.46	0.458	rgb(222,129,130)	1.9709	2,2
Hif1a	Tro	0.21679	46.19	0.185	rgb(219,182,182)	1.9054	2,2
Hif1a	Vdac1	0.74317	50.24	0.242	rgb(220,171,171)	1.9866	2,2
Zfp112	Vdac1	-0.1733	45.27	-2.7E-01	rgb(157,181,227)	1.887	2,2
Hif1a	Vegfa	0.86486	50.35	0.351	rgb(221,150,151)	1.9888	2,2
Hif3a	Vegfa	0.96335	50.5	0.495	rgb(222,122,123)	1.9918	2,2
Kdm5b	Vegfa	0.93795	50.43	0.425	rgb(222,136,137)	1.9904	2,2
C030039L03Rik	Vldlr	0.72884	50.24	0.235	rgb(220,172,173)	1.9866	2,2
Hif1a	Vldlr	0.74317	50.24	0.243	rgb(220,171,171)	1.9866	2,2
Hif3a	Vldlr	0.9038	50.41	0.408	rgb(221,139,140)	1.99	2,2
Kdm5b	Vldlr	0.83091	50.32	0.322	rgb(221,155,156)	1.9882	2,2
Hif1a	Wdr54	0.73354	50.23	0.228	rgb(220,173,174)	1.9864	2,2
Hif3a	Wdr54	0.92715	50.44	0.441	rgb(222,133,134)	1.9906	2,2
C030039L03Rik	Zfp395	0.68996	50.19	0.192	rgb(219,180,181)	1.9856	2,2
Hif1a	Zfp395	0.98541	50.54	0.543	rgb(223,113,114)	1.9926	None
Hif3a	Zfp395	0.9788	50.55	0.553	rgb(223,111,112)	1.9928	2,2
