TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Vax2	Gcnt2	0.8701	50.37	0.367	rgb(221,147,148)	1.9892	2,2
Nr1d1	Gja3	0.55362	49.22	0.219	rgb(219,175,176)	1.9661	2,2
Vax2	Gja3	0.13611	45.15	0.146	rgb(219,189,189)	1.8846	2,2
Gli3	Gja5	0.84818	50.35	0.352	rgb(221,150,150)	1.9888	2,2
Rorc	Gja5	0.72458	50.22	0.218	rgb(219,175,176)	1.9862	2,2
Vax2	Gja5	0.85925	50.36	0.359	rgb(221,148,149)	1.989	2,2
Nr1d1	Glis1	0.79083	50.3	0.302	rgb(220,159,160)	1.9878	None
Nr1d2	Glis1	0.78502	50.28	0.284	rgb(220,163,163)	1.9874	None
Rora	Glis1	0.56083	49.24	0.238	rgb(220,172,172)	1.9665	None
Rorc	Glis1	-0.64679	50.02	-1.6E-02	rgb(213,215,218)	1.9822	None
Vax2	Glis1	0.57921	49.27	0.273	rgb(220,165,165)	1.9671	2,2
Rora	Gm6225	0.78001	50.29	0.291	rgb(220,161,162)	1.9876	None
Rorc	Gm6225	0.67514	50.15	0.147	rgb(219,189,189)	1.9848	None
Rora	Gpr65	0.81418	50.32	0.321	rgb(221,156,156)	1.9882	2,2
Vdr	Gpr65	0.43719	48.24	0.238	rgb(220,171,172)	1.9465	None
Rora	Gucy1a3	0.73354	50.23	0.229	rgb(220,173,174)	1.9864	2,2
Vax2	Gucy1a3	0.54826	49.21	0.214	rgb(219,176,177)	1.9659	2,2
Vdr	Gucy1a3	-0.58485	49.28	-2.8E-01	rgb(156,180,228)	1.9673	None
Nr1d1	Hbs1l	-0.52521	49.15	-1.5E-01	rgb(185,198,223)	1.9647	None
Rora	Hbs1l	-0.33399	47.21	-2.1E-01	rgb(172,190,225)	1.9259	None
Vdr	Hbs1l	-0.31558	47.2	-2.0E-01	rgb(175,191,224)	1.9257	2,2
Rora	Hdc	-0.76948	50.28	-2.8E-01	rgb(155,179,228)	1.9874	2,2
Vdr	Hdc	-0.49093	48.43	-4.3E-01	rgb(123,160,233)	1.9503	2,2
Nr1d1	Ikzf4	0.43018	48.2	0.204	rgb(219,178,178)	1.9457	None
Nr1d2	Ikzf4	0.75361	50.25	0.247	rgb(220,170,170)	1.9868	None
Gli3	Il17a	0.23415	46.24	0.24	rgb(220,171,172)	1.9064	2,2
Nr1d1	Il17a	0.1272	45.19	0.195	rgb(219,180,180)	1.8854	2,2
Rora	Il17a	0.52659	49.17	0.173	rgb(219,184,184)	1.9651	None
Rorc	Il17a	0.86486	50.35	0.35	rgb(221,150,151)	1.9888	None
Vax2	Il17a	0.9788	50.55	0.551	rgb(223,112,113)	1.9928	2,2
Vdr	Il17a	0.85925	50.36	0.36	rgb(221,148,149)	1.989	2,2
Gli3	Il17f	0.43261	48.23	0.234	rgb(220,172,173)	1.9463	None
Nr1d1	Il17f	0.67514	50.15	0.149	rgb(219,188,189)	1.9848	None
Nr1d2	Il17f	0.99061	50.57	0.571	rgb(223,108,109)	1.9932	None
Rorc	Il17f	0.79083	50.3	0.303	rgb(220,159,160)	1.9878	2,2
Vax2	Il17f	0.44697	48.24	0.236	rgb(220,172,172)	1.9465	2,2
Vdr	Il17f	0.81418	50.32	0.324	rgb(221,155,156)	1.9882	2,2
Gli3	Il17re	0.69311	50.18	0.18	rgb(219,183,183)	1.9854	2,2
Nr1d1	Il17re	0.95012	50.45	0.447	rgb(222,132,133)	1.9908	2,2
Nr1d2	Il17re	0.56663	49.25	0.247	rgb(220,170,170)	1.9667	2,2
Rora	Il17re	0.81973	50.31	0.306	rgb(220,159,159)	1.988	2,2
Rorc	Il17re	0.83719	50.34	0.335	rgb(221,153,154)	1.9886	2,2
Vax2	Il17re	0.99566	50.66	0.658	rgb(224, 91, 93)	1.995	2,2
Vdr	Il17re	0.67753	50.17	0.172	rgb(219,184,184)	1.9852	2,2
Nr1d1	Il1r1	0.83719	50.34	0.34	rgb(221,152,153)	1.9886	None
Nr1d2	Il1r1	0.67514	50.15	0.154	rgb(219,188,188)	1.9848	None
Rorc	Il1r1	0.89963	50.4	0.403	rgb(221,140,141)	1.9898	2,2
Gli3	Il1rn	0.22305	46.15	0.149	rgb(219,188,189)	1.9046	2,2
Vax2	Il1rn	-0.59262	49.3	-3.0E-01	rgb(151,177,229)	1.9677	2,2
Nr1d1	Il23r	0.99203	50.58	0.578	rgb(223,107,108)	1.9934	None
Nr1d2	Il23r	0.96534	50.48	0.484	rgb(222,124,125)	1.9914	None
Rorc	Il23r	0.71599	50.21	0.208	rgb(219,177,178)	1.986	None
Vax2	Il23r	0.97747	50.54	0.536	rgb(223,115,116)	1.9926	2,2
Gli3	Il9	0.8701	50.37	0.366	rgb(221,147,148)	1.9892	2,2
Vdr	Il9	0.37995	47.37	0.367	rgb(221,147,148)	1.9291	None
Nr1d1	Impdh1	0.79083	50.3	0.299	rgb(220,160,161)	1.9878	2,2
Rora	Impdh1	-0.85925	50.36	-3.6E-01	rgb(138,169,231)	1.989	None
Nr1d1	Impg2	0.79685	50.29	0.285	rgb(220,162,163)	1.9876	None
Rora	Impg2	0.4163	48.16	0.234	rgb(220,172,173)	1.9449	None
Rorc	Impg2	0.68612	50.17	0.169	rgb(219,185,185)	1.9852	None
Nr1d1	Inpp5b	0.99924	50.75	0.749	rgb(225, 74, 75)	1.9968	2,2
Vdr	Inpp5b	0.58485	49.28	0.28	rgb(220,164,164)	1.9673	2,2
Rora	Itga3	-0.4393	48.22	-2.2E-01	rgb(170,189,225)	1.9461	None
Rorc	Itga3	0.58973	49.29	0.293	rgb(220,161,162)	1.9675	2,2
Vax2	Itga3	0.62828	49.41	0.412	rgb(222,138,139)	1.9699	2,2
Gli3	Iyd	0.5231	49.16	0.161	rgb(219,186,186)	1.9649	2,2
Nr1d2	Iyd	0.11375	45.15	0.146	rgb(219,189,189)	1.8846	2,2
Rora	Iyd	0.52659	49.17	0.169	rgb(219,185,185)	1.9651	2,2
Vax2	Iyd	0.71166	50.22	0.22	rgb(219,175,175)	1.9862	2,2
Vdr	Iyd	0.59262	49.3	0.296	rgb(220,160,161)	1.9677	2,2
Rora	Kcnmb4	0.1272	45.19	0.185	rgb(219,182,182)	1.8854	None
Rorc	Kcnmb4	0.98878	50.56	0.564	rgb(223,109,110)	1.993	None
Rora	Kctd21	0.3885	48.09	0.088	rgb(218,200,200)	1.9435	None
Vdr	Kctd21	0.61539	49.35	0.353	rgb(221,150,150)	1.9687	None
Gli3	Klf2	-0.66711	50.13	-1.3E-01	rgb(188,199,222)	1.9844	None
Rorc	Klf2	-0.70766	50.2	-2.0E-01	rgb(174,191,225)	1.9858	2,2
Gli3	Klre1	0.30382	47.11	0.111	rgb(218,196,196)	1.9239	2,2
Vdr	Klre1	0.0051239	44.07	0.067	rgb(218,204,204)	1.863	None
Rora	Lingo4	0.85925	50.36	0.358	rgb(221,149,149)	1.989	2,2
Rorc	Lingo4	0.99948	50.8	0.798	rgb(226, 64, 66)	1.9978	2,2
Rora	Lpp	0.50868	49.12	0.121	rgb(218,194,194)	1.9641	None
Rorc	Lpp	0.80818	50.3	0.301	rgb(220,160,160)	1.9878	None
Nr1d1	Ltb4r1	0.12273	45.18	0.181	rgb(219,182,183)	1.8852	2,2
Rora	Ltb4r1	0.12005	45.17	0.174	rgb(219,184,184)	1.885	2,2
Rorc	Ltb4r1	0.48565	48.39	0.385	rgb(221,143,144)	1.9495	2,2
Vax2	Ltb4r1	0.84818	50.35	0.349	rgb(221,150,151)	1.9888	2,2
Nr1d1	Lum	0.66342	50.12	0.116	rgb(218,195,195)	1.9842	None
Nr1d2	Lum	-0.06812	44.2	-2.0E-01	rgb(173,190,225)	1.8656	None
Rora	Lypd6b	-0.89963	50.4	-4.0E-01	rgb(131,165,232)	1.9898	None
Rorc	Lypd6b	-0.37015	47.32	-3.2E-01	rgb(148,175,229)	1.9281	2,2
Nr1d2	Maf	0.25141	46.29	0.292	rgb(220,161,162)	1.9074	2,2
Rorc	Maf	0.74841	50.26	0.257	rgb(220,168,168)	1.987	2,2
Nr1d1	Mapk14	0.64444	49.54	0.543	rgb(223,113,114)	1.9726	2,2
Vax2	Mapk14	0.23935	46.2	0.203	rgb(219,178,179)	1.9056	2,2
Vdr	Mapk14	0.062549	44.18	0.185	rgb(219,182,182)	1.8652	2,2
Rora	Marveld1	0.85362	50.34	0.338	rgb(221,152,153)	1.9886	2,2
Vax2	Marveld1	0.80319	50.31	0.307	rgb(220,158,159)	1.988	2,2
Vdr	Marveld1	0.30665	47.12	0.121	rgb(218,194,194)	1.9241	2,2
Nr1d1	Mbp	-0.70766	50.2	-2.0E-01	rgb(173,190,225)	1.9858	None
Vdr	Mbp	-0.31412	47.15	-1.5E-01	rgb(184,197,223)	1.9247	None
Nr1d1	Mc2r	0.64541	49.58	0.584	rgb(223,105,107)	1.9734	2,2
Rorc	Mc2r	0.0017701	44.04	0.04	rgb(217,209,210)	1.8624	2,2
Vax2	Mc2r	0.40935	48.14	0.135	rgb(218,191,191)	1.9445	2,2
Gli3	Mical1	0.027091	44.16	0.161	rgb(219,186,187)	1.8648	None
Nr1d2	Mical1	0.064263	44.27	0.273	rgb(220,165,165)	1.867	2,2
Rora	Mitf	0.23415	46.24	0.241	rgb(220,171,172)	1.9064	None
Rorc	Mitf	0.50328	49.09	0.093	rgb(218,199,199)	1.9635	None
Vax2	Mitf	0.98446	50.57	0.567	rgb(223,109,110)	1.9932	None
Nr1d2	Myo1f	0.1272	45.19	0.189	rgb(219,181,181)	1.8854	2,2
Rora	Myo1f	0.71599	50.21	0.214	rgb(219,176,177)	1.986	None
Vax2	Myo1f	0.99134	50.61	0.606	rgb(224,101,103)	1.994	2,2
Gli3	Myof	0.71166	50.22	0.223	rgb(219,174,175)	1.9862	2,2
Vax2	Myof	0.23598	46.19	0.186	rgb(219,181,182)	1.9054	2,2
Gli3	Ncf1	-0.56413	49.24	-2.4E-01	rgb(164,185,226)	1.9665	None
Rora	Ncf1	-0.17818	45.29	-2.9E-01	rgb(153,178,228)	1.8874	2,2
Rorc	Ncf1	-0.68612	50.17	-1.7E-01	rgb(180,195,223)	1.9852	2,2
Nr1d1	Ndst1	0.2562	46.31	0.306	rgb(220,159,159)	1.9078	2,2
Rora	Ndst1	0.79685	50.29	0.288	rgb(220,162,163)	1.9876	2,2
Vax2	Ndst1	0.94746	50.47	0.469	rgb(222,127,128)	1.9912	None
Nr1d1	Nebl	0.94429	50.44	0.443	rgb(222,132,133)	1.9906	None
Rorc	Nebl	0.91215	50.42	0.424	rgb(222,136,137)	1.9902	None
Vax2	Nebl	0.99134	50.61	0.613	rgb(224,100,101)	1.994	2,2
Nr1d1	Ninj1	0.67265	50.16	0.159	rgb(219,187,187)	1.985	None
Nr1d2	Ninj1	0.02057	44.14	0.142	rgb(219,190,190)	1.8644	None
Gli3	Npr3	0.25733	46.25	0.248	rgb(220,170,170)	1.9066	2,2
Vax2	Npr3	-0.34515	47.24	-2.4E-01	rgb(164,185,226)	1.9265	2,2
Nr1d1	Nsf	0.79685	50.29	0.291	rgb(220,161,162)	1.9876	2,2
Rorc	Nsf	0.9341	50.45	0.45	rgb(222,131,132)	1.9908	2,2
Vdr	Nsf	0.70389	50.21	0.211	rgb(219,177,177)	1.986	2,2
Nr1d1	Nxf7	0.22743	46.22	0.22	rgb(219,175,175)	1.906	2,2
Vax2	Nxf7	0.69659	50.2	0.199	rgb(219,179,179)	1.9858	2,2
Vax2	Nynrin	0.056363	44.16	0.157	rgb(219,187,187)	1.8648	2,2
Vdr	Nynrin	0.67265	50.16	0.156	rgb(219,187,188)	1.985	2,2
Nr1d1	Olfr175-ps1	0.74317	50.24	0.243	rgb(220,171,171)	1.9866	None
Rora	Olfr175-ps1	0.80818	50.3	0.302	rgb(220,159,160)	1.9878	None
Nr1d1	Olfr525	0.84261	50.33	0.334	rgb(221,153,154)	1.9884	2,2
Vax2	Olfr525	0.68306	50.18	0.177	rgb(219,183,184)	1.9854	None
Rora	Olfr527	0.19745	46.13	0.128	rgb(218,192,193)	1.9042	2,2
Vax2	Olfr527	0.5368	49.18	0.184	rgb(219,182,182)	1.9653	None
Gli3	P2rx7	0.9158	50.4	0.398	rgb(221,141,142)	1.9898	2,2
Vdr	P2rx7	0.34172	47.23	0.228	rgb(220,173,174)	1.9263	2,2
Nr1d2	Paqr8	0.68612	50.17	0.167	rgb(219,185,185)	1.9852	2,2
Vax2	Paqr8	0.4393	48.22	0.222	rgb(219,175,175)	1.9461	2,2
Vdr	Paqr8	0.31412	47.15	0.146	rgb(219,189,189)	1.9247	2,2
Rora	Perp	-0.33197	47.24	-2.4E-01	rgb(165,185,226)	1.9265	2,2
Vax2	Perp	0.92346	50.41	0.411	rgb(222,139,139)	1.99	2,2
Rorc	Pigr	-0.29814	47.15	-1.5E-01	rgb(185,198,223)	1.9247	2,2
Vdr	Pigr	0.38146	47.38	0.384	rgb(221,144,144)	1.9293	2,2
Vax2	Plekhf1	0.95327	50.48	0.477	rgb(222,126,127)	1.9914	None
Vdr	Plekhf1	0.30382	47.11	0.112	rgb(218,196,196)	1.9239	2,2
Gli3	Ppp1r14c	0.35092	47.29	0.293	rgb(220,161,162)	1.9275	2,2
Nr1d1	Ppp1r14c	0.42774	48.22	0.224	rgb(219,174,175)	1.9461	2,2
Nr1d2	Ppp1r14c	0.3885	48.09	0.092	rgb(218,199,200)	1.9435	2,2
Rora	Ppp1r14c	0.84261	50.33	0.332	rgb(221,154,154)	1.9884	2,2
Vax2	Ppp1r14c	0.95899	50.49	0.492	rgb(222,123,124)	1.9916	2,2
Vdr	Ppp1r14c	0.5368	49.18	0.178	rgb(219,183,183)	1.9653	2,2
Gli3	Ppp4r4	0.3226	47.18	0.177	rgb(219,183,184)	1.9253	2,2
Vax2	Ppp4r4	0.81418	50.32	0.321	rgb(221,156,156)	1.9882	2,2
Nr1d2	Prkch	0.49135	48.44	0.445	rgb(222,132,133)	1.9505	None
Rora	Prkch	0.094056	45.06	0.058	rgb(218,206,206)	1.8828	None
Gli3	Procr	0.71166	50.22	0.217	rgb(219,176,176)	1.9862	2,2
